[1/m2];[mm];[-];[-];[-];[mm/hour];[mm/hour];[-];[-];[-]
164;1150;0.0988208;0.14371988;0.13279027;5.260606;2500;1.099282;1.0306251;0.15766227995769455
75;439;0.056968443;0.16320749;0.17042929;9.43542;2500;0.93167907;1.2589045;0.22008656992972217
140;471;0.081595935;0.089746185;0.23856413;19.193172;2500;1.0432487;0.8671012;0.42072329369658795
295;548;0.08907622;0.1404764;0.1534851;5.493116;2500;1.5346935;1.1333338;0.19948457924508659
151;972;0.033866018;0.17587878;0.10401609;7.290493;2500;1.541662;1.126545;0.09352980456452667
12;532;0.079007454;0.16783358;0.17981003;11.624172;2500;1.2319446;1.1533867;0.23591609952633594
80;588;0.034106642;0.12931699;0.14420378;11.827901;2500;1.4208399;1.0852875;0.18752010453165918
293;274;0.11927254;0.15596512;0.25565636;13.588688;2500;1.2476012;1.232835;0.39969316863305543
296;1186;0.12190102;0.17316614;0.26439333;14.831334;2500;0.9088877;1.1686647;0.4052247792400073
71;1071;0.054025516;0.1273789;0.23419426;16.035;2500;0.9079806;1.1894027;0.3765464173630273
188;724;0.054070607;0.19084693;0.22259851;10.333706;2500;1.4098946;0.9675262;0.30750144157547055
32;1153;0.11921844;0.15107232;0.24612494;2.3518305;2500;1.915586;0.7418565;0.38319989641851254
177;827;0.10263619;0.1305252;0.17519787;13.848936;2500;1.3250628;1.028135;0.24946455292028616
46;1151;0.08770269;0.20261286;0.23022951;12.258346;2500;1.4261639;0.9877066;0.3157505257298534
247;202;0.0877418;0.13903819;0.18394543;5.0675936;2500;1.7703564;1.257143;0.26177217348760906
282;278;0.040822737;0.14975937;0.18596575;17.223492;2500;1.4540728;1.1066035;0.2589613599366744
60;1063;0.05287606;0.16786397;0.25774628;15.088642;2500;0.8653954;1.1748562;0.3951406589498135
144;509;0.10659574;0.116584204;0.2582155;9.016267;2500;1.2513125;1.1191043;0.4384945167367929
39;451;0.0741904;0.11386632;0.18008974;19.406803;2500;0.82671356;1.081795;0.2715081916690632
108;907;0.03453685;0.23350607;0.28743023;13.85917;2500;1.9035544;1.2481858;0.411884429710098
28;760;0.068696;0.173966;0.20830825;18.669065;2500;1.975728;0.74033815;0.2890507530544292
86;419;0.053094506;0.15246077;0.19743465;14.845269;2500;1.0681963;1.2242552;0.2805834854030405
297;483;0.041028082;0.17222035;0.20030947;14.499864;2500;1.4537374;1.1823665;0.2740513857382768
22;495;0.102461286;0.10329389;0.255873;5.1402016;2500;0.89138484;1.2958951;0.44594746097638954
259;160;0.033515174;0.1836696;0.29350844;8.963924;2500;1.0652294;0.78145164;0.4588482954502559
32;283;0.0517352;0.17747898;0.23801139;13.0829;2500;0.9051296;1.2056092;0.34728508505021555
163;649;0.08773886;0.111900195;0.16825795;16.73686;2500;0.8047338;0.8465433;0.24803499218643094
141;940;0.041702118;0.2310214;0.20336042;18.312977;2500;1.5838579;0.73708344;0.24877564727096677
280;508;0.07244554;0.21680954;0.16144069;2.5540686;2500;1.3235401;0.8507892;0.17812791516077048
67;466;0.08078693;0.14763312;0.23073535;14.581412;2500;1.6343528;0.7894096;0.35321017799840837
62;784;0.060263492;0.19644092;0.29984385;6.0545597;2500;1.9636236;0.8720177;0.46269029490243335
227;197;0.07631275;0.21326813;0.27298754;14.488952;2500;1.8749633;1.2489506;0.39541198710610986
220;463;0.05722121;0.12156972;0.1945491;7.03079;2500;0.8432827;1.093486;0.2962953308328432
212;257;0.08585182;0.09260656;0.1684369;11.847622;2500;1.2906953;1.0425851;0.2633525075868351
17;785;0.072137825;0.08875383;0.19054702;11.008439;2500;1.9226102;1.2232277;0.3148845984245855
85;143;0.031319268;0.18499619;0.16324793;17.56906;2500;1.9548455;1.2392666;0.19525185032848247
253;542;0.06544689;0.13422523;0.29832724;13.423086;2500;1.668317;1.2781231;0.5107220308961407
184;719;0.08457752;0.14950259;0.14038174;5.6164556;2500;1.1036878;1.2261785;0.16923399453246626
184;1002;0.0501282;0.16753212;0.2619521;12.949804;2500;1.3168333;1.1908913;0.40425453950542084
95;872;0.03671965;0.14180943;0.18286924;13.175235;2500;1.1386142;0.71927804;0.25774986789108223
85;1132;0.07076099;0.13791607;0.2303361;7.9220476;2500;1.1046323;1.0343494;0.3597826354546462
284;819;0.041051634;0.113282904;0.2845658;5.9930444;2500;1.1104133;0.93534845;0.5001767194427869
221;425;0.10654675;0.12406096;0.21841739;18.28321;2500;1.6269206;0.73762876;0.345276347900146
46;285;0.031539153;0.15911986;0.223366;3.9249182;2500;1.6450174;0.75447243;0.3295234573078804
281;77;0.019427383;0.14742644;0.10720162;3.6924143;2500;1.4835784;0.9571947;0.10896437459345862
178;340;0.07351958;0.08635894;0.1257652;12.193652;2500;1.9286968;1.2673397;0.1774634038468755
106;172;0.11789836;0.13926898;0.20810318;6.859212;2500;1.7131637;0.9726601;0.31174578528700536
125;449;0.04990137;0.13719971;0.17412868;10.5803585;2500;1.3044801;1.163792;0.24289853857780705
220;846;0.09991489;0.14890465;0.22182761;6.0877347;2500;1.7878625;0.8273749;0.33354021925759786
119;833;0.11935682;0.15296946;0.17684913;7.993746;2500;1.0907943;0.8416485;0.238632790885396
177;388;0.04543969;0.17955817;0.13499229;8.75594;2500;1.298581;1.2057327;0.14576459525134383
216;615;0.061486963;0.108470924;0.25935143;11.678385;2500;0.863295;0.8741767;0.44866617323090174
66;267;0.095628045;0.14655413;0.26902834;2.496868;2500;1.8980013;1.0894883;0.43588428109500016
283;608;0.039059594;0.12168152;0.29360643;9.2116585;2500;1.1311697;0.7014891;0.5121288410609494
113;616;0.13039765;0.14217389;0.14014485;14.058878;2500;0.923406;0.7167799;0.1725163873980721
131;368;0.1286438;0.13558723;0.1622934;14.474174;2500;1.7273067;0.98490196;0.21994151864842734
212;318;0.061977237;0.14833528;0.15615906;6.1475363;2500;1.9338224;1.0538107;0.20034012294827275
186;1175;0.024823494;0.1655408;0.28602213;11.325922;2500;1.8068054;0.7472303;0.45699869708617874
137;649;0.11990493;0.13652822;0.2194814;8.299899;2500;1.1879631;1.1726341;0.33777194564058305
198;678;0.07268478;0.16239667;0.28448647;1.6995721;2500;1.9972962;0.73921865;0.45622592125523026
271;19;0.026714575;0.14504924;0.2780666;9.205085;2500;1.1310267;1.0953825;0.4567239697371171
242;226;0.10366156;0.16021648;0.14905669;13.798601;2500;1.0763994;1.1045022;0.18042136978825518
249;434;0.075008385;0.12508789;0.18556498;18.963078;2500;1.0408332;0.96352535;0.274768143968119
84;1159;0.04429993;0.2397772;0.18272458;3.1307082;2500;0.81791097;0.9773906;0.20700441225806443
131;218;0.057612386;0.21680787;0.19738038;9.121344;2500;1.4971467;0.70138764;0.24430810403937642
170;370;0.08529536;0.10607662;0.29953998;18.881964;2500;1.682267;1.0204811;0.5411092073569672
22;1188;0.091853335;0.09643473;0.13475472;9.919801;2500;1.5301752;0.88134485;0.18910625165979197
233;582;0.0549582;0.15472524;0.25448734;17.980556;2500;1.4391785;0.8361163;0.3981639244087291
103;388;0.04163876;0.22903372;0.14552476;13.961019;2500;1.5697409;0.7647468;0.14585696676240473
91;764;0.040837873;0.12876023;0.2478778;17.453934;2500;1.8454344;1.0680608;0.4050310226272221
85;600;0.05982378;0.13758388;0.14054243;15.407493;2500;1.1703547;1.2135243;0.17571535502877378
92;1149;0.05479276;0.19407342;0.2054167;2.371943;2500;1.3712159;0.7749476;0.2715805260091151
108;109;0.053408742;0.10161485;0.23355491;15.487648;2500;1.8832283;1.1373887;0.3979375101830377
185;950;0.01634049;0.14204453;0.18637578;3.4292293;2500;1.1256654;0.9880667;0.26477109265486015
179;342;0.11275884;0.15156683;0.29323262;15.223287;2500;0.8567044;0.7059777;0.4841144441921663
84;969;0.099986516;0.1283649;0.24110998;8.961948;2500;1.1994892;0.99363285;0.3906831279781594
69;1018;0.0965874;0.13705294;0.13146573;14.01048;2500;1.5966884;1.2074757;0.158470566932226
249;1020;0.041469876;0.14585972;0.1744283;2.1500428;2500;0.8758442;1.274702;0.23807401836345504
36;1041;0.081096165;0.14867136;0.16279697;3.1662183;2500;1.0357003;0.98007625;0.21320973981959324
158;864;0.057030648;0.1747202;0.15910035;3.0250657;2500;1.31728;0.9698744;0.19235632041242196
160;179;0.054227293;0.15783842;0.14235047;8.134809;2500;1.2501426;0.9062006;0.16888304285532016
176;71;0.11304473;0.18161875;0.13714372;4.2234564;2500;1.906884;0.92715263;0.1487891457426988
266;415;0.068844765;0.08854483;0.2740321;1.1502104;2500;1.4356678;0.9856404;0.5020685939029583
190;599;0.09177152;0.120467685;0.29786685;17.703611;2500;1.8660136;0.7477486;0.5228037345840456
292;370;0.05361682;0.22500616;0.13200586;15.281337;2500;1.2801796;1.0887916;0.12450367974667832
262;893;0.06571966;0.11522081;0.2582514;11.801044;2500;1.499451;0.9140727;0.43983841348842506
72;869;0.06003169;0.23021792;0.1455096;14.760271;2500;1.4776318;1.0963713;0.1454305233381562
79;1166;0.07513254;0.13869107;0.20433396;6.7451153;2500;0.9929354;1.079584;0.3042699089767763
109;486;0.042831507;0.13065833;0.13942732;14.406532;2500;0.81780696;1.2317127;0.17732823169751893
123;945;0.06820671;0.09575823;0.15422207;10.880094;2500;1.1226225;0.86873454;0.230437551049679
170;892;0.09455118;0.104509264;0.18213882;2.6879454;2500;0.86183053;1.2613508;0.2831468452197144
77;1186;0.06219688;0.22576171;0.24100886;13.627716;2500;1.694816;1.0955498;0.32381550870598846
74;930;0.13016929;0.16069506;0.19480635;19.87673;2500;1.8145489;1.0730256;0.27001101193041743
120;347;0.092857964;0.14163172;0.2620109;5.8648496;2500;1.2088668;1.0329895;0.42481106253972856
204;28;0.05474815;0.11298039;0.119318485;1.0864565;2500;1.0105137;0.82253975;0.147692001683484
209;1162;0.06772892;0.15075995;0.2143699;15.263735;2500;0.9794069;0.7043161;0.3166559515692435
293;862;0.048428297;0.16423565;0.12134121;6.297794;2500;1.411217;1.0346656;0.12749578360581412
68;977;0.033481482;0.15117872;0.12356043;8.699134;2500;1.3311497;1.2489159;0.13695885364009389
123;953;0.02152406;0.13988079;0.16178071;1.1476575;2500;1.9325248;1.2084215;0.21631634877514966
289;885;0.07978166;0.1274544;0.12099536;2.22521;2500;1.889064;0.7463727;0.14329794823713685
210;904;0.038887255;0.16689102;0.25509173;14.469693;2500;1.9388576;0.88649327;0.39027050048670453
181;1116;0.07620754;0.17938943;0.20147838;19.317873;2500;1.5834132;0.98676217;0.27214755086075876
166;1097;0.09534961;0.113784365;0.22891116;12.219979;2500;1.8185402;0.9930221;0.376658418302652
31;461;0.05599224;0.09597783;0.111252524;17.00448;2500;1.7686663;0.81106806;0.1414917708470217
269;46;0.025657639;0.12734516;0.14496122;4.9102693;2500;1.157631;1.1094354;0.1901771547052057
191;56;0.09967686;0.15345044;0.20465831;2.2847033;2500;1.5388082;0.99072117;0.29474030494971815
175;541;0.04631937;0.2027985;0.11640217;7.593835;2500;1.4075798;1.2157401;0.10563994877682263
166;1003;0.07170348;0.10234938;0.13211702;4.9555044;2500;1.4833492;0.85052913;0.17971467674517458
123;1018;0.036695085;0.24323866;0.1043763;12.716401;2500;1.3272702;1.2456846;0.07656048116915647
83;491;0.03907587;0.21031752;0.2822977;19.169973;2500;1.0992866;1.1950841;0.41643097686414343
229;368;0.081997246;0.091111004;0.18624778;5.3931727;2500;1.7545868;0.9486772;0.30333834386439773
157;612;0.040968075;0.15217386;0.10900409;18.134068;2500;0.9850263;1.1857662;0.1103151509535857
19;1000;0.047443196;0.24860622;0.19209836;11.206264;2500;1.1240414;1.0808268;0.22026872994807412
125;767;0.03926834;0.17189361;0.27750942;2.9389684;2500;1.7787406;0.97204405;0.43388877345597265
279;176;0.045347467;0.14016835;0.13798982;11.183905;2500;1.877199;1.0067952;0.16940554463515992
118;441;0.0994601;0.12915947;0.14757301;9.874187;2500;1.9224349;1.0291923;0.19431311402365742
129;670;0.029115612;0.15171716;0.29644665;15.231285;2500;1.9449424;0.8365479;0.4909771701521379
190;650;0.028569002;0.24018852;0.27078193;15.225016;2500;0.97382015;0.79194754;0.3744289532376967
242;998;0.1200379;0.14910744;0.20970552;13.179417;2500;1.4474363;1.1720476;0.3081179793333249
203;1119;0.059390947;0.21073554;0.13720252;13.688994;2500;1.0150006;0.75208145;0.13795000391390175
256;129;0.031722784;0.21086763;0.14390497;12.538678;2500;1.3837342;1.1133432;0.149472877794473
43;277;0.028232956;0.22587377;0.27229166;5.4986544;2500;1.6861348;1.2274837;0.3860434084689037
278;476;0.09114331;0.10706719;0.23510699;18.585247;2500;1.9702891;0.96186334;0.39628897388507744
272;362;0.08715866;0.19467454;0.1701888;5.024002;2500;1.9626946;1.1649173;0.20370897129280643
160;495;0.059073012;0.11255125;0.10519357;12.307901;2500;1.4931924;1.218552;0.12062097863664133
191;58;0.06518737;0.1229857;0.1272043;15.701654;2500;1.270578;0.8698704;0.15762571606303724
71;88;0.092324436;0.20657861;0.24584587;2.589919;2500;1.2312511;0.8502662;0.3446300482482699
139;1007;0.119889386;0.17417014;0.22974966;9.553302;2500;1.4560591;1.0188558;0.3325116668593453
68;132;0.10457635;0.12156674;0.17175642;1.5677358;2500;0.9408712;1.2448118;0.24846424189934932
16;990;0.08014926;0.1447169;0.21839173;5.298155;2500;1.2529535;1.1167873;0.3293727492412276
294;374;0.073300324;0.09422273;0.25102362;13.086979;2500;0.9603067;0.81014454;0.44414631532906285
85;377;0.025852283;0.22309522;0.22876534;18.353949;2500;0.87409157;0.9400649;0.3013337102236092
182;129;0.045170866;0.10948401;0.14790213;6.7805552;2500;1.9529487;1.0477409;0.20738451009143222
97;25;0.067350864;0.12980111;0.29030088;16.86306;2500;1.1810734;0.9230834;0.4970987565068663
117;432;0.038401354;0.17435722;0.10472568;10.972327;2500;1.3675687;0.81546426;0.09519095643646244
125;1004;0.046625778;0.23747201;0.21125512;15.456068;2500;1.6352514;1.1869279;0.2605420551473336
107;1104;0.04561815;0.24964975;0.14466198;16.392157;2500;1.4118227;1.1135935;0.1377604655124438
194;83;0.063344024;0.23275566;0.24150412;13.082555;2500;1.8793578;1.1714796;0.3209287160109384
288;46;0.11585349;0.15397204;0.21236108;9.031813;2500;1.891505;0.79727215;0.3102706205407685
134;198;0.021489965;0.1720096;0.13914064;12.097647;2500;1.1334859;0.79189473;0.15644150822338518
292;921;0.05346516;0.10333745;0.2011776;14.132254;2500;1.3141328;0.7574109;0.3252613027001302
203;253;0.027213946;0.1866287;0.20394787;17.361526;2500;1.0402462;1.0931944;0.2728712078445706
186;284;0.06563758;0.12897186;0.18406032;11.418589;2500;1.9173412;1.2416412;0.26886850714153576
78;1067;0.049874965;0.19840354;0.108434446;17.59889;2500;0.8722131;1.2121693;0.09398570165346222
28;1051;0.03350942;0.17214933;0.14135545;8.384845;2500;1.7677138;0.85549986;0.16044428127229815
257;807;0.0812079;0.20240548;0.2937633;15.428112;2500;1.7972554;0.9019226;0.44564622084943173
176;205;0.03966336;0.16644159;0.13769805;12.582921;2500;1.8543988;0.9879898;0.15623459873570586
130;463;0.05194498;0.15475444;0.19175261;2.472832;2500;1.579977;0.7116421;0.2675449604298544
245;291;0.093203455;0.17066434;0.15880807;10.54;2500;1.418983;1.1035571;0.19378955957643434
100;809;0.113168254;0.1253358;0.2513695;15.510129;2500;1.5242693;0.83051115;0.41559446095299624
237;938;0.06536197;0.122931294;0.21561767;13.773658;2500;1.0295633;1.1885551;0.34017559133906017
105;179;0.07616211;0.17534134;0.24308166;11.706662;2500;1.0106004;1.0096172;0.35919809349477155
277;1078;0.07568017;0.15876889;0.22739536;16.062756;2500;1.7508554;0.7930541;0.3381412946189474
87;560;0.047834013;0.1177749;0.20073983;18.160595;2500;1.4540497;1.1497451;0.3124145634503395
49;956;0.07155646;0.1485331;0.29212454;3.724972;2500;1.9185807;1.1850591;0.48431235065217315
212;71;0.094420664;0.19338495;0.24063665;5.8516283;2500;1.1211325;1.2131186;0.34230285722140685
57;439;0.05396323;0.1278058;0.23776515;19.787666;2500;1.1390084;0.7635039;0.3839107909152256
285;27;0.08813393;0.12405866;0.23809606;5.591321;2500;1.412444;0.9821008;0.3877901456040592
200;864;0.04905353;0.14233893;0.19335854;16.719223;2500;0.89468765;0.73105055;0.27893156802359714
76;104;0.03306352;0.19747452;0.22853729;11.110126;2500;1.6910732;1.2750244;0.315417283540036
70;412;0.10583273;0.1904342;0.22090074;8.313033;2500;1.0002267;0.9802245;0.3043506985934888
277;940;0.08221403;0.114264116;0.27765816;14.819414;2500;1.4747902;1.157921;0.48380809252815193
186;901;0.11327117;0.16165411;0.29577014;15.313029;2500;0.9184597;0.85001826;0.48112342782114986
269;771;0.055383988;0.2203604;0.19660781;6.1702633;2500;1.2909648;0.826088;0.2411439956885751
41;835;0.06778333;0.12112901;0.2201649;1.2095711;2500;1.4704136;0.98895377;0.35142991105979043
278;784;0.13279529;0.1330957;0.15805285;15.789083;2500;1.436282;1.0648063;0.2129337537165046
160;773;0.042295117;0.25592315;0.26908666;14.099836;2500;1.970244;0.8635731;0.3621569572033791
203;426;0.09059881;0.20250435;0.24213567;3.2868917;2500;1.6043167;0.9090264;0.33965688471957245
118;43;0.053508483;0.18735258;0.2847971;1.7007971;2500;1.4397721;0.9491932;0.43771939500269613
27;535;0.07195306;0.100807816;0.2210013;13.551444;2500;1.5841324;0.70602685;0.37094178730074107
287;64;0.038599007;0.12930228;0.24173015;12.422487;2500;1.6874439;0.8441596;0.3912390746619999
298;567;0.07476145;0.11526171;0.11902922;15.499773;2500;1.9456359;1.1639595;0.14587682029874993
115;562;0.03943595;0.200761;0.22134575;17.591036;2500;0.9767644;1.1877949;0.2991892061829132
283;222;0.026363306;0.18157053;0.17535713;13.61644;2500;1.6569675;1.1418334;0.21991137024950907
58;943;0.036097635;0.2187555;0.20161842;13.076788;2500;0.8153972;0.7836783;0.25138271820403646
54;848;0.054737322;0.21342944;0.1653145;10.892321;2500;0.80761373;0.785121;0.18647096105830277
31;675;0.07787342;0.09918981;0.15744962;11.7590275;2500;1.6564626;0.8863863;0.23467271714189405
123;1111;0.045776643;0.24001746;0.2641438;19.506327;2500;1.4651101;0.82845145;0.36136330888067675
25;351;0.018033378;0.14105259;0.21152431;1.8846871;2500;1.7595176;0.713574;0.31762654352278025
124;321;0.08374792;0.10599131;0.15064232;11.329045;2500;1.2531812;0.8328435;0.21545105445378201
50;228;0.06804218;0.20417783;0.2533428;5.702853;2500;0.98320955;0.9911989;0.3612595177234941
221;657;0.05957019;0.11798965;0.11496046;14.782301;2500;1.5721173;1.0647626;0.1365543585214097
251;254;0.024436807;0.15858383;0.15863016;15.224509;2500;1.4249136;0.75375265;0.1996218345849528
209;1043;0.13719091;0.15915754;0.16726099;6.041141;2500;1.1580852;0.92538154;0.21611317200769556
68;372;0.08656621;0.20028844;0.13551736;15.409456;2500;1.358804;0.92600006;0.13875788231097155
232;594;0.036933474;0.2349804;0.26853803;13.2354965;2500;1.4580585;0.7798172;0.3730201571848727
82;640;0.06224512;0.113825046;0.23477972;18.98574;2500;1.047403;1.2687042;0.3894589640553336
230;376;0.046357203;0.14191352;0.23406082;16.495945;2500;1.6805294;1.296214;0.36460930070638714
174;888;0.044718534;0.14055662;0.21854147;15.666371;2500;1.5289284;0.767919;0.3327521076505735
116;833;0.046962224;0.13140643;0.17565848;3.6689587;2500;0.8791049;0.8639204;0.24982277261934666
34;915;0.089630485;0.20593648;0.23180242;19.748217;2500;1.4006227;0.70698726;0.31693357233351516
249;731;0.060819518;0.11408471;0.24725683;16.12862;2500;1.1237961;1.1736627;0.41663026013005894
282;557;0.041545175;0.22046179;0.20769623;17.009108;2500;1.8665041;0.9514292;0.2620960295413873
203;544;0.06333622;0.09431599;0.19414464;15.2816515;2500;1.3407136;1.2889799;0.3177861714076666
289;862;0.02567135;0.20589961;0.14470488;17.237429;2500;0.9723686;0.9972185;0.15271641282412673
280;458;0.060985297;0.09964219;0.11679954;12.56774;2500;1.5990139;0.7409989;0.1503994514735575
66;530;0.027603308;0.13165972;0.10826042;1.2493563;2500;1.117046;1.1923403;0.11742054383052807
222;204;0.051435336;0.13309954;0.24284898;9.805401;2500;1.9512248;1.1702077;0.39049743120263625
111;818;0.09376353;0.19507697;0.16972944;5.718635;2500;0.84230244;0.82079345;0.20266267712986252
151;101;0.088239186;0.15758534;0.24168165;6.9136553;2500;0.9574969;0.8090059;0.36890192044720865
55;1188;0.10315005;0.14456019;0.20158124;6.2356825;2500;1.9914634;1.2600286;0.29441452321181083
292;181;0.059655555;0.1349928;0.18937728;12.994145;2500;1.9377981;1.2972803;0.2757206652799803
220;465;0.11687435;0.14166813;0.2257854;15.971263;2500;0.8732438;1.1297739;0.34722845807990516
87;292;0.121581405;0.13065147;0.13665198;17.520079;2500;1.2547909;0.8025654;0.17189232096475257
117;355;0.107525684;0.111727126;0.295933;17.606848;2500;1.9287478;0.81866395;0.5271835227154206
132;393;0.057500828;0.19488998;0.16604528;1.3839098;2500;1.1249171;1.0997573;0.19588574257110333
226;864;0.031611443;0.24845886;0.25383705;15.329585;2500;1.8313237;0.7514082;0.33646061110306613
278;220;0.11359976;0.18045735;0.14957353;18.670042;2500;1.4254084;0.81955606;0.17190012848474917
103;323;0.060125154;0.23936394;0.19358619;15.699617;2500;1.7691962;0.7051886;0.22689711871071208
147;130;0.090878114;0.13236873;0.19986191;3.2132733;2500;1.5962662;1.0246018;0.2994691379158847
182;404;0.015801158;0.13911182;0.1613317;19.190983;2500;1.765312;1.0697925;0.2158776370536282
124;1130;0.07575547;0.10862125;0.16972451;10.540341;2500;1.2132626;1.2813879;0.25353795555922604
156;462;0.022989845;0.1565375;0.18705755;11.909257;2500;1.9815276;0.7574578;0.25695334782917517
40;935;0.08812557;0.10695524;0.2672386;6.376123;2500;1.2746463;1.2498367;0.4677177873969074
58;559;0.07357424;0.13050109;0.20001009;17.086176;2500;0.84580964;0.88304895;0.3011497023694799
126;545;0.041220885;0.20908071;0.117715046;17.664068;2500;1.7216041;1.2288517;0.10589799454525649
275;990;0.069372036;0.15948132;0.14333537;16.502134;2500;1.0611851;1.1067281;0.16995078591903054
111;41;0.07475336;0.17270833;0.2972047;4.935146;2500;0.91124815;0.8980486;0.4752369415094481
82;1039;0.13357697;0.16219895;0.11797444;3.4166098;2500;1.6221249;1.2306397;0.12230924422912344
225;587;0.04924365;0.10811714;0.22954576;19.552164;2500;1.7356565;1.0576504;0.38308928497520045
285;427;0.04872016;0.10343963;0.14223145;17.5742;2500;1.5598427;1.0923095;0.1997769214504656
143;1089;0.056860343;0.19296546;0.1863861;17.272982;2500;1.0943447;1.2349648;0.23524373264460785
12;414;0.09078095;0.1411571;0.17140394;15.817965;2500;1.0516772;0.9726227;0.2348756832390323
209;1173;0.026716014;0.19569637;0.2954355;3.0239584;2500;1.1757951;0.7675591;0.453970770008501
130;1124;0.13543597;0.14256316;0.21025446;10.779488;2500;1.6256205;0.7484782;0.31387674218003353
205;328;0.059537303;0.11429406;0.14998274;3.1929069;2500;0.87112164;0.89393216;0.20845783079059915
90;415;0.103449605;0.13259329;0.22071515;9.029755;2500;1.8333485;1.214516;0.34342480267206654
10;976;0.11951677;0.17027232;0.114279404;4.069894;2500;1.9555626;1.270001;0.11280742005457477
109;242;0.04061279;0.17626524;0.28532952;10.110019;2500;1.8619758;1.038207;0.4471433298503013
214;881;0.051101685;0.18588567;0.16884851;13.761167;2500;1.3081627;1.042231;0.20536909162576505
124;163;0.0338983;0.12660159;0.27667412;16.979479;2500;1.4325871;0.84833455;0.46998168393130546
73;254;0.038493656;0.16388379;0.26184106;2.5317411;2500;1.4168963;1.2297819;0.40676517940441986
144;605;0.016614925;0.13959482;0.13735774;17.949476;2500;1.5165758;0.9343716;0.16848550155220593
228;897;0.101602376;0.13425407;0.29245985;4.60385;2500;1.8257902;0.989411;0.4977533798369959
44;889;0.07518354;0.1633876;0.29833543;18.926111;2500;1.8386244;1.2760327;0.4852275673408904
210;734;0.09846094;0.19416511;0.26105818;10.15418;2500;1.1730847;1.1780049;0.3835391100027465
203;333;0.07291268;0.17284822;0.19029877;2.0789285;2500;0.93316215;1.1583225;0.25376243369835993
117;504;0.022528818;0.12791862;0.23450889;16.026838;2500;1.4670272;0.97077155;0.37677845019754425
291;302;0.075467244;0.19951792;0.11613039;1.8969539;2500;0.8462708;0.78667164;0.10619725564493587
269;339;0.043370716;0.15607771;0.2842238;12.920998;2500;1.6130303;0.9092578;0.4608106423614866
101;394;0.11746792;0.13967285;0.14435157;16.14126;2500;1.6555266;0.9597778;0.1820051658564677
19;722;0.07214125;0.11746302;0.24334164;9.794995;2500;1.6056498;1.178522;0.40498116495596326
99;257;0.043582186;0.22045155;0.26030633;13.942177;2500;1.1102098;1.161542;0.36524514696073834
69;60;0.110088706;0.17903489;0.29391512;11.877912;2500;1.6909788;1.25213;0.4632571471087515
168;834;0.051701613;0.11019623;0.26476172;2.3359823;2500;1.151331;0.7431301;0.4590375667075641
276;35;0.030733788;0.20092049;0.2636086;14.174942;2500;1.3092802;0.96484363;0.38428866393500466
262;1165;0.02953423;0.20152608;0.24107674;19.100538;2500;1.6389524;1.1982235;0.33812473461221476
98;426;0.030676702;0.16228895;0.21532933;7.513728;2500;1.1724063;0.98050696;0.3107850214549911
134;17;0.08537053;0.115880616;0.10837668;3.3969507;2500;1.8645476;0.8389487;0.12502502191504333
20;1062;0.10861009;0.14281401;0.2945406;5.8703804;2500;1.1912441;1.1786908;0.4946019535201727
167;723;0.06655764;0.12733401;0.18979418;13.0753975;2500;1.832042;0.7303244;0.2820060731215713
28;982;0.016425703;0.13816838;0.25935766;19.685192;2500;1.9282542;0.91716295;0.4219674834469414
282;527;0.060200628;0.2051773;0.17545706;16.422886;2500;1.2494254;1.1118921;0.20867737947585271
261;431;0.06347113;0.1803078;0.19121203;15.840107;2500;0.8618266;0.7961682;0.2513555571788215
72;789;0.04009348;0.14747475;0.19247006;7.846558;2500;1.1046435;1.2033166;0.2736864622478901
212;493;0.09781745;0.1964137;0.29800168;12.590428;2500;1.7242829;0.9383804;0.4588372547587827
174;671;0.03556264;0.24920157;0.14226964;8.6793;2500;0.9142533;0.92860806;0.1339704853822275
242;340;0.031819344;0.26283702;0.20035315;2.115873;2500;1.850554;1.2694744;0.2292885454105467
147;405;0.076023154;0.15081228;0.13093808;10.335849;2500;1.5182729;0.78808004;0.1507868995315508
65;107;0.03813184;0.14714313;0.1988244;11.409841;2500;1.7564045;0.96181893;0.2869589320294231
195;939;0.06595952;0.11011484;0.209193;17.104198;2500;1.7109337;1.006724;0.3368946959772421
33;425;0.120137334;0.1721412;0.12733011;15.499708;2500;1.7036153;0.7580994;0.13503612827697348
179;1170;0.09768669;0.1859376;0.23965104;9.628973;2500;0.82932717;0.8893744;0.345068946000524
71;319;0.12949394;0.13164668;0.2655975;10.453573;2500;1.6867173;1.0194716;0.4411435248773297
208;575;0.08092675;0.14565048;0.26320553;16.059515;2500;1.6132268;1.2533087;0.42406628457499285
250;373;0.0849542;0.12270693;0.24584445;6.492405;2500;1.522071;0.981972;0.4058294732245267
41;835;0.09106795;0.16444883;0.1281768;7.83849;2500;1.8283844;1.0351872;0.1396952403474856
126;971;0.06392994;0.087499395;0.22429347;18.16874;2500;1.4347817;1.1051179;0.3909999663940226
222;589;0.05858731;0.17005435;0.23967147;15.444417;2500;1.4844899;0.7874418;0.35577815796678186
57;446;0.06892822;0.18287075;0.25187084;18.92279;2500;1.4213381;0.7882725;0.37222732465939395
174;896;0.061576705;0.20148729;0.24188027;17.698248;2500;1.6933374;0.9869926;0.3397666725378659
204;237;0.07195719;0.14570497;0.22576046;15.486846;2500;1.9167092;1.0745364;0.3441498726419693
112;723;0.06540533;0.19636554;0.24554855;5.966713;2500;1.519004;0.8904621;0.3503854590523288
