[-];[-];[-];[-];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[-];[-];[-];[-];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[day of year];[-];;[mm]
0.78450245;0.70263034;0.94238675;3.8172216;16.334099;13.562395;57.42401;66.046005;0.5939028;0.68516564;0.4626735;1.6525728;14.877443;6.209915;15.721712;8.377564;35.604458;40.0;44.96014044906807;91;0.1522019550580551;3;1350
1.1101817;0.5255074;0.5826595;0.6801139;11.296942;6.6274242;18.661736;26.688538;0.37196237;0.73102504;0.5317649;2.271904;3.8050327;7.650432;96.97064;10.752231;49.16102;40.0;44.96014044906807;91;0.1522019550580551;3;1350
0.5662311;0.4117479;0.6117011;4.5224295;17.247314;7.106404;72.018555;20.839666;0.49549988;0.22481471;0.9030273;4.4516926;14.175316;5.2672353;66.02731;38.174824;89.016754;40.0;44.96014044906807;91;0.1522019550580551;3;1350
1.2511739;0.43454537;0.9093457;3.469305;8.399702;8.016133;50.657837;89.374565;0.22968154;0.46696803;0.55014926;1.1624019;2.3772686;18.615416;33.53987;78.56658;80.52512;40.0;44.96014044906807;91;0.1522019550580551;3;1350
0.886065;0.5623073;0.8542064;2.5587535;18.5165;8.523384;53.05266;24.428467;0.2544473;0.85357916;0.401635;3.3066819;7.5173235;8.50758;32.006725;20.99917;47.42998;40.0;44.96014044906807;91;0.1522019550580551;3;1350
1.3322759;0.70318913;0.39177763;1.8660115;19.567823;4.569036;65.72258;31.045458;1.4800159;0.6053139;0.6184565;1.4760469;17.472658;17.059013;89.53817;61.85008;91.057465;40.0;44.96014044906807;91;0.1522019550580551;3;1350
1.0368091;0.64421475;0.21034077;1.8996086;11.493654;7.649362;76.11915;48.25022;0.65356934;0.5268441;0.34879854;2.5016196;16.792048;9.723638;68.959366;53.30547;91.49705;40.0;44.96014044906807;91;0.1522019550580551;3;1350
0.5382836;0.80929726;0.7035997;1.8652916;4.554376;17.607996;26.808674;89.80307;1.1267315;0.4668317;0.6656362;2.8985956;3.8966835;12.53464;60.470917;99.29407;37.47632;40.0;44.96014044906807;91;0.1522019550580551;3;1350
1.4550968;0.30265427;0.8758799;1.0896163;2.015905;14.670403;32.41095;83.34439;1.1736729;0.26702464;0.9932014;1.0480537;15.87602;18.933146;42.152477;63.644848;54.47811;40.0;44.96014044906807;91;0.1522019550580551;3;1350
0.7231602;0.29032487;0.6422801;2.587143;18.447136;1.7301686;24.848785;23.485516;0.84023875;0.26697624;0.9754239;0.8532965;16.494947;6.6677938;56.5457;28.55762;43.939545;40.0;44.96014044906807;91;0.1522019550580551;3;1350
1.195713;0.9926344;0.36894155;2.5406885;10.673019;16.384747;75.74217;2.0288212;1.3196414;0.5076672;0.69103956;2.6782665;3.4472923;11.50344;93.45896;53.314167;62.04725;40.0;44.96014044906807;91;0.1522019550580551;3;1350
0.53219354;0.4527782;0.7930841;2.353715;4.8344955;8.721221;46.94414;39.15328;1.0017692;0.48088884;0.9090236;2.3420463;3.1829388;19.429348;89.59161;84.060455;41.206547;40.0;44.96014044906807;91;0.1522019550580551;3;1350
0.742202;0.9771103;0.7356314;3.663924;8.119824;14.765554;59.951614;38.205685;1.3764181;0.49909237;0.85212225;4.6444793;9.280706;4.750938;20.367865;25.563467;82.80784;40.0;44.96014044906807;91;0.1522019550580551;3;1350
1.15977;0.43154505;0.65202606;2.3891668;18.686468;8.469181;53.669632;21.52588;0.97992563;0.8782578;0.96053517;3.6409829;9.923276;3.9579957;44.768253;36.672325;74.36517;40.0;44.96014044906807;91;0.1522019550580551;3;1350
1.1051369;0.2517037;0.8906689;0.90051675;19.256367;15.736426;84.93979;56.088074;0.28642216;0.97502613;0.89847696;4.5356565;2.1673636;4.6087956;48.468746;77.52631;41.81005;40.0;44.96014044906807;91;0.1522019550580551;3;1350
1.4206917;0.6060119;0.8273939;4.334268;4.9178495;13.612884;58.63916;91.68386;0.43698373;0.39505506;0.9198659;4.6773705;14.766837;17.759853;70.98772;55.96851;30.649939;40.0;44.96014044906807;91;0.1522019550580551;3;1350
1.2371687;0.3578934;0.73436165;2.4129539;10.601;13.773807;98.0261;5.9897933;0.70286983;0.49124253;0.38363796;0.58579487;4.668944;5.8434434;3.508966;24.892467;52.91105;40.0;44.96014044906807;91;0.1522019550580551;3;1350
0.6214388;0.9196211;0.73180693;3.4487855;16.31683;17.751854;60.08914;76.3786;1.3744631;0.39179865;0.32641497;4.4593754;4.3563128;8.673419;28.584858;56.524673;69.16226;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
1.3222821;0.54597044;0.72976214;4.6845336;14.724248;16.6854;50.740734;13.280261;1.3667178;0.53721565;0.23517746;4.813142;19.763485;18.569248;33.754753;27.284658;43.78632;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
1.3973901;0.5527977;0.6201318;3.953368;13.456097;10.355041;7.1427107;84.97717;0.71041965;0.54174834;0.7274447;2.5368934;2.2728932;13.57006;7.765799;2.2372649;36.64708;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
1.4403256;0.5116849;0.5711373;2.9245949;16.742773;13.571329;42.933834;76.51862;0.4914197;0.9664168;0.94680464;3.3619444;19.329386;6.967891;60.866585;23.3989;78.33346;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
1.3705977;0.28883722;0.76768035;2.9526002;16.480711;8.197782;34.222977;61.02917;0.6199611;0.29785475;0.99508;2.0568979;16.08835;2.1906636;36.382862;39.35837;48.08199;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
1.103978;0.6986141;0.68839556;4.32289;12.492407;13.539051;58.63642;86.951416;0.869833;0.4115059;0.881874;0.9439591;8.72107;2.5963604;98.21264;61.087624;58.46671;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
1.2345595;0.3236938;0.59198445;4.206345;10.330846;6.065195;35.568195;71.61517;0.61048996;0.34415495;0.8648084;1.6817216;15.716405;13.089816;49.18624;12.596648;51.742043;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
1.0422086;0.7117696;0.30132908;1.3039373;16.553066;11.875624;31.624197;89.84846;0.2889729;0.9327456;0.6151062;0.8624487;10.370879;5.297273;44.304367;44.565125;21.529356;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.6156289;0.52015316;0.76154304;3.3192549;15.5109;16.47241;99.897316;59.857872;1.3853414;0.8101623;0.56156653;2.6905587;5.949004;10.490447;69.31264;50.374104;83.304085;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
1.2609243;0.88240826;0.71679884;4.3957205;4.724846;10.594769;32.689026;19.728273;1.0592953;0.64766777;0.7122532;3.4411414;12.281273;16.381514;88.62959;87.04308;68.241135;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.49583873;0.616363;0.47379875;4.1148834;10.590271;13.965646;85.26884;49.05056;1.2874322;0.23460534;0.21816598;0.5235176;19.984488;10.853797;54.445816;39.474342;92.7991;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.7606946;0.91070855;0.48505855;1.0612221;12.246885;6.4647803;81.14599;26.50957;0.37483075;0.93541676;0.8354589;1.5298862;10.124608;3.7249415;44.37927;8.967603;9.812919;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.6465516;0.22024162;0.3973779;2.4606178;19.34616;16.571135;33.125008;92.7098;1.0132266;0.6754069;0.72598696;0.83195835;15.164999;17.65537;82.27787;90.43589;71.6548;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.42379302;0.78034395;0.9695322;2.832049;10.08101;9.977517;38.650513;31.402573;0.7965474;0.9845456;0.33603922;4.845842;4.2965217;6.9300046;43.72738;45.074635;8.698312;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
1.2385819;0.64706945;0.88816106;1.660143;6.196202;8.539451;74.38436;59.56277;1.1883167;0.75355536;0.7085575;4.114001;6.5745406;17.244026;45.69148;23.733984;59.7275;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.8135045;0.33515158;0.64883924;3.5577471;4.6391473;1.5747635;39.202305;41.928066;1.3237891;0.9378648;0.67957556;0.63945055;11.089296;18.949509;37.137085;10.676192;86.91107;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.8850836;0.2845989;0.5213225;2.6430192;18.704021;2.890133;5.101722;9.812415;0.3614712;0.3617771;0.83039993;4.1629453;1.1016293;3.9536045;77.26134;15.497303;59.84682;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.85265225;0.789714;0.7894602;1.8387892;11.440985;3.3627987;50.82102;22.958275;1.0269084;0.9565305;0.869982;4.2226806;14.567034;19.348991;7.6464057;92.25465;30.464247;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
1.0961788;0.5004172;0.62218255;2.0158904;5.776935;10.227772;53.565254;16.789288;0.79714507;0.5140576;0.40273556;4.123579;1.7325739;19.789965;6.612753;83.89193;81.55947;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.42866516;0.26109716;0.9806808;4.3550076;9.010113;2.4678197;33.941082;41.611023;0.8120267;0.3684908;0.85158205;4.4528866;18.975113;3.9420078;29.895668;38.09555;85.61556;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.8510496;0.75604635;0.2440981;4.397899;1.5629473;12.787668;6.286762;47.920902;0.7248048;0.5328803;0.34567666;2.6079168;13.505295;19.68843;3.506488;83.70977;6.7866373;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.5383243;0.43272278;0.22742859;4.1556907;1.0687209;3.9725876;44.35003;27.83968;0.2480536;0.7720969;0.51537025;1.5773604;6.0941243;18.506365;18.201643;68.65586;34.984013;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
1.4631541;0.4400244;0.6548888;4.6124096;7.512693;12.828997;96.24771;89.00341;0.59377754;0.5960253;0.59411734;4.417016;19.255306;15.549042;39.749184;11.045095;21.355497;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.27822974;0.26568234;0.36262336;4.7853794;14.444406;10.7423115;93.060074;9.563185;1.318262;0.22869918;0.843945;4.255911;18.817005;2.7653239;12.042685;17.856892;19.880793;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
1.4069216;0.5380719;0.6834433;2.7132256;14.925288;6.4028234;83.6052;43.749554;1.0707089;0.31638095;0.92086464;1.7361921;11.773942;19.996574;81.22357;64.63913;32.723618;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.2778902;0.93050915;0.82513845;0.9351663;1.0928686;9.820537;37.63099;6.7963586;1.2523195;0.67744654;0.21377331;3.1132367;19.891865;3.746402;99.90188;47.733765;58.540432;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.3420466;0.88817585;0.3104878;4.1003194;13.982851;9.754097;19.154646;68.09854;0.75097424;0.5436203;0.7897956;3.0062234;4.387186;9.410134;18.045807;77.009186;31.336006;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
1.3781438;0.4648402;0.5524866;3.3504436;15.41586;3.5102785;97.546616;35.817703;1.3416741;0.4024497;0.9020169;2.6938782;14.9232025;10.020147;66.686966;94.23756;33.756878;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
1.0422078;0.44544217;0.75093365;2.2123272;5.4008665;9.80338;86.059135;84.65831;1.0554212;0.23146734;0.96344423;3.238756;18.452646;16.088491;77.17507;50.300762;97.07904;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.6217397;0.8930605;0.8670909;4.8898993;3.9083374;13.182851;20.33737;74.156906;1.3520892;0.27909797;0.41431135;0.8778635;4.973427;13.117295;53.705334;11.924801;6.1326046;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.9648732;0.7916746;0.5970753;2.0240834;14.41635;14.1846695;43.14291;36.2955;0.80871546;0.6392052;0.3383683;2.545897;12.613702;17.109545;80.55455;74.24301;9.568843;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.41599843;0.3630205;0.36492288;4.584353;11.784301;17.960354;60.596638;95.25594;1.086628;0.6120464;0.5991559;1.7594236;11.641389;15.454139;51.9804;71.96291;98.6515;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.2843273;0.91862476;0.6686394;3.16663;8.538396;14.732401;61.26913;58.222332;0.44761914;0.54023784;0.92080265;0.510677;16.099937;3.0754995;58.772892;64.79179;61.117794;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.2639972;0.9295868;0.56361365;0.6648889;11.994854;11.144168;64.86295;35.56005;0.67065054;0.44760007;0.45249087;2.8362865;1.4477041;10.596424;12.765494;15.551736;16.692064;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.5510297;0.47235107;0.81754035;4.371508;16.3956;6.6835713;95.08626;39.574245;0.3956182;0.29581538;0.60404855;2.141167;15.237692;12.944978;63.881683;88.38923;6.728826;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.4332195;0.9142715;0.64446086;3.9299538;2.7691205;9.865685;16.308702;69.58217;0.46100035;0.7755749;0.996444;2.4405706;16.133694;10.655738;14.376554;89.94568;76.69957;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.7243155;0.7308951;0.42353827;3.3911939;10.736049;19.532839;89.58214;45.00925;0.72977084;0.6593455;0.56482583;1.0010779;8.572246;10.309622;40.574577;9.43662;46.383522;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
1.3396672;0.9004961;0.80351436;3.2656422;6.25568;18.951756;28.38085;65.158875;0.7239035;0.20174955;0.7026005;2.7752924;3.4382327;16.399338;2.5225234;82.82107;9.251671;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.6921214;0.50832164;0.6141976;1.4847597;6.4078746;15.012248;55.60892;27.431398;1.3050668;0.94546026;0.9964766;1.7155665;6.0421166;18.398363;45.282963;90.46316;92.43853;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.7181335;0.5185157;0.34203723;1.4651875;15.691876;1.6304165;55.814217;22.239708;0.8207525;0.20991597;0.49380684;0.5026193;13.827844;14.40815;51.691162;92.23713;33.256123;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.3570049;0.602251;0.65045786;0.63127595;13.340988;2.2267902;70.07334;60.208694;0.3834112;0.9321748;0.418344;4.0100493;3.2381525;18.68468;62.490227;26.922958;33.39386;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
1.4853139;0.41085517;0.9586561;1.1936185;17.864946;19.525503;35.739365;33.08704;1.4433537;0.8006062;0.42619163;3.325274;11.174851;3.4786675;86.22428;85.651474;77.9062;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.38881978;0.6298709;0.764413;2.0141656;7.9579873;16.396893;12.391146;84.49153;0.58625114;0.72441196;0.6936106;2.875622;8.642525;19.55661;60.50925;44.47701;7.251504;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.63980055;0.6073041;0.4390427;2.933262;10.598025;10.275033;84.67979;85.7128;0.48237184;0.75794005;0.33016306;3.2992563;12.796972;2.336576;56.82706;19.565268;38.955227;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
1.4294646;0.3504769;0.7686985;1.0886385;3.7398593;8.606563;18.862673;33.774857;1.4935526;0.6590815;0.33161607;1.9564996;12.578479;10.845263;46.6535;27.686756;39.195;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.79140264;0.9164353;0.42608505;3.009075;17.202456;4.476875;24.733543;9.331124;0.94433546;0.9832807;0.40810665;1.0536652;5.7844663;16.68899;46.59619;76.41167;21.58233;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.6395321;0.2836818;0.63415104;1.6849406;12.753331;10.860059;8.843254;38.858887;0.45231482;0.29489496;0.6327483;2.1061716;18.95684;15.867119;87.2375;67.09218;61.691864;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
1.1297107;0.90583384;0.6212766;1.642825;18.299795;13.363629;51.433933;15.725084;0.7219242;0.7235532;0.87534064;4.0499535;8.572758;17.508823;12.974482;62.374306;20.583416;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.24293622;0.63031393;0.3979127;4.765749;13.010868;3.4423308;60.972584;91.46596;0.5400156;0.44030628;0.6234166;3.2371972;15.708786;15.412578;35.02019;70.51919;5.4205165;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.6175561;0.5856433;0.47830495;4.9655504;3.5476344;9.994546;52.626293;76.42403;0.7344249;0.95341194;0.82611316;4.060592;19.407473;11.340578;51.66252;83.1213;77.86361;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.95430154;0.8867844;0.9537452;4.1514735;11.703227;7.7634077;9.373115;23.96428;0.8617496;0.4737103;0.9660457;4.560267;18.087381;17.349733;61.780464;20.33497;58.809193;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
1.4883118;0.56258917;0.40047884;0.7447639;19.040375;17.87378;83.92355;56.715557;0.9812229;0.28841862;0.7920012;1.6234581;12.896104;18.11787;48.264652;31.118082;43.77378;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
1.4578094;0.44233876;0.8408216;3.7788427;4.187816;14.516416;7.153946;31.079866;0.54424655;0.7542795;0.71423084;4.614926;13.877796;13.379516;71.67953;47.02171;75.2352;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
1.0140436;0.32635805;0.73389643;1.3029158;7.235507;18.157734;98.1888;82.626945;0.4050913;0.9574473;0.20655553;3.4816957;8.781141;16.468964;98.80839;53.246197;92.882866;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.64214647;0.7502662;0.6261033;3.061496;13.26887;7.786477;37.982105;99.45218;0.8900913;0.60765785;0.5587291;3.0235019;8.131617;16.718588;85.252335;75.92818;14.300434;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.9150689;0.8664506;0.3100119;4.5217113;11.821759;4.086893;57.44844;64.214355;1.0016115;0.32435307;0.4144396;2.764443;15.539175;1.9606855;87.61779;78.848404;66.51692;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
1.4140301;0.6081755;0.3636566;2.2108803;4.4782763;16.779715;69.213196;18.352463;0.38126168;0.37138566;0.60993826;2.609241;17.475456;17.488096;6.610229;37.83439;90.49243;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
1.0673245;0.426;0.3431821;4.6797876;4.058171;9.049813;53.136974;18.427254;0.8698919;0.9858258;0.9608676;0.8325407;19.650974;9.307559;34.40528;62.52232;3.80248;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.39396626;0.9526621;0.6694354;3.687675;3.7923856;11.888249;84.33227;56.90445;1.4416819;0.60774213;0.45635796;0.7458819;12.273068;2.3541613;76.93841;37.028954;44.025757;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
1.4630072;0.7172489;0.97870654;1.8545531;11.177934;14.710286;78.42111;67.18093;0.60465866;0.326295;0.32862565;1.9893887;15.657623;4.6419983;61.629025;37.784786;73.22397;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
1.3728675;0.6358842;0.9017914;0.9271274;18.33111;12.816475;58.432785;95.52155;0.38055778;0.99666125;0.86071694;1.415998;13.310372;5.9045634;18.713465;15.752401;22.175463;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.48181105;0.8336986;0.2202015;4.1690807;10.532414;16.249954;2.5219023;30.415728;0.8015707;0.5976323;0.9924664;0.889752;15.4682865;5.9234195;2.1466978;67.38134;23.71484;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
1.0538993;0.46727592;0.4189813;2.5612674;8.7862835;4.348437;64.24708;23.937963;0.78168577;0.5944492;0.8240568;0.6099677;16.340534;17.91404;37.77164;7.825283;19.97982;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
1.3416941;0.78905;0.32580596;0.8271207;4.977612;2.6588902;79.135414;64.04141;0.8486539;0.5037876;0.3107136;4.9027457;7.3727674;18.872862;56.02082;34.632355;56.508244;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.48667607;0.4805481;0.9805423;0.9640506;17.833206;7.4075303;81.62023;60.855747;0.53554106;0.60221523;0.64055586;1.4544228;7.0899496;14.857318;13.271204;99.23706;62.399765;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
1.4007347;0.40644038;0.38848817;4.851326;19.746351;11.010076;54.877518;56.306812;1.0987815;0.9243344;0.5241522;4.9311047;1.2736663;16.627998;69.26307;79.03645;33.015217;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.43406466;0.38615838;0.36105055;1.5935088;14.494748;15.352513;34.887592;70.680214;0.4578429;0.8948537;0.7067462;2.9502575;9.358614;5.6721697;48.338787;31.735264;79.164635;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.6643206;0.9068603;0.6967002;4.8496604;10.796309;16.022814;36.51449;54.534527;1.2524266;0.52742153;0.7348896;1.3632463;11.856078;5.246398;90.32985;27.75428;14.332298;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
1.4260612;0.8443797;0.64494926;3.5652182;18.352692;11.792573;37.30281;4.5004225;0.32987538;0.59289503;0.8456722;1.153855;14.40823;3.5130498;6.33802;83.76521;86.32752;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
1.4306662;0.36659366;0.3806812;1.8522099;10.976794;15.687424;69.665146;28.30848;1.4997249;0.5176662;0.39206922;1.4036205;4.59496;9.643693;72.49891;50.00238;25.526217;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.2302693;0.25615585;0.7362919;2.2267754;7.5624957;11.881452;70.32032;88.90246;0.43644398;0.62496716;0.9717428;2.1370006;3.6704066;12.366268;65.00711;20.610584;44.07317;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
1.3263115;0.32367975;0.27760577;3.996673;4.552556;5.6320214;59.811607;68.31695;1.4222507;0.6466801;0.3717513;1.4224619;14.671586;7.188587;26.135277;60.7952;46.515663;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
1.1018403;0.44604677;0.21549526;2.4593675;3.615526;15.211557;76.85608;70.83831;0.7094748;0.3087596;0.2992784;4.2260966;1.9414796;7.0348177;16.263344;24.359241;69.30358;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
1.3332368;0.68785995;0.26593184;0.8363785;9.531109;12.336425;48.50214;49.65016;0.72347677;0.99433213;0.863097;2.1516442;19.331308;11.075141;88.0182;30.916752;11.315724;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.80048996;0.7323567;0.49189457;1.5341636;8.398429;11.780817;53.893932;43.976418;1.3292551;0.8715433;0.5705993;2.8712535;17.476215;16.44894;37.555424;49.01083;42.461838;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
1.4759598;0.29114634;0.9800131;4.3715525;4.9346566;16.37385;86.86989;80.86223;0.23028345;0.5005049;0.59218425;2.755539;5.4229255;1.4107133;3.6821444;46.152733;49.162556;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
1.1727012;0.5637187;0.6377976;3.6327837;10.660325;1.7268943;50.54371;93.39266;0.52689856;0.43884522;0.45498836;3.4679174;9.930847;11.206153;91.20577;95.310585;73.016136;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
1.1871668;0.61677647;0.80378085;2.7545724;14.845668;5.4061337;30.655254;14.668216;0.3074093;0.38877627;0.23713058;4.9883065;4.0925274;12.95118;35.993256;67.89264;49.867756;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.7550204;0.4073607;0.4571966;1.6047305;12.700758;14.031886;42.417587;14.248505;1.463682;0.40527233;0.35488087;2.4960332;1.5278726;13.524949;34.991875;23.429848;75.5139;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.7100182;0.7838537;0.77547127;2.6356578;15.690509;5.159008;26.17118;5.8268995;1.0095948;0.44204843;0.80930746;1.9519255;8.476479;6.4626126;30.793842;96.988335;31.171324;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.46722516;0.67616624;0.972945;4.049821;16.374601;4.658269;23.228844;21.151602;0.8221363;0.8223519;0.37952504;4.883344;2.384412;11.357445;80.55187;22.631018;20.137348;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.2757161;0.7846624;0.4862087;0.8669444;3.581994;19.069586;61.22689;81.70606;0.7057961;0.44911838;0.99413276;4.989302;19.31816;13.30379;59.0022;29.279913;80.02225;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
1.3719019;0.75878984;0.99924755;4.976455;19.846737;18.705622;2.61581;56.306683;1.3293551;0.28245103;0.8289814;4.0141973;18.91978;2.1275918;92.2578;58.376656;32.177498;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.9679008;0.9175181;0.710728;4.3689313;4.1084814;9.913711;31.760916;42.899662;0.22914137;0.755675;0.8788721;4.0895147;14.086922;2.8545046;93.46206;94.1517;5.9640365;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.9255503;0.738439;0.7988731;1.930846;15.034241;2.957226;64.46149;50.363674;0.74868715;0.89009416;0.89862454;2.3329587;11.589048;1.5311147;87.76094;92.38336;26.933832;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.6394347;0.8400955;0.4017338;4.4175954;11.813846;15.919281;22.10008;87.55398;0.7687857;0.42308113;0.7751236;2.9250603;9.618173;4.788698;36.025314;13.803852;33.724308;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
1.1616094;0.60754913;0.7144726;3.5677154;10.848956;15.891249;99.78633;81.83515;0.30778593;0.82039994;0.57294625;2.0831494;13.855813;2.3914933;78.139595;87.12727;71.9701;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.7289455;0.38977888;0.608805;3.498595;18.134684;7.819412;63.150352;77.24366;0.8818041;0.460509;0.93360984;3.2848349;3.3047285;8.609193;93.17725;6.629583;6.7429104;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
1.2521183;0.27269933;0.9651221;1.1286939;16.001385;15.380321;63.279186;20.465841;1.1064473;0.54974186;0.54122144;4.215828;19.54239;9.453256;37.794453;74.52818;58.438053;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.30377102;0.5915627;0.92374;4.5765257;2.082518;2.6916258;53.803528;67.37725;1.0721354;0.5134285;0.27665526;2.1832972;6.0557823;14.652148;15.777798;13.164751;70.23862;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.521661;0.8386695;0.5173381;2.5265381;12.921296;9.647786;76.87126;32.78798;1.2425342;0.41811243;0.6771543;2.90837;9.395028;17.04595;50.222607;61.985497;20.60268;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.5684324;0.6666686;0.9574958;4.114525;10.399308;1.9268557;69.8453;47.56235;0.64131135;0.24486987;0.28445184;3.9873648;2.0547044;9.837685;95.999596;92.45381;92.06093;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.23032925;0.22065665;0.90785;1.847857;8.85646;17.75344;83.92209;15.238008;1.4033239;0.83063126;0.7243107;1.4398825;10.661733;6.4643292;94.884865;91.28099;6.7553234;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
1.0624739;0.39136615;0.6723071;1.8860165;1.6413066;7.635366;26.370752;49.394814;1.4847806;0.8115564;0.9980214;3.2466521;14.990756;17.62771;63.65696;66.34383;28.030226;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
1.1121051;0.5528569;0.26569432;4.841101;17.683784;4.217838;43.296043;94.02032;0.5677786;0.37889388;0.74016637;3.9909108;13.704274;18.986385;48.52025;19.735113;28.572725;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
0.73740965;0.5217658;0.3286322;2.7349696;7.2151794;3.7621567;54.011395;67.403175;1.3595189;0.7430429;0.36844167;0.73466533;1.8884131;11.30875;33.299164;30.340925;96.27957;40.0;1.3996976322251693;91;0.3729081986633925;3;1350
