[-];[-];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[-];[-];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[day of year];[-];;[mm]
1.0252923;0.74821246;5.1840386;9.188826;59.78371;12.490143;1.1703978;0.8405732;10.385906;10.254777;49.475655;77.127914;25.36248;40.0;26.39743724646582;91;0.2462529846179065;3;1350
1.1559315;0.6098574;17.711746;18.915829;92.55206;25.795595;0.2045811;0.77040905;2.1178985;1.8587265;57.62379;28.060886;56.008396;40.0;26.39743724646582;91;0.2462529846179065;3;1350
0.516187;0.9514717;16.847296;2.313647;92.25049;95.95165;1.4755628;0.52765316;14.105899;19.284994;75.68265;3.0204632;34.510246;40.0;26.39743724646582;91;0.2462529846179065;3;1350
1.3387965;0.4929446;3.4442954;4.5938816;31.668873;42.348576;1.2359313;0.3506099;2.3560293;15.554091;89.25758;95.35317;79.19275;40.0;26.39743724646582;91;0.2462529846179065;3;1350
0.6934164;0.23259927;12.179131;8.402677;70.2078;42.154854;1.4299712;0.80567;8.440528;13.252768;52.411427;46.688313;98.699104;40.0;26.39743724646582;91;0.2462529846179065;3;1350
0.5524777;0.80932724;14.233638;5.4822063;71.55803;47.59907;0.33913216;0.69307345;2.959596;10.48589;86.057724;17.310513;52.771862;40.0;26.39743724646582;91;0.2462529846179065;3;1350
0.45365608;0.6636005;5.7816253;4.012107;95.75805;65.15178;0.26646745;0.8460733;19.24825;12.9243145;60.289043;78.606285;51.676388;40.0;44.53781617730759;91;0.1543417313683082;3;1350
1.2454227;0.86194825;12.901128;19.493353;9.309487;92.08003;0.7679043;0.9628888;6.343562;9.318975;36.101685;81.79698;52.88386;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.6604139;0.54091084;9.791083;15.562261;62.098003;12.299277;0.2771401;0.5148154;10.440303;5.4992576;37.339478;45.019108;42.478283;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.82841873;0.7905449;10.159495;14.854304;41.31909;82.208206;0.27058792;0.9230964;5.49445;14.370689;76.609634;85.297516;72.43236;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.48966578;0.33685255;11.474521;18.713814;35.385494;45.444645;0.31922626;0.25516778;11.683079;19.527966;48.81116;76.100174;76.87154;40.0;44.53781617730759;91;0.1543417313683082;3;1350
1.0919183;0.9996213;11.832611;4.55384;62.131916;28.197304;0.27997234;0.40441722;3.0816507;10.011088;78.0435;42.15015;63.051414;40.0;44.53781617730759;91;0.1543417313683082;3;1350
1.2153435;0.33891758;14.486163;17.904833;28.674162;54.841755;0.3268496;0.57385254;14.271291;19.157288;57.610394;10.621162;7.3303404;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.6412528;0.8638405;9.596129;19.670813;4.550791;54.498318;0.6765661;0.95148706;4.281759;7.8129;5.3066516;37.814056;28.112465;40.0;44.53781617730759;91;0.1543417313683082;3;1350
1.4286032;0.36995053;14.730077;12.140021;78.00147;14.204687;0.8519938;0.97812337;19.11753;6.3677826;48.96251;94.99282;56.127598;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.23979379;0.8260064;10.232776;18.16149;9.592961;10.603008;0.33483472;0.60875183;12.04036;18.386875;49.965588;56.263134;10.868336;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.37282604;0.8890019;13.593512;16.506311;33.491627;63.060844;1.032863;0.666324;18.251732;12.949972;71.24344;46.327427;60.89547;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.96542317;0.9013127;5.9990883;7.0398154;59.897663;73.80273;0.9905033;0.5595716;2.60709;9.672036;79.58565;20.854568;13.577435;40.0;44.53781617730759;91;0.1543417313683082;3;1350
1.1118289;0.58057475;11.292327;7.3145294;62.74986;61.86778;0.58404815;0.9142523;6.855409;1.7153981;12.788109;32.830017;90.539055;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.5258879;0.54305035;9.891919;13.840487;66.96024;35.938366;0.5946212;0.8828816;11.528229;11.454442;62.219994;42.846176;97.95741;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.92029244;0.8670329;6.7417297;11.490591;99.45585;56.02969;1.4801743;0.40256822;12.218358;7.788729;70.21863;79.687256;28.324474;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.6139021;0.6635914;2.183928;8.313888;40.737324;90.72958;0.59032625;0.25381264;16.24336;15.942163;84.00701;3.8026152;56.398903;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.92031604;0.6970215;10.693637;1.8940042;14.611949;92.46444;1.3774942;0.2585671;1.3003951;7.775079;50.234203;88.713585;69.68407;40.0;44.53781617730759;91;0.1543417313683082;3;1350
1.0571259;0.3888537;1.1853461;1.4360204;14.656959;23.996614;0.46546367;0.920541;14.454109;18.716639;5.016923;77.03993;42.17569;40.0;44.53781617730759;91;0.1543417313683082;3;1350
1.4646505;0.5569256;8.4067745;2.8617704;51.514614;10.41269;0.43340537;0.78220385;11.495296;17.929916;8.693703;15.457014;36.744827;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.7924059;0.4955591;8.042443;8.678713;38.990208;65.67239;1.3183056;0.33758754;19.220528;14.098828;43.445404;60.19561;82.24051;40.0;44.53781617730759;91;0.1543417313683082;3;1350
1.0426809;0.73225725;13.041312;1.5207881;91.403206;18.265461;0.9891287;0.7620515;16.287;11.283063;72.58427;98.99491;59.928455;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.951451;0.35718662;19.76115;3.8152633;51.58225;80.30518;1.1953831;0.5274661;6.733946;13.422136;94.79036;97.47735;14.515945;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.61282134;0.5246015;17.302023;19.393396;45.74345;28.80188;0.94817704;0.66736424;1.3535732;12.892397;38.08212;73.42809;93.5004;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.52898335;0.87898564;19.526592;9.560991;86.37334;15.89728;1.4648371;0.67880535;11.5578985;18.018156;64.341515;97.55856;67.956245;40.0;44.53781617730759;91;0.1543417313683082;3;1350
1.484232;0.63715655;19.067804;18.731771;79.81473;81.79286;0.2377068;0.7454741;10.843408;5.414218;72.06815;48.855118;93.811485;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.46890807;0.9168352;2.408142;4.6092343;71.67401;21.642334;0.3952419;0.42634323;17.580854;4.928397;8.192596;63.593166;24.608768;40.0;44.53781617730759;91;0.1543417313683082;3;1350
1.2273579;0.38602194;6.3570004;7.812035;53.2081;1.8750368;0.3443807;0.9400479;2.8897665;13.829621;52.653305;49.812344;42.147743;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.3905636;0.5519227;6.642764;13.752995;24.23254;82.3545;1.0726995;0.9024208;12.146851;19.894747;8.757095;85.18751;43.231342;40.0;44.53781617730759;91;0.1543417313683082;3;1350
1.2456566;0.600333;2.3493903;19.807568;57.17998;10.287818;0.60808414;0.2097831;19.933565;4.2449217;47.36991;32.003407;11.51967;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.441447;0.52045393;17.08636;14.296986;12.460752;42.553955;1.2226409;0.74917823;1.4757427;17.059399;87.77103;15.434651;19.950365;40.0;44.53781617730759;91;0.1543417313683082;3;1350
1.4573036;0.74759483;18.011257;18.14193;54.14443;40.185272;0.3613216;0.632158;2.0334296;18.076174;80.09867;52.01252;86.119804;40.0;44.53781617730759;91;0.1543417313683082;3;1350
1.091784;0.31897584;12.494506;1.9332788;85.29267;15.155935;0.49915653;0.60582465;1.0583209;12.888156;68.94953;36.99826;22.2251;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.31715372;0.6155203;17.928827;6.772652;51.98628;4.482883;0.28550494;0.29003468;2.1134834;13.391125;90.71091;82.35773;10.964176;40.0;44.53781617730759;91;0.1543417313683082;3;1350
1.1011302;0.31101787;14.573014;17.773071;7.779152;9.384281;1.4912215;0.63055915;5.297846;14.314364;30.787573;51.695297;83.021164;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.984707;0.703358;9.370525;10.9411;4.1004753;43.323887;1.1327485;0.7896047;13.523405;14.4936285;45.984413;9.268024;91.99954;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.6388101;0.8641985;3.8474236;4.227432;86.18839;95.7519;0.34165865;0.21165824;10.559473;2.2209945;29.0972;71.63253;88.4762;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.5389568;0.21599764;19.211437;4.226247;23.204063;72.76934;1.0410243;0.5390831;2.636091;19.281649;34.00697;16.638437;65.41775;40.0;44.53781617730759;91;0.1543417313683082;3;1350
1.134389;0.56554896;14.1532955;15.414457;53.0442;71.764435;0.77153945;0.6968382;7.758128;11.465612;66.29531;41.827965;48.579754;40.0;44.53781617730759;91;0.1543417313683082;3;1350
1.1637698;0.5941629;7.729494;4.001215;77.90211;67.301506;1.3910458;0.31884602;8.708277;6.877571;68.01234;27.46703;31.595026;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.6253676;0.7762034;3.4434052;10.455734;26.067896;77.14268;0.37431872;0.990736;13.046332;9.206802;13.237508;44.797318;34.21671;40.0;44.53781617730759;91;0.1543417313683082;3;1350
1.3390952;0.25977594;16.180426;4.4445186;74.00717;53.41459;0.2362369;0.7504725;5.9604435;7.799191;85.62987;94.52909;16.76148;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.5494754;0.52481663;16.238285;4.9574046;8.453962;98.57468;0.40020323;0.74744314;1.0921047;9.051219;26.026598;50.65242;91.46339;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.29082376;0.828385;11.317175;8.548402;75.11272;61.165188;1.418766;0.56129944;2.2241206;16.600214;24.814972;28.264822;69.23642;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.9798282;0.6257157;19.999186;3.2435954;7.3350053;63.45627;1.4078588;0.26777273;1.9535303;10.989904;36.04754;62.31359;51.89419;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.33919173;0.7998769;8.341986;13.52727;28.436817;3.095887;0.28918353;0.92199546;16.656364;3.4920895;39.007126;71.980865;22.40228;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.5596633;0.49120784;18.899235;4.156314;26.413717;75.7105;0.8802425;0.24509984;1.3326497;9.712011;65.92022;98.52679;21.78654;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.85934234;0.93607014;12.974979;15.28826;89.250084;36.23176;1.0897676;0.82263505;6.358414;3.7699893;69.294876;16.785282;53.609776;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.57226753;0.2618762;14.992025;10.904857;53.91352;77.60374;0.20556377;0.3350424;7.6311297;1.7929952;68.48912;36.87165;49.989433;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.47949526;0.27293152;18.424463;7.583399;84.464485;84.89918;0.221323;0.77485174;16.417582;7.8407106;53.92524;64.23574;88.56107;40.0;44.53781617730759;91;0.1543417313683082;3;1350
1.114141;0.6227887;16.791876;12.670587;58.645683;3.2067351;0.2862937;0.5911216;15.736393;19.292953;24.29166;77.26356;96.302216;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.91109914;0.5766591;6.48469;8.744814;80.883606;39.090622;1.1155909;0.56302536;14.572102;4.981453;25.226633;70.5434;59.374027;40.0;44.53781617730759;91;0.1543417313683082;3;1350
1.2916896;0.710774;17.477459;2.567447;55.582836;90.5895;1.4220707;0.99914503;13.274708;10.79243;94.9584;59.509346;79.81874;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.95561147;0.3832449;11.254466;6.873014;45.54144;13.666614;0.28863153;0.9979342;12.233425;4.9295177;18.067308;39.089798;57.507977;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.8284814;0.38082263;1.8517482;10.96877;66.13973;74.68627;0.3870691;0.2436421;19.12439;4.7789245;45.896454;92.7585;23.62054;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.5396333;0.7992877;13.802541;2.980697;29.358442;32.9988;0.80749035;0.91720563;1.0991559;4.2381682;81.763725;80.690445;26.424696;40.0;44.53781617730759;91;0.1543417313683082;3;1350
1.2296857;0.43341216;10.494255;14.914654;91.95498;51.426437;0.77538013;0.2045111;10.445302;16.34585;52.702274;58.823368;68.84166;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.45593232;0.7818334;11.195852;7.7726555;90.90553;90.45876;0.47596148;0.6807104;13.585558;13.223721;95.7839;2.9514558;4.55829;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.5148969;0.7125656;8.818981;4.890974;8.200555;63.66238;0.46045524;0.8562385;12.954886;8.714795;96.937775;90.80337;69.51754;40.0;44.53781617730759;91;0.1543417313683082;3;1350
1.2940651;0.26666173;2.2176192;1.1529729;91.762;43.935436;0.38143423;0.4573174;19.603207;1.6527297;84.271255;4.4463;68.611916;40.0;44.53781617730759;91;0.1543417313683082;3;1350
1.1635503;0.76890373;4.4240537;2.6136618;19.004633;70.01177;0.52572143;0.7615039;15.277437;4.677385;41.254734;86.9569;12.577689;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.9967355;0.9036123;15.372638;5.508325;68.44603;23.066261;1.2938825;0.6841398;12.3171215;3.7953582;85.58561;68.87148;80.86163;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.2505967;0.853317;5.4503465;7.9724126;82.487335;2.216547;0.7947725;0.56743085;6.177164;19.774593;69.50038;7.3598332;6.173526;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.3654349;0.2070895;12.926807;3.912868;24.88262;62.242363;1.3931336;0.8808549;18.020138;10.754308;88.706764;13.478392;18.661919;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.8499447;0.63177115;11.295345;11.354692;12.152877;86.25129;1.294217;0.7467073;7.135673;1.6600219;26.2115;98.810974;17.3184;40.0;44.53781617730759;91;0.1543417313683082;3;1350
1.1702406;0.9306698;5.2065716;4.693493;75.861694;70.257996;0.88755137;0.8363257;14.571258;17.795547;10.620807;50.07816;14.692618;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.80333114;0.6789805;6.330855;19.138613;44.800457;52.422062;1.2715821;0.26094386;7.407742;13.123397;55.590214;44.440727;58.246502;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.22248094;0.43226087;8.287785;11.731184;49.18166;15.189248;0.41363686;0.3658425;12.333565;18.231234;46.90743;21.853952;78.744514;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.439551;0.3556357;17.723541;16.135822;76.424255;9.407821;1.0330298;0.6799295;9.164856;3.6144304;59.292183;19.07705;54.670708;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.9653967;0.747958;18.884817;9.014627;26.125803;28.707855;1.4225248;0.8596913;9.868078;5.693473;87.456276;1.9664865;37.57601;40.0;44.53781617730759;91;0.1543417313683082;3;1350
1.1024822;0.81700313;8.348354;4.8927484;10.618031;96.35972;1.005423;0.81691897;8.779774;18.064285;83.75863;29.340982;90.46932;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.24345681;0.93006784;1.8768684;9.541552;95.81623;46.729168;0.83789426;0.5745603;16.013083;8.906363;8.572131;67.6428;37.798573;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.25633126;0.92457324;12.417069;8.834069;70.26626;80.6634;1.0523179;0.8565329;12.207416;12.655681;16.082254;66.26537;58.443356;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.53970313;0.47142413;8.93394;12.849511;65.561325;2.2796652;0.3777071;0.90915436;10.576238;2.588518;68.97051;72.59601;92.16689;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.3085522;0.68310153;10.353991;18.301783;33.961277;47.782913;0.5828308;0.6742453;10.38587;19.170004;54.510124;70.53248;82.6618;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.9045301;0.28121534;9.3970585;5.507265;99.5749;25.439947;0.5278893;0.31969005;9.888761;18.081419;18.226244;47.082745;32.757973;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.36081257;0.27557003;13.436897;2.8344123;23.03187;95.321465;0.35378665;0.68465793;16.417805;12.572557;3.2136898;94.06874;47.196346;40.0;44.53781617730759;91;0.1543417313683082;3;1350
1.0426852;0.25717485;6.7843623;14.590663;18.631786;20.668667;1.120469;0.45100555;10.472818;13.153836;29.983006;6.1478863;47.54967;40.0;44.53781617730759;91;0.1543417313683082;3;1350
1.210393;0.9417154;17.959997;1.0074556;32.51011;5.921849;1.0244408;0.48626614;10.35922;9.595985;26.056974;55.701466;67.430374;40.0;44.53781617730759;91;0.1543417313683082;3;1350
1.4616717;0.32194594;9.003737;16.097448;74.1565;17.039377;1.3344617;0.9148925;3.546034;8.087669;12.454416;85.067215;7.0051756;40.0;44.53781617730759;91;0.1543417313683082;3;1350
1.432929;0.58586097;7.491567;14.829872;24.464025;7.2438097;1.1074593;0.98826027;5.6624255;6.759459;98.71019;36.375195;85.45564;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.5553747;0.5464579;18.535955;16.690285;31.963387;32.22334;1.2553841;0.7678019;16.375248;5.603529;92.98748;51.565376;65.49534;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.23823248;0.45981687;7.804715;2.72186;53.4331;99.57556;0.38094544;0.45079163;16.670118;7.080436;18.475868;70.57526;65.49681;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.6282359;0.63018453;2.578387;4.870485;65.3447;93.12374;0.28520873;0.4239201;7.659347;8.941603;68.08912;83.234276;5.1190033;40.0;44.53781617730759;91;0.1543417313683082;3;1350
1.1210241;0.20223272;3.9513853;11.481375;15.772396;57.623188;0.68170124;0.23372763;4.7504826;16.729504;77.77251;23.921936;19.997692;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.27774158;0.50411946;14.571605;7.2186666;65.80928;83.27162;0.37026173;0.24778984;16.0113;1.9751934;51.169247;31.459385;43.211063;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.66762644;0.58347523;11.684185;17.07079;38.724464;40.591618;1.1979761;0.25974974;18.387577;10.737226;51.330284;2.1838927;7.940844;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.5874449;0.8426435;11.157725;9.70841;35.269367;89.21053;0.76335174;0.7411203;14.307457;6.002605;29.127638;78.56549;75.446754;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.48514932;0.76077074;2.557831;9.160217;8.822784;21.801899;1.4200774;0.3523601;8.186482;11.84869;71.305984;24.916145;39.45542;40.0;44.53781617730759;91;0.1543417313683082;3;1350
1.11797;0.87980944;4.117448;4.510287;97.422165;40.913795;0.31451428;0.26543427;10.380657;12.632545;1.6523226;33.051723;77.32331;40.0;44.53781617730759;91;0.1543417313683082;3;1350
1.0568261;0.5010386;8.528075;11.678492;69.618935;12.940569;1.4299924;0.9924126;17.655607;9.872332;54.3331;5.179832;24.953373;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.8961423;0.3127244;9.512108;7.573014;10.888241;93.72321;1.1455412;0.7712186;3.8843129;3.388086;41.146023;46.529636;97.84368;40.0;44.53781617730759;91;0.1543417313683082;3;1350
1.384007;0.5208452;8.155061;9.560086;37.257442;34.479656;1.2447538;0.6819352;1.9049745;8.487862;84.44941;89.89054;48.31124;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.33408052;0.9704477;10.552141;6.154598;8.9267235;25.352879;0.840309;0.63785386;18.241343;4.1669564;84.697685;18.817276;3.8056695;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.39459598;0.37146208;14.937419;12.568157;54.61168;22.961649;0.6733233;0.965887;11.874255;15.571143;57.929493;82.221725;48.102245;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.6984846;0.3398043;13.0783825;16.923193;70.31449;47.920364;1.1418153;0.69223636;13.120281;14.209154;30.168444;33.731068;64.660095;40.0;44.53781617730759;91;0.1543417313683082;3;1350
1.0526466;0.95546985;12.614424;1.3905522;6.59866;50.903053;1.4727931;0.22891375;3.6238215;15.185003;59.995964;10.917821;12.465592;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.9593031;0.95993847;11.597797;5.3874083;92.29466;67.6045;0.23395431;0.67152274;14.802229;5.8054414;58.975975;91.85602;5.3063974;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.2962555;0.3193895;4.817637;13.869612;38.03938;81.1064;0.97627974;0.54453254;11.708932;16.478876;56.715622;84.89626;50.602955;40.0;44.53781617730759;91;0.1543417313683082;3;1350
1.4459523;0.8155623;12.488093;14.4261465;24.24453;70.56567;0.52164227;0.99931127;7.39061;5.5724072;48.021404;47.910233;55.096996;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.59658426;0.543794;4.0106654;6.591239;13.855746;49.764767;0.7201075;0.58825856;13.726102;16.33585;16.006792;76.950165;41.947502;40.0;44.53781617730759;91;0.1543417313683082;3;1350
0.6666644;0.5937726;14.5453825;6.437472;15.417067;54.032837;0.9467778;0.82641566;18.4439;5.4066973;57.852962;22.84463;50.29095;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.0107187;0.5989505;9.593463;15.189428;85.12986;97.561905;0.4819608;0.85471153;18.476723;6.0437617;37.30122;29.066706;89.24451;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.4287152;0.97469723;12.047751;11.608822;48.52493;45.26143;0.21360709;0.24148118;1.6646761;11.837917;50.424763;78.53312;12.569367;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.0614947;0.34772888;17.393097;8.39001;80.04643;32.827824;0.28948018;0.97083765;2.7524555;8.427906;76.878624;3.0123498;92.31892;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.4412054;0.818451;8.088848;2.0530674;23.480732;64.9183;0.23343456;0.61565834;11.379321;16.214128;63.45107;2.904223;20.409775;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.44386846;0.20453928;2.8954868;13.40735;32.477318;67.60587;0.25851783;0.86363345;12.905893;7.420635;85.839554;58.03617;60.01863;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.004453;0.7028881;17.936543;6.5659337;41.84886;93.80206;0.41474742;0.7127622;18.743246;16.414932;31.656027;83.721794;49.093346;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.2775426;0.7221424;7.934692;11.96476;45.997295;35.866943;0.7773373;0.5607585;12.707445;18.14193;37.831863;22.699528;74.75185;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.8617318;0.802965;8.723947;14.725263;10.670251;51.458496;0.7880803;0.41911626;16.160212;12.468381;38.351837;8.6636305;34.926174;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.6708258;0.9407699;6.624446;9.802192;5.4552608;62.807613;0.21559656;0.35038713;14.4390135;11.643421;12.960467;12.537491;96.32549;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.4801861;0.8030681;8.98322;5.81222;99.593666;71.16844;0.23454748;0.7697021;9.237009;16.551851;14.35524;51.095547;12.590147;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.38328356;0.78571516;10.898444;5.0688944;66.987755;4.96541;0.52887625;0.2620589;7.3839684;11.970425;86.79927;1.2402146;60.908455;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.7342084;0.40303;17.022915;14.393472;6.422191;90.132965;0.2644334;0.39470538;13.134747;12.404605;93.06391;92.74466;54.047157;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.3353859;0.99427176;14.683045;17.939308;77.48395;18.583189;0.46692765;0.62034017;13.2627535;12.966061;14.5936575;24.116558;2.3679225;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.370625;0.57472706;10.752337;19.619522;36.750282;23.29534;0.24568641;0.37581837;7.761934;5.696837;8.467366;92.037834;17.023441;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.4744967;0.5339601;15.513089;16.262125;79.84958;69.742516;0.3125462;0.6398363;6.8224487;3.4385557;28.41797;37.557175;94.42036;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.3503019;0.60150206;17.108038;12.451387;95.0304;20.686977;1.0587867;0.4889223;3.132677;4.4714904;80.35942;20.700699;48.05038;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.26624414;0.51524514;2.104823;17.422182;3.6307478;14.221604;0.37507433;0.41539428;2.810155;12.224693;71.27401;16.44387;31.011076;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.4086964;0.67491007;12.252348;8.403533;96.46498;94.985016;0.7799204;0.7726825;2.6639705;5.4055314;98.420074;94.22821;44.573685;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.75661737;0.47969967;1.8220949;17.761562;17.410322;64.6637;1.2499524;0.39404404;14.295426;19.963276;99.27593;69.66988;10.418149;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.047105;0.39195588;6.8541946;9.174534;30.426023;94.7888;0.27542284;0.3577315;11.111974;3.7709644;32.03607;71.26723;93.51508;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.7125586;0.9423959;15.485909;12.311418;63.06759;7.2471037;0.5513832;0.3357364;17.621716;16.20644;25.667345;21.410555;36.38408;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.2577685;0.94226277;16.034422;4.2285466;71.87692;4.5096436;1.0132543;0.36217085;3.1472483;14.773944;12.683833;63.475864;73.05279;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.94869506;0.5969963;17.792717;10.446778;17.852903;28.659264;0.42550713;0.21006867;19.98288;19.088715;52.06692;9.340474;7.319402;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.299208;0.96971786;10.46652;7.4883747;14.545789;4.8027678;0.875976;0.77231264;9.595996;5.8477607;82.476585;14.176083;80.285675;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.45190293;0.5325737;2.5986128;7.963604;29.368063;44.415634;1.1009207;0.6523521;15.946103;16.4873;73.268036;4.034929;39.132324;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.44047803;0.5099031;3.4089193;12.365493;33.234333;96.19161;1.43359;0.23819229;5.3621545;10.970007;22.177307;61.034657;55.4396;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.77248985;0.9335249;5.64188;17.755756;32.50399;36.331436;1.4663781;0.58607835;7.053759;7.004164;40.934635;89.472664;85.21466;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.20617701;0.7063336;8.071471;16.693048;17.95987;73.49233;0.4120873;0.86799335;3.3192072;10.97254;79.74308;73.953636;55.27998;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.1007088;0.8100139;11.004656;7.630304;97.109955;64.997025;1.3389015;0.58347505;7.7054114;11.667104;35.269947;11.070944;74.639435;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.58486986;0.53019506;13.27281;14.942998;80.00913;4.191876;0.26805535;0.99989086;8.081126;3.3885014;32.06256;8.199054;3.9467032;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.92448914;0.5256013;4.087567;11.404851;98.02204;23.974707;0.78528017;0.28189453;7.169968;14.214068;77.86228;29.073877;54.457996;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.29100463;0.26664296;4.5904026;7.6176953;11.262112;63.3752;0.810715;0.691106;18.229383;4.5832815;43.658386;44.94819;47.56756;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.42183766;0.9733951;4.2868066;18.253098;8.482212;10.111648;0.30957758;0.62109274;17.139994;10.242631;2.367468;20.578224;35.621784;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.0097169;0.38236716;15.343804;4.0639267;54.06148;46.277813;0.61078304;0.66857684;3.0210013;11.192454;85.9337;4.2848806;12.261185;40.0;46.071598846258745;91;0.1465705658456224;3;1350
