[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[-];[-];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[day of year];[-];;[mm]
0.12209031;1.4486719;1.8221169;1.2972729;0.2679227;0.6636528;1.0277419;0.22387688;0.5360524;0.9549223;2.9927535;1.3872315;59.68474;4.1047373;1.1168352;0.762535;2.3272007;13.838029;6.2059016;51.960342;61.402966;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.47907934;0.8839994;1.1653069;1.6812721;0.11012693;1.7530615;1.2284614;1.8643585;1.4545783;0.71635854;5.6923723;19.241486;39.720314;60.504356;1.1338085;0.7718276;15.420591;9.559299;33.799625;17.283504;6.943502;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.46075833;1.7956189;1.7984527;2.9739509;0.20742303;1.4964392;1.9213744;2.379314;0.488176;0.24079658;17.056358;3.844603;81.86974;52.49954;0.68534595;0.8508601;8.307785;5.745187;2.1939595;60.655376;34.287224;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.11957348;1.9204441;1.5871469;2.8596582;0.24794716;1.1272209;1.6589234;0.6537433;0.88655376;0.80348283;13.464026;3.8859644;21.537298;70.845894;1.0769243;0.62004906;1.2517024;10.133556;50.8634;98.41497;36.063057;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.4353247;1.6041443;1.28937;0.42541358;0.3315027;0.11911189;1.883411;1.4367982;1.4751009;0.7733939;1.473795;17.588884;79.81354;27.514126;0.7757112;0.20042418;9.999436;5.362587;91.31029;58.05463;36.707813;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.30354968;1.1576152;1.314259;2.9398718;0.36928132;0.60453236;1.0242752;2.7485685;0.3759599;0.76278067;14.879854;9.008576;39.255142;59.601727;1.1586264;0.69738436;15.62417;10.628324;35.22971;72.5936;69.740776;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.38078517;1.668955;1.3706294;2.288391;0.48507845;1.7919527;1.8778923;2.7088232;0.51434565;0.31042323;7.8217235;6.541014;76.21424;3.568112;1.3780959;0.91883385;1.63303;10.628322;73.99777;43.255905;20.481993;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.45477247;0.44018495;1.5910797;2.0776134;0.21067755;0.57180816;1.7813346;0.85321194;0.96766543;0.21658896;15.9602;6.5024247;47.880318;86.987564;0.39356148;0.9811376;7.632249;16.118242;61.444332;66.82835;89.441635;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.3307898;1.810665;1.9796268;2.720327;0.31776604;0.152615;1.1258631;0.7388214;1.1444389;0.8603962;3.0027452;6.1119714;45.714905;65.02556;0.77278954;0.8608904;1.0028224;3.14136;40.451317;24.02889;15.496408;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.14653084;1.9991621;1.3182731;1.0426608;0.4024156;0.5389548;1.4425708;0.7355273;1.3092422;0.79651517;8.243884;6.635069;90.55463;66.78403;0.7063899;0.7859602;13.0343485;14.33697;72.77482;29.32329;25.031782;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.101031445;1.3637663;1.941868;1.2579782;0.22420892;1.5375428;1.3876653;1.8082626;1.0593188;0.66636646;10.089331;6.6445932;18.90761;39.958267;0.30872717;0.38055447;10.500527;4.1927066;32.753864;85.483284;83.34784;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.2987686;0.4721892;1.2051469;2.6257463;0.31941104;1.733473;1.8640252;2.5348485;0.2359499;0.80928236;18.107666;10.549553;8.845711;73.42743;0.27681074;0.6515572;2.5921695;19.74168;4.6781116;15.645613;52.923515;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.47969285;0.37442967;1.1129581;0.40157476;0.26741737;0.64199835;1.662762;0.80615836;0.48090768;0.6616329;19.04013;6.394425;49.541218;19.739832;0.61554766;0.87425274;4.5721784;11.0262785;14.438216;85.3688;38.53974;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.32904875;1.9228873;1.5321138;2.1565635;0.25889966;0.54123336;1.7382867;1.9636956;0.9125919;0.6741001;9.130746;6.4006586;13.158238;30.208574;1.0889608;0.8174056;12.472109;14.939944;13.610277;22.25415;71.89134;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.24917565;1.7555704;1.9764808;2.4484844;0.12507264;1.691167;1.9139651;2.1589198;0.36102974;0.9694682;11.125674;6.267187;43.691853;13.325236;1.1580145;0.86335325;3.955033;11.832899;6.6755214;15.037888;72.811295;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.11236881;1.5224898;1.4848638;2.6666825;0.10969458;0.47283435;1.3131847;0.48927587;0.37538084;0.31630176;8.915056;7.765583;2.2413938;64.94417;1.4429984;0.77794445;10.96792;17.65201;9.584764;74.65749;45.336277;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.46599177;1.9033266;1.7999151;0.73560107;0.21814707;0.790295;1.0682445;0.35890555;1.2562238;0.4391839;5.76982;13.984008;58.19384;30.610321;0.44917047;0.94647956;9.316357;15.547012;51.60596;12.844542;3.5844982;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.23086266;1.0564672;1.4725463;2.069815;0.46491536;0.823165;1.4354612;0.3568676;1.1783867;0.2899101;7.6750093;18.807281;55.8943;33.051426;0.75685954;0.9877436;5.1931443;8.257549;98.9552;42.112183;37.624;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.38191095;1.7867181;1.8500018;0.3485821;0.17710891;0.8524166;1.9394495;1.4065295;0.4612146;0.38617182;16.869493;18.504553;7.6897926;54.602634;0.934079;0.8219999;17.923307;18.076735;96.10222;54.217106;55.471012;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.37769488;0.4093586;1.8127408;2.5967908;0.12520035;0.24253488;1.6755344;0.8445476;0.8411856;0.875646;17.447702;11.37322;47.62424;81.667534;0.42498296;0.23407502;11.637835;7.126248;70.39698;76.583046;37.11046;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.20155327;0.44733846;1.6861925;1.4972181;0.34808415;1.7032344;1.0364268;1.134448;1.4729313;0.77462846;16.632282;6.6109614;33.818268;92.89355;0.5101811;0.37828353;18.311546;16.564754;69.78783;68.52192;59.32692;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.125511;1.0734518;1.6154106;1.9100784;0.48341694;0.50856495;1.9840864;2.928554;0.9688009;0.6561877;1.0343299;11.517881;84.06241;82.41406;0.7722656;0.24600583;3.2823188;5.9760046;11.302911;84.97424;26.640495;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.25400016;0.73176837;1.5181428;2.5689886;0.12286702;0.79715997;1.5399271;1.0393674;1.1408123;0.3691544;7.735415;9.478986;41.843822;54.74821;0.57170904;0.3848159;1.0746007;6.0486946;51.235638;14.216889;40.063034;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.2268524;0.9217866;1.9567589;1.5674689;0.3981827;1.3109013;1.3960885;1.0537506;1.0504053;0.5845668;13.904853;14.274873;25.365042;93.932434;0.32626438;0.62037385;17.493214;1.5841088;27.164133;4.4609747;53.175667;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.38010255;1.6165743;1.5573798;1.5751097;0.14339992;1.626877;1.4945394;2.2466133;0.74505657;0.647095;19.619738;8.772;16.967846;45.728024;1.0034075;0.95329463;10.594927;8.968533;32.59793;64.52657;76.20326;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.427913;0.20147419;1.337138;1.4475027;0.15413328;1.2154428;1.537127;2.830142;1.2622571;0.30286026;1.6275799;12.882896;83.5537;32.93035;1.2818323;0.7502614;12.520846;5.3132086;81.54859;28.486008;54.90011;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.18897817;1.4696033;1.882217;1.84201;0.47443333;0.7871424;1.9202228;1.9710835;0.30172807;0.25934833;1.6746237;13.900548;18.472652;28.65957;0.5980692;0.20820166;3.8896866;17.775806;53.371994;22.029049;73.436516;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.31129244;0.2676356;1.6600349;2.1802373;0.38048396;0.11005414;1.3636384;2.3314233;0.98780394;0.34577352;4.0596695;16.260717;89.81637;28.119587;0.42832083;0.9490455;11.120881;6.208135;17.079576;75.49558;79.73369;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.11624334;1.710252;1.5581731;2.4349878;0.32372004;1.040668;1.6618038;0.7613953;0.73523456;0.83394986;18.908903;13.622623;37.31538;98.02968;1.3622211;0.4740114;11.874295;14.848931;10.946148;18.327393;43.17475;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.18570232;0.48360965;1.6821706;0.18643011;0.1658604;1.1682606;1.1145437;0.6433653;1.3381469;0.65382904;8.813794;16.738213;37.885914;82.37463;0.85096735;0.8866234;17.330242;12.527782;27.46961;16.439606;27.242056;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.40470463;1.4963839;1.3488721;1.1094241;0.32362187;0.78303975;1.4240475;2.9930048;1.0050135;0.72042286;7.5741444;14.509289;68.29506;16.290033;1.4141929;0.7223164;14.607492;5.568176;78.132545;87.493774;11.183254;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.41735932;1.2245709;1.420853;1.3543298;0.12490867;1.2960552;1.9288236;2.9000473;0.5537112;0.28488487;9.289943;16.818335;2.9636967;69.01939;0.9895203;0.9461858;4.375081;18.948101;37.78296;71.955635;88.52601;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.4105618;0.832682;1.1955948;0.38621086;0.2577722;1.5968913;1.7631952;1.0978316;1.1922611;0.4510504;3.1936815;8.9430895;30.714529;25.807291;1.3482914;0.6992992;7.9749737;7.5565658;71.213356;10.387029;82.94806;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.15695517;0.60831887;1.8550208;2.279702;0.38178024;0.16754937;1.9293578;2.4319968;0.7138078;0.38994142;17.04747;15.815875;72.21022;18.721018;1.3293893;0.8493624;15.884369;19.77351;44.321014;97.245895;95.43582;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.3204139;0.2091727;1.6655921;1.6163396;0.32733056;1.6417288;1.1287526;0.91810894;1.2099828;0.82893544;10.196325;18.266605;88.72608;59.296158;1.3835092;0.9204919;15.107937;11.1779375;59.113525;52.702522;34.241573;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.26908335;0.7714224;1.8242618;0.10546007;0.37006602;1.221913;1.4664328;0.25642064;0.3473097;0.3134125;10.280375;2.4356225;60.109367;29.163715;0.23821361;0.36075485;15.1276245;10.872277;3.3745747;17.89758;19.404886;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.49659452;0.48100463;1.3173906;1.9309787;0.14633669;0.71853375;1.5247035;2.1124306;0.6756989;0.41471085;16.25149;12.27796;8.957553;81.20244;1.1433594;0.40391955;15.311654;16.217142;66.18989;30.96191;39.26859;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.36162794;0.35823375;1.9954373;1.0831637;0.40343925;1.418358;1.0941849;1.6614683;0.9386841;0.75607127;4.432263;2.7269704;88.66735;7.1254697;1.4080025;0.3422873;2.461269;12.378402;31.029589;39.111687;10.149779;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.47408083;1.5031464;1.3572102;2.2078776;0.48251295;1.4373255;1.520845;0.252339;0.36304533;0.7238991;6.050671;11.234273;88.22258;50.2287;1.4383725;0.34974182;3.4887335;13.625812;8.692238;62.89077;29.921333;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.15814012;0.50377846;1.353713;0.6211159;0.46301028;1.540058;1.379652;1.3280332;0.85535413;0.8994486;6.63985;2.6390936;80.107155;76.45654;1.4983089;0.79457736;18.29227;16.477928;55.0004;64.14484;33.54348;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.2803493;0.5240003;1.9606354;0.10350754;0.13517387;0.8840787;1.0089723;1.7990665;1.3459407;0.87735337;6.100787;13.390534;41.616203;52.42865;0.8485255;0.87928736;12.445012;1.980163;88.0872;44.066036;75.86588;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.40864304;0.74691474;1.655065;0.35178936;0.13943832;1.195262;1.1091019;1.2445215;0.2831475;0.87178105;7.5591307;7.5064473;50.795715;83.61711;0.50819737;0.72560364;9.984089;18.063734;83.9569;1.2472234;88.785645;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.24714309;0.979041;1.9334424;1.3771602;0.30534607;1.0051396;1.4884374;0.22623722;0.7682604;0.8028838;15.457295;3.34847;33.67899;12.238124;1.3336537;0.6268641;9.068241;7.398835;82.5297;63.342407;12.2802;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.3530034;1.0760542;1.6231419;2.2692282;0.3096244;0.79147655;1.1083561;2.816428;1.2318462;0.32023087;17.012543;15.344736;26.04944;23.688658;0.6326537;0.20707235;2.7132275;11.535463;3.2774386;23.84599;15.864392;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.30468085;1.3626379;1.2464749;1.8513507;0.44285053;0.34557387;1.3993214;2.7910798;0.354234;0.6355078;2.866172;7.720726;61.0056;2.2781913;0.23491605;0.9721328;18.6508;12.615384;52.167168;70.63334;80.06804;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.49677175;1.2181919;1.3907365;0.14340314;0.2475511;1.8461609;1.9875199;2.671662;0.266445;0.29223537;1.7574269;8.998741;35.221413;86.04522;1.2834308;0.9165111;10.987448;12.35303;50.338352;83.314964;60.196774;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.16954902;1.0151994;1.8589123;1.815664;0.30579084;0.34205893;1.4397045;2.1227415;0.8287736;0.5991441;5.0508146;8.468773;11.7425165;31.532211;1.0231391;0.49260274;6.4956594;18.027739;18.133947;62.12297;64.54187;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.47413948;0.8484864;1.4894619;1.4983032;0.18147907;1.332499;1.5651755;2.724289;1.4295338;0.8269194;17.983137;8.663178;2.7412088;80.67401;1.4755443;0.48858434;6.3776574;18.200909;63.715492;6.8241744;16.477137;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.26062837;0.6049938;1.7089796;2.4099805;0.4786377;0.85987365;1.4174079;2.581042;1.0548748;0.6085765;5.4936366;7.8452387;60.49298;14.625144;0.8839131;0.77715635;19.099173;6.432747;86.196655;22.499249;77.29554;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.28719717;1.4488909;1.1665288;0.8443317;0.1483693;1.6606964;1.1071062;1.6790318;1.3180306;0.47643447;16.498957;18.83023;60.017212;43.25236;1.2665086;0.7593173;15.446403;8.111811;40.287083;74.77637;42.21715;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.31144077;0.7032525;1.3997686;2.1849008;0.46162927;0.9955888;1.8088808;1.5848247;1.4203957;0.9992832;2.7919748;13.123818;12.863379;31.69327;0.49584076;0.7487647;17.719519;6.467032;51.238373;79.246574;45.12009;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.20614661;1.7142047;1.8394572;1.9321526;0.45627365;0.4542825;1.733995;1.8914454;0.8664724;0.4472559;4.5280952;6.383215;88.8727;61.6167;0.2881527;0.8947078;5.3156037;17.933422;71.13321;44.357258;38.73672;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.48546296;1.2137086;1.9410104;1.9066743;0.12019218;0.3862831;1.4443829;0.92231935;0.29357213;0.3467568;8.970495;15.931514;19.407574;86.07971;1.1785302;0.2560973;17.087486;19.41862;54.387646;89.367966;25.056082;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.46459487;1.3044941;1.3243006;1.2761108;0.41016698;0.84392285;1.1907388;0.44453254;0.33354548;0.6077853;12.89029;1.725027;41.800236;60.984028;1.3410529;0.6612468;15.235972;10.195733;97.11276;16.902588;87.85541;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.48916203;1.0667014;1.1725729;0.1372601;0.23500948;1.116305;1.7309304;2.7943447;1.1303035;0.5622385;9.978018;7.788705;98.65671;98.82026;1.3753822;0.93743414;10.936065;18.936417;6.5430036;22.838364;81.513435;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.49876782;1.8642565;1.0234208;0.64416265;0.18988214;1.295894;1.329335;1.5254209;1.0593524;0.47344366;4.9514136;7.834322;29.846634;22.484753;1.1584679;0.7469389;19.657148;18.042786;45.95097;77.92357;51.59547;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.36792004;0.90103155;1.1273844;2.5483236;0.26097554;1.7127954;1.4875711;0.34868678;0.49761334;0.4175565;3.7367551;8.707105;22.181171;57.14589;1.4009035;0.25464997;14.15697;2.2836266;28.06935;60.187645;64.7754;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.2806742;0.91124004;1.8356678;1.8888482;0.46957305;0.81120193;1.2555277;2.8422844;1.1850739;0.9956069;6.9475336;11.212758;78.76136;24.334925;1.1469673;0.38920137;9.358532;2.6332257;76.00146;74.385445;33.687943;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.44029355;1.7967275;1.455684;1.7766082;0.25956187;1.5842928;1.4217482;2.4443066;0.51349634;0.49222514;13.895085;4.156586;79.88733;12.201735;0.3464393;0.95338696;10.719383;17.540602;51.33557;99.34376;7.064095;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.10952195;1.2493231;1.2916214;1.6245042;0.1970819;0.52713394;1.9116325;1.9745903;0.9288789;0.64303744;2.089366;16.628672;40.039474;43.440353;1.2180057;0.5785486;6.135457;3.4459713;2.2868369;88.73221;46.688065;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.43376163;0.95338255;1.77566;0.3231014;0.3098375;1.7686889;1.2987036;2.974453;0.6824469;0.26901898;19.882757;12.683649;81.50645;18.60851;0.38306564;0.85347974;18.600403;17.905823;76.13936;27.171644;68.535065;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.2989144;0.59808713;1.793446;1.108241;0.26384887;0.28490394;1.3876961;2.4809792;1.1136153;0.57204986;4.617609;18.714401;84.11423;47.800705;0.20458972;0.52607787;1.8261217;16.08608;82.334465;63.99044;36.146812;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.369288;0.5655844;1.3621604;1.8955345;0.10760501;1.6272177;1.5076149;0.33066496;1.0881295;0.60229105;13.54582;13.136706;5.212266;22.90909;0.27370486;0.82098246;16.564783;18.475014;85.10788;15.287934;48.895084;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.24961843;1.6227252;1.9013677;0.46409526;0.17451844;0.6093372;1.2841986;2.188741;1.2717704;0.48064217;13.777391;5.741467;73.46363;41.562607;0.21542831;0.69498307;19.292244;2.0885584;9.992898;1.1076518;93.83123;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.24744926;0.63098556;1.4631124;2.7708828;0.10689251;1.3477767;1.9687492;0.44663572;0.56566423;0.2304354;12.542129;3.7738976;75.46344;41.496807;1.28073;0.3566354;10.344529;5.1057086;99.736725;35.945065;95.945915;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.11268686;0.11090161;1.2612312;0.3106793;0.30887768;1.1334639;1.1046722;2.3462346;0.7216696;0.62271756;9.066147;9.41365;84.89193;22.850124;1.1647878;0.7742583;6.863984;3.6265984;47.608265;72.43254;65.46287;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.26951578;0.13697521;1.8997558;2.0713794;0.3565308;1.1984301;1.1227833;0.88247573;0.4941723;0.23448542;7.7849803;4.1783185;81.411095;46.412884;0.754623;0.8727333;12.819673;7.622594;39.46159;45.710503;63.312134;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.26334167;1.958965;1.1529515;0.97360176;0.38733268;1.9628234;1.6285486;1.1114339;0.8850315;0.37698662;1.8702365;19.28827;13.758912;96.882835;1.2013757;0.44808623;17.323051;17.984606;9.066553;74.547905;67.751045;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.18991645;1.1636921;1.9959435;2.6046565;0.18316102;1.237109;1.6090595;2.5132987;0.2577785;0.9512999;8.7322;18.023348;15.419023;52.515003;0.33570254;0.75323284;12.39466;5.4710245;33.83695;68.88108;34.896244;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.19892931;1.0291468;1.6132523;2.4978273;0.42200565;0.50881696;1.2845901;0.48127553;1.3628063;0.47575122;6.5257854;3.1971338;26.295034;22.064753;1.4670751;0.7133437;14.4496155;7.980414;54.871956;89.81374;22.803308;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.33365583;1.8439646;1.9153475;1.0663129;0.26441452;0.88000864;1.0760902;2.8367815;0.6410776;0.5362698;8.967659;18.513216;66.816696;15.539748;1.0809387;0.5813049;8.024416;17.789497;68.026085;55.261276;10.816183;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.22710858;0.76820606;1.1788357;1.4401286;0.11967245;0.2837103;1.1315539;0.46785778;0.62676036;0.62041044;13.769444;13.336054;79.307495;81.094696;1.4029832;0.8583777;4.730799;18.415037;3.7232199;40.18351;29.458263;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.43210077;1.6104953;1.3891113;2.881423;0.47107908;0.7373207;1.2222124;0.17334875;0.73620075;0.90082276;7.621215;4.5448413;57.04864;7.2738614;1.1209726;0.79410017;12.461863;19.713701;63.967506;30.56112;20.28042;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.14455405;1.4714386;1.873251;1.8629149;0.37737757;0.65661645;1.3999857;0.1742391;0.62624025;0.40698808;11.05972;12.5395775;33.230175;11.736119;0.8328498;0.844471;14.781453;16.29685;85.04918;54.17892;68.6803;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.33105797;1.0064833;1.8371009;0.117406756;0.32502186;1.3229839;1.5600592;2.448495;1.0575403;0.9630638;19.07115;5.239093;96.8323;8.377232;0.5621489;0.4355042;18.785385;5.741163;7.065136;90.4178;62.166336;40.0;54.075523506796245;91;0.1060173475655657;3;1350
0.16401789;1.5718006;1.8718512;2.3539994;0.116085365;1.8363253;1.6196008;1.4913279;1.4175248;0.7962083;3.6850882;2.8217807;92.726776;31.149952;0.76980853;0.7023789;16.267466;4.901764;16.625862;51.815002;10.388436;40.0;26.39743724646582;91;0.2462529846179065;3;1350
0.31129625;1.934979;1.2804592;1.1478106;0.10559025;0.63466537;1.6955523;1.5732365;0.863245;0.30039558;17.164486;5.5344796;16.567625;79.602264;1.435735;0.21987663;5.1463137;11.737166;17.516048;49.47855;33.597073;40.0;26.39743724646582;91;0.2462529846179065;3;1350
0.32101837;0.48115402;1.6176181;0.8999381;0.32593396;1.7104026;1.0486747;2.5201254;1.25232;0.8033611;6.1734557;7.842035;39.03962;70.39077;0.9905998;0.42494583;8.724204;3.8579073;94.72749;97.57312;4.7681007;40.0;26.39743724646582;91;0.2462529846179065;3;1350
0.35691908;0.1332679;1.3895985;2.5132086;0.4515148;1.7645348;1.5467592;1.587939;0.62503225;0.7802719;9.97577;16.664726;46.30756;89.847176;0.5704279;0.7756615;10.666332;16.373533;42.95545;31.899807;12.491661;40.0;26.39743724646582;91;0.2462529846179065;3;1350
0.27097;1.6607634;1.3207744;2.9058287;0.35898426;1.3020118;1.0441768;2.8750975;0.74144447;0.69895035;4.457981;4.689394;23.670467;62.179615;0.62588507;0.28326285;17.043339;6.076631;98.835464;28.573454;23.773434;40.0;26.39743724646582;91;0.2462529846179065;3;1350
0.30378988;0.86681545;1.5201277;0.27991623;0.102216564;1.4278142;1.6515071;0.111554995;1.3713906;0.5177904;5.020462;18.375706;64.26021;5.1972322;0.71627903;0.74692637;6.7507877;1.4177011;97.38284;80.07203;60.503143;40.0;26.39743724646582;91;0.2462529846179065;3;1350
0.17238104;1.1343647;1.715053;1.232033;0.35520783;1.6166393;1.3187076;0.571367;0.268526;0.83498514;3.279132;1.9339336;15.599577;22.839314;0.6155114;0.95729065;3.9288862;14.15164;82.22429;81.97242;50.40124;40.0;26.39743724646582;91;0.2462529846179065;3;1350
0.28520614;0.52267843;1.5185179;0.9111739;0.23944342;0.8071301;1.6077476;2.3854537;0.8576018;0.8878249;7.8790593;5.718455;94.05721;7.6273065;0.40998384;0.7334079;19.551899;19.806252;31.050146;55.58478;48.787857;40.0;26.39743724646582;91;0.2462529846179065;3;1350
0.24921216;1.6993986;1.230498;2.7034864;0.14881238;1.9742916;1.476998;2.7546844;1.2803054;0.25625807;3.6873293;18.505112;77.01208;27.375217;0.78745306;0.7226225;8.414098;5.203442;80.565025;3.6746938;90.13989;40.0;26.39743724646582;91;0.2462529846179065;3;1350
0.36645246;1.4702919;1.8074926;2.6163154;0.4246225;0.8254087;1.8154016;2.1477196;0.98983556;0.49753383;10.316736;13.742933;51.811153;92.600845;0.49088;0.8268721;4.119992;8.977434;7.595038;7.1403317;39.073925;40.0;26.39743724646582;91;0.2462529846179065;3;1350
0.2739287;1.9113966;1.9777887;2.7132397;0.3305805;0.2612339;1.0977725;0.96462756;0.33209217;0.6302561;17.380615;16.015968;65.30713;45.955204;0.8432308;0.43297383;19.279072;15.319532;82.159035;61.860344;76.74122;40.0;26.39743724646582;91;0.2462529846179065;3;1350
0.41173667;1.0029786;1.3628787;0.22371292;0.38969174;1.4924183;1.5341666;2.53766;0.27817157;0.9845627;17.535288;17.632906;15.643875;12.341072;0.99294674;0.7370859;5.6701965;8.829796;50.343338;14.260288;38.03792;40.0;26.39743724646582;91;0.2462529846179065;3;1350
0.27039683;1.9554735;1.8492528;0.24531826;0.16602634;0.73647195;1.3117677;0.7380829;1.3460946;0.5944324;18.287306;3.9986625;95.965675;53.97747;1.1496924;0.94822365;7.4932213;8.731103;19.78153;65.43318;83.26895;40.0;26.39743724646582;91;0.2462529846179065;3;1350
0.19430847;1.0706253;1.8638628;1.6990612;0.14645062;0.15269837;1.0126075;1.3720734;0.72789997;0.45934153;9.984382;18.248604;82.80981;44.13843;0.7213272;0.6630319;6.2925286;1.3393351;45.236607;38.11863;88.01761;40.0;26.39743724646582;91;0.2462529846179065;3;1350
0.20947549;1.280702;1.2605213;0.58401436;0.30580398;0.44023028;1.538118;2.374621;0.80223143;0.2775474;1.8281456;17.091522;58.82059;97.27098;0.5237088;0.41489866;14.290309;4.249901;82.12725;57.129353;34.000725;40.0;26.39743724646582;91;0.2462529846179065;3;1350
0.11811409;1.3808421;1.7053071;0.42670986;0.31114763;0.80174583;1.7821327;1.2723343;0.4334322;0.6872203;10.686405;14.056053;6.3376594;80.65971;0.28830352;0.7213707;6.6540103;1.9634176;41.95525;66.97328;89.001076;40.0;26.39743724646582;91;0.2462529846179065;3;1350
0.31596753;1.0305657;1.9384172;0.85503924;0.33282146;0.5042525;1.6138238;2.491957;0.81043094;0.8434574;9.497144;19.858002;91.95344;64.85574;0.54124653;0.98961395;6.071814;5.242866;51.472507;17.55049;7.303756;40.0;26.39743724646582;91;0.2462529846179065;3;1350
0.43235236;1.1692823;1.7398559;2.1572618;0.39769354;0.35915574;1.0469708;1.849821;0.7404876;0.9922498;19.773283;19.276152;73.80329;95.43153;0.4725727;0.20449305;5.88703;16.674356;48.475994;74.67015;58.794914;40.0;26.39743724646582;91;0.2462529846179065;3;1350
0.4076447;0.5242834;1.0300218;2.0477967;0.36543903;0.40888354;1.6476973;2.5986974;1.215571;0.7130379;9.897891;7.414347;9.136259;27.013302;1.055207;0.36133847;16.556684;11.1453085;3.4143503;51.63907;10.777278;40.0;26.39743724646582;91;0.2462529846179065;3;1350
0.2751158;0.7884898;1.6045192;2.377057;0.37050244;1.290345;1.7168797;0.7812277;0.321268;0.689948;14.813819;16.937908;59.154736;39.46477;0.53720504;0.9274348;12.878439;3.4314706;91.07486;12.910274;62.009518;40.0;26.39743724646582;91;0.2462529846179065;3;1350
