[1/m2];[mm];[-];[-];[-];[mm/hour];[mm/hour];[-];[-];[-]
190;29;0.0900156;0.12888715;0.22529882;7.233479;2500;1.4538198;1.0827041;0.35616079386961885
75;24;0.06701872;0.1314684;0.16659592;4.987412;2500;1.21323;1.2554777;0.2312361737615439
164;99;0.06327523;0.14542036;0.18865885;2.2002993;2500;1.4140767;1.2994577;0.26723184325181526
96;29;0.08086262;0.11614825;0.16053616;1.1098661;2500;1.2235118;0.9754739;0.2289458316915365
98;19;0.08947489;0.124166876;0.18840876;4.4389696;2500;1.3496401;0.9170162;0.2814020339168432
111;60;0.06921279;0.14712793;0.1847872;9.9146;2500;1.3433585;1.2209167;0.2582368111765705
179;84;0.07634396;0.11032265;0.21542045;9.754914;2500;1.4261156;0.7061787;0.35024898594245124
53;15;0.08108977;0.12879993;0.18356083;5.0347843;2500;1.4820836;0.97750145;0.26794994788358467
115;54;0.070076056;0.11075353;0.22584757;4.743571;2500;1.2516916;1.0864311;0.3726267347932967
152;16;0.094591826;0.096482575;0.18331653;6.8155413;2500;1.4797411;1.1862549;0.29230413407569106
66;48;0.07258744;0.12950628;0.17786556;8.49322;2500;1.4129285;1.1110737;0.25565449010420677
168;40;0.097334884;0.106793314;0.19956213;6.2040777;2500;1.3836908;0.71207273;0.31882258649102596
191;22;0.07179262;0.12281803;0.21251664;7.5170016;2500;1.4217705;1.1049743;0.3336151560474153
63;93;0.06409567;0.12672186;0.23109819;1.2158798;2500;1.2657083;1.0917411;0.3704054530254158
72;67;0.061750464;0.12511554;0.22508071;8.9066305;2500;1.2185196;0.70553535;0.35875202434250086
196;85;0.092543386;0.09704512;0.20196031;5.8499746;2500;1.2642976;0.8794355;0.3324826198510611
79;91;0.0564255;0.12878357;0.23826331;5.4317617;2500;1.3059525;0.98188627;0.38417224125658966
61;93;0.06548168;0.12496497;0.1837213;2.944659;2500;1.3287481;1.0795865;0.27099897672083145
192;77;0.07834941;0.13450176;0.23995705;2.222822;2500;1.2361678;1.1082637;0.38311525889809206
183;37;0.08260582;0.10889506;0.19081478;4.313188;2500;1.4268218;1.0261574;0.29823774922270857
148;84;0.081149966;0.13515759;0.18099266;9.280487;2500;1.3655605;1.2958652;0.2582876307411327
132;56;0.057717685;0.13209146;0.19062382;6.0326643;2500;1.3983233;1.1115552;0.2803409546469957
187;34;0.08054872;0.11912983;0.20686541;4.707744;2500;1.2255542;0.7991503;0.3244520378581122
148;44;0.089037284;0.09766552;0.19791484;2.25263;2500;1.350113;1.1370857;0.3230758888040952
148;37;0.08624294;0.09444085;0.16401501;1.556997;2500;1.4624132;0.8288164;0.25235203146244706
176;51;0.102166176;0.10285544;0.18848054;6.456783;2500;1.4581084;0.8008706;0.2981443540437345
147;80;0.07130451;0.12220612;0.1993456;9.62373;2500;1.4103603;1.0783626;0.3059869373415246
125;53;0.06288763;0.13091536;0.21306348;5.031271;2500;1.3817805;1.0087571;0.3284417192326738
108;34;0.06162325;0.13468683;0.23624401;3.1329534;2500;1.4773593;1.2679453;0.37498477574246536
125;17;0.099943526;0.11116685;0.23647231;4.3908596;2500;1.2321287;1.0498184;0.3955553990741769
128;87;0.08812533;0.10786433;0.20112267;5.591944;2500;1.2121775;1.0130627;0.3213031804168684
104;47;0.07806335;0.10539293;0.20552728;7.782861;2500;1.4181287;0.7818102;0.33295918331912916
117;49;0.076336205;0.11481394;0.21584266;5.0814905;2500;1.3061577;1.2169112;0.347344150424166
170;78;0.079485714;0.12355945;0.22682615;9.339335;2500;1.2398647;0.8901986;0.3637990611768058
112;86;0.087629996;0.1321095;0.21961819;6.7669497;2500;1.4809611;0.9500718;0.3414639181479092
53;56;0.069232844;0.11649304;0.21764094;2.0852942;2500;1.206039;1.0016795;0.34982848577353287
92;66;0.07619808;0.11673998;0.19578199;2.028549;2500;1.4369028;1.2738975;0.3026394015458997
84;31;0.068216056;0.13120766;0.22951598;5.9634924;2500;1.320863;0.8551312;0.36334443240481984
169;94;0.07046536;0.14732039;0.21300377;8.2252245;2500;1.3140883;1.1108768;0.3162298545994503
117;61;0.06309096;0.121245906;0.17273587;5.7996917;2500;1.3237842;1.1233441;0.2507236127299298
92;74;0.10464675;0.10710612;0.20787013;8.235119;2500;1.3048807;0.7149682;0.33658493044100235
171;20;0.10406994;0.10484824;0.18484472;1.7230953;2500;1.2324731;0.93543506;0.28868248236611455
52;67;0.086573996;0.10568351;0.17624535;3.9601607;2500;1.4128686;0.72448057;0.2696148758526757
76;43;0.09860617;0.11234399;0.21190794;1.4326887;2500;1.3551248;0.78705055;0.3408982012237715
174;50;0.06510318;0.13789178;0.21138;4.204766;2500;1.3191199;0.74655277;0.31963497422737286
132;71;0.060653932;0.12620047;0.23637739;6.1190157;2500;1.359979;0.8517245;0.38225174939826995
166;81;0.06097624;0.13045335;0.2380977;9.330143;2500;1.3437887;1.1161175;0.3824292186395446
175;41;0.060381126;0.1327525;0.19270304;5.141367;2500;1.2736903;0.7889313;0.2842087989665628
191;88;0.08671196;0.10620922;0.17428151;4.3791723;2500;1.2465901;0.936988;0.26502549338767406
59;29;0.06532367;0.14453095;0.17123666;7.1156964;2500;1.4399207;1.0437237;0.23246669769737632
169;60;0.10110217;0.10530963;0.23794067;7.4634156;2500;1.4143829;0.8226785;0.40417716150697214
156;23;0.09167332;0.12112088;0.19167098;2.5401511;2500;1.2577077;0.85507315;0.2905415371841782
81;36;0.06697936;0.13345249;0.18742263;7.3051867;2500;1.2366011;1.0334344;0.2727323165097954
189;90;0.08992974;0.104091525;0.20969172;5.8569036;2500;1.3649545;1.1198301;0.34316922266950683
110;11;0.08491244;0.09779762;0.1645851;5.5825176;2500;1.3957407;0.9854631;0.25091094424154425
183;92;0.08741629;0.12435939;0.21174058;9.83211;2500;1.3756206;0.9178851;0.33072911126819365
140;39;0.058227073;0.12476369;0.23006006;7.9405494;2500;1.28227;1.2098426;0.3697860104861107
129;72;0.07301215;0.11904643;0.21794155;8.333735;2500;1.4195639;1.1999636;0.3483517060875591
73;18;0.084709205;0.12204614;0.19339624;8.391915;2500;1.2635386;0.86291254;0.29349406719821275
187;67;0.094493784;0.116073035;0.16929135;6.828319;2500;1.3537593;1.1298777;0.24719631692185412
133;91;0.0657319;0.11700861;0.17929941;1.23089;2500;1.2570494;1.0741348;0.2675003366729166
50;59;0.09696943;0.10733528;0.18123399;4.3162456;2500;1.3050686;0.7422367;0.27896533254388056
52;42;0.06494732;0.120538235;0.19079383;7.901825;2500;1.3496505;0.7378448;0.2891249583954845
166;81;0.10506903;0.10522057;0.17066775;2.6179588;2500;1.3717343;0.70017326;0.2581064769801402
74;74;0.06757201;0.1416221;0.20605232;9.616606;2500;1.2324634;0.78766036;0.30576840499224167
139;20;0.09794763;0.11197467;0.1893049;1.0638782;2500;1.3070213;0.7711002;0.29255306676921816
152;69;0.059592336;0.12295796;0.19970967;6.02574;2500;1.3613107;0.761309;0.30618321029533235
91;69;0.0914466;0.11093041;0.18281092;1.7605355;2500;1.4392971;0.9420814;0.27952262026642993
135;77;0.08959451;0.10003946;0.19630907;7.8438716;2500;1.2775384;1.1331508;0.3175037212219341
86;38;0.07245594;0.12737638;0.21701199;6.551488;2500;1.4371051;0.9747183;0.33961447983454424
191;46;0.07032304;0.1492534;0.16705789;4.6439977;2500;1.4894016;1.0310577;0.22131372980889275
179;96;0.09180612;0.0918128;0.20080754;1.9123572;2500;1.394148;0.9016228;0.33468623413724136
93;61;0.100701354;0.10306073;0.20946626;5.065582;2500;1.4215246;1.0946072;0.34358231655699595
129;55;0.08422456;0.102375425;0.21341409;4.1467867;2500;1.440552;0.8988978;0.35283586778109827
125;98;0.07561131;0.12479073;0.23382339;2.6912372;2500;1.4598945;0.8860451;0.3779046638643381
194;30;0.0656493;0.13518672;0.22248973;2.653263;2500;1.2293104;1.2669445;0.3451908663607391
109;45;0.076050326;0.1221987;0.21911958;8.627299;2500;1.2946672;0.96349776;0.3482993515765087
134;78;0.091293655;0.11429095;0.22943999;3.958547;2500;1.3518975;0.9680965;0.37736990804259324
189;74;0.07236288;0.14660484;0.23315388;1.8944978;2500;1.3004891;0.74358875;0.3590955676667708
74;97;0.06437566;0.14783308;0.22714794;2.4233594;2500;1.2662346;1.2527901;0.3454979102431786
132;68;0.10497987;0.113361076;0.20911959;6.949557;2500;1.4743687;0.9211135;0.33401184774342174
65;38;0.082533985;0.10504413;0.22744778;4.3267355;2500;1.4309316;1.1081235;0.38126500834322513
142;45;0.09641013;0.12331904;0.18611297;1.5071324;2500;1.2669824;1.1026678;0.27719889876337744
104;18;0.09407303;0.09813352;0.23615815;1.493838;2500;1.2723172;1.2315062;0.40704077664035937
195;93;0.0732977;0.10806892;0.17387697;1.5351399;2500;1.3897343;1.2272801;0.2627406499484842
112;21;0.07179566;0.12565379;0.17833719;7.635659;2500;1.3399239;0.7922572;0.2592884682966248
70;59;0.091484874;0.09836301;0.17268205;8.650008;2500;1.2923216;0.7653229;0.26779608877757516
175;46;0.10464512;0.10583969;0.22216108;8.606809;2500;1.4504825;1.2335007;0.36892256799629813
173;22;0.055794086;0.12768357;0.19475959;5.910587;2500;1.4801227;0.8643381;0.29217541968790955
154;36;0.07392994;0.12799019;0.21904244;4.5300455;2500;1.3087525;1.2018954;0.3434712648390791
162;67;0.07135839;0.12021748;0.2008052;3.8556254;2500;1.39375;0.9444628;0.3106344367100097
89;12;0.060668956;0.12760037;0.19226204;7.7083635;2500;1.3006091;0.90914625;0.2869885498810943
146;96;0.07403645;0.1409891;0.23171014;8.271015;2500;1.4864143;0.8067811;0.3603224861966013
55;91;0.0611674;0.1394528;0.19457155;9.450338;2500;1.3214331;1.2836071;0.2834092195768756
79;17;0.08478947;0.1082283;0.20947199;9.863403;2500;1.2622377;0.7383954;0.33910672432920397
189;88;0.06744011;0.1424046;0.22868784;7.3447385;2500;1.3196272;1.0141336;0.35281920474821726
160;39;0.102251396;0.11187623;0.17700769;2.7311978;2500;1.2955133;1.1312934;0.26648774060881664
84;16;0.08239352;0.115289986;0.19221792;9.659546;2500;1.3527657;0.95078415;0.2961716869975725
66;37;0.069526136;0.117758825;0.17159243;2.104124;2500;1.227994;0.8773461;0.25080111608629196
192;82;0.101486444;0.118287064;0.20341507;3.5132124;2500;1.3854195;0.7943734;0.31773241916338574
66;69;0.083600454;0.1107586;0.22316544;8.490878;2500;1.4321597;0.8170362;0.36675890654352017
88;31;0.084812865;0.10340731;0.16440257;5.6371775;2500;1.2789181;1.2669394;0.2462038239751879
77;74;0.08756512;0.09656724;0.16482647;3.1986487;2500;1.2751875;0.947688;0.25239648375476814
51;73;0.08536245;0.0995917;0.21929534;5.7146106;2500;1.3002627;0.7196475;0.368298847857203
97;76;0.09924376;0.11847793;0.21676734;7.934126;2500;1.3539693;0.9346794;0.3462870435153594
196;58;0.0971616;0.12070482;0.19217557;3.4635012;2500;1.2309046;1.0664946;0.2919233545543134
101;83;0.075218685;0.12509863;0.18885545;5.508845;2500;1.3657676;1.0709234;0.2816597330420769
125;67;0.089380786;0.118304625;0.18256266;3.5846438;2500;1.3981603;0.7565134;0.2734151902006098
161;21;0.08812506;0.1251806;0.16494088;4.580724;2500;1.4937195;0.8567049;0.23194605857483214
132;82;0.09967012;0.10262807;0.20108394;2.9080436;2500;1.4895413;1.1410161;0.3256680699695518
161;39;0.08271037;0.12396888;0.20928602;7.367881;2500;1.2953497;1.291779;0.3257921517015033
149;73;0.07530507;0.14337389;0.22922911;3.8273256;2500;1.3999584;1.0074868;0.35323007814208834
141;70;0.07318046;0.113721;0.2033489;5.560939;2500;1.4198302;0.75159836;0.32126884245854936
147;40;0.07105318;0.11449816;0.17215651;8.240929;2500;1.4496695;1.2248783;0.2543265619894704
169;24;0.082725435;0.12739584;0.18465425;2.2743459;2500;1.225726;0.9623912;0.2712161445997855
156;72;0.08662628;0.12150685;0.2228019;6.9545226;2500;1.2388765;1.1403172;0.3568091612843711
168;86;0.09177053;0.09566756;0.2094552;3.9751053;2500;1.2895033;0.84695107;0.35020952284306844
71;85;0.06842789;0.1236687;0.22168891;5.3921623;2500;1.2802596;1.2233535;0.3526305790131734
151;66;0.1024245;0.10498569;0.1930789;7.4445443;2500;1.4347092;0.8600889;0.30630991542382846
160;30;0.09108055;0.10869406;0.16540138;9.31187;2500;1.4445516;1.1163216;0.2443761029180731
94;38;0.07261434;0.14312467;0.2313702;8.7455435;2500;1.3402983;0.94042623;0.35795956241614196
181;77;0.0760199;0.13746628;0.18793735;9.100853;2500;1.342686;0.91956687;0.2710450625101314
95;46;0.09612475;0.10336004;0.16667072;1.4465559;2500;1.3556172;0.8144963;0.25104595683423186
86;75;0.095125824;0.11154875;0.20695104;4.7888246;2500;1.2095809;1.2035879;0.3308332316266121
180;37;0.0676205;0.13811794;0.21951695;8.2117405;2500;1.3192339;0.9645061;0.3366418070047862
87;10;0.076580025;0.10710312;0.1982403;8.303379;2500;1.2274517;0.9498793;0.3157039332527072
112;64;0.07002195;0.12700173;0.20910895;4.7775116;2500;1.2399579;0.7665078;0.3230496662681836
105;64;0.084165715;0.11342955;0.19338065;3.5687146;2500;1.4055243;0.78578115;0.3001156420993227
184;66;0.072263494;0.14363119;0.22509448;5.9388943;2500;1.3632989;0.9218817;0.34429008713970555
118;34;0.079784565;0.13562667;0.22269729;7.719079;2500;1.330601;0.72587895;0.3452924891001086
154;82;0.0688578;0.11344763;0.2175977;7.2241716;2500;1.4276949;1.0593396;0.3523074399283548
169;53;0.08713518;0.12667158;0.1615903;3.255634;2500;1.3743265;0.812273;0.2241214976093008
144;78;0.07112669;0.1333406;0.20130841;1.0025063;2500;1.2787988;1.136395;0.3017977332355515
191;64;0.08048805;0.10016099;0.2228277;8.976177;2500;1.3989626;1.0883446;0.3755689924817531
170;47;0.0901843;0.10508179;0.17958982;5.0082946;2500;1.2861689;0.9829377;0.2772300660888654
110;71;0.092243664;0.12327995;0.1807361;8.492248;2500;1.2332832;0.8214013;0.26596405509369464
192;61;0.093397856;0.10093149;0.23233983;8.842184;2500;1.4866099;1.1645672;0.39589004802442507
128;55;0.09485301;0.112204865;0.22733726;9.44917;2500;1.4500508;1.2953794;0.37460557248109727
53;68;0.06257166;0.1400549;0.23905072;4.1752534;2500;1.3642131;1.1266646;0.37671119097071304
89;17;0.06452807;0.13906632;0.19979373;6.937637;2500;1.2287271;1.1355777;0.2945274984213136
143;91;0.086066976;0.113165036;0.16993888;6.3667946;2500;1.3276255;0.81770617;0.2506425414301904
73;40;0.08856115;0.110732526;0.16066027;2.4772387;2500;1.372737;0.941745;0.23297665928427536
137;30;0.10666572;0.109440096;0.21649066;4.932592;2500;1.2997235;0.749785;0.35334258857958506
104;79;0.0590968;0.13745585;0.22533381;4.8753185;2500;1.2578399;0.7493683;0.34948816598240906
130;30;0.06519038;0.12246611;0.1942629;2.7176447;2500;1.3521888;0.9680976;0.29501110142374415
50;99;0.09177269;0.10501653;0.19406375;4.374384;2500;1.4660529;0.8502072;0.30841256013947377
177;47;0.10011749;0.10919902;0.22722165;4.9264283;2500;1.2952635;1.0873594;0.3770162620197593
104;36;0.0781882;0.12082149;0.17488386;8.197846;2500;1.4616526;1.2592243;0.25549551748297616
71;15;0.08303361;0.12625027;0.16507532;8.7242565;2500;1.3139573;0.95749193;0.23151704905846024
115;13;0.08924517;0.10034618;0.23725557;7.4540114;2500;1.2843674;0.7757909;0.40735305711800085
122;18;0.07969642;0.12361402;0.20339164;8.246033;2500;1.4593304;0.8238893;0.3135045180310899
145;10;0.09816409;0.11640894;0.22179006;1.8862509;2500;1.2281463;0.9745216;0.35889209593984184
128;39;0.09852318;0.1026488;0.23637944;6.0131392;2500;1.4293097;0.9778147;0.4032201859834115
56;37;0.07240228;0.13307048;0.2248336;3.3293383;2500;1.3427242;1.0275514;0.3518378064305703
180;48;0.07351419;0.13363808;0.1974087;4.7677894;2500;1.223803;1.2411691;0.2934084290391915
118;30;0.10221998;0.10736721;0.21184953;7.3274302;2500;1.4022486;1.2468206;0.3450234149863781
61;15;0.07466727;0.11934432;0.21057966;9.522284;2500;1.3110322;1.0843887;0.3322511784025014
165;16;0.062167205;0.14290667;0.23404238;4.211529;2500;1.4270737;0.7927113;0.3638028522950344
149;26;0.078756616;0.11789013;0.17128628;6.1973433;2500;1.3543265;0.8003767;0.2500688734217216
147;38;0.082823895;0.11281447;0.21565709;1.9638735;2500;1.4415;0.87970614;0.34863230981901655
114;23;0.069443375;0.12956469;0.22902581;7.1428924;2500;1.207113;1.1348068;0.3636177578292795
111;42;0.08745373;0.108858846;0.18872659;3.142565;2500;1.3455377;1.2043462;0.29378763388778784
130;92;0.062744565;0.118290186;0.2166638;5.2212653;2500;1.3500111;1.0926057;0.3462188706661424
57;33;0.06792155;0.14175823;0.1799877;3.932278;2500;1.4565676;1.206842;0.2519050188585426
94;25;0.07115494;0.13221861;0.16704261;1.4558951;2500;1.4574815;0.8437796;0.23166492757383736
198;69;0.07545935;0.11004383;0.16203244;7.66673;2500;1.3439536;1.1083199;0.2363335563328648
149;54;0.089733064;0.10071925;0.20239429;6.5743904;2500;1.2827293;0.8637627;0.3301839221931876
112;14;0.082975894;0.12146549;0.16413344;8.3585;2500;1.3320698;1.0931041;0.23276357749108537
83;80;0.09429799;0.10642267;0.2073942;9.51683;2500;1.4175564;0.71697736;0.3361363751506146
161;74;0.065363236;0.14357363;0.19004196;4.6977563;2500;1.2230983;1.0658798;0.27128070668688176
89;97;0.074742146;0.12482713;0.16054948;7.806595;2500;1.4932067;1.2342393;0.22319046314874205
74;94;0.082742594;0.13104284;0.17811812;3.7886925;2500;1.3913255;0.8571347;0.2551330003426357
73;62;0.084288366;0.09880983;0.21907261;4.895701;2500;1.327985;1.2186763;0.36852927226221405
159;71;0.086337075;0.118190445;0.19030368;8.523195;2500;1.3782332;0.73272526;0.2898655734899879
146;46;0.08905337;0.10580866;0.21804442;9.0865555;2500;1.4680461;1.0932953;0.3599247030162009
60;89;0.07070122;0.12157249;0.22519785;4.3835416;2500;1.3206961;0.951746;0.36193214437464005
67;59;0.10600002;0.11174566;0.2237555;8.224992;2500;1.2679274;0.71673054;0.3671837336832115
145;39;0.09928007;0.11527223;0.21364835;7.8930106;2500;1.4003958;1.0849476;0.34221075432022346
135;10;0.09050758;0.09684106;0.21972711;2.6783915;2500;1.216485;0.79596514;0.3718083930335584
152;62;0.06427065;0.11802683;0.20558365;6.630461;2500;1.3127282;0.997949;0.3225874537395078
76;57;0.06468913;0.15000106;0.1971808;5.465023;2500;1.2625251;0.8478412;0.2816765323717416
158;83;0.07902248;0.1077494;0.16493683;1.5654566;2500;1.4255905;0.77443856;0.2440930179693118
190;26;0.08652974;0.13060026;0.23800841;5.924546;2500;1.4576777;0.76692134;0.3821152194465718
140;83;0.08709834;0.10399445;0.2272195;9.815732;2500;1.4415693;1.0777934;0.3817229803501787
79;11;0.062770694;0.13369545;0.21375404;8.019103;2500;1.2307243;0.8187585;0.3277856307774708
151;62;0.076190166;0.105609186;0.21152757;2.8081007;2500;1.2427025;0.88542396;0.345850283283763
101;45;0.06846603;0.13303523;0.20614474;2.9896512;2500;1.479027;0.82114464;0.31219856860483963
57;39;0.07556738;0.11198206;0.1675536;3.8711784;2500;1.3862126;0.7758692;0.2464981637078012
95;48;0.06541847;0.13182457;0.18555233;1.1619235;2500;1.2822274;0.7016473;0.2699798318236056
185;30;0.104587704;0.112188525;0.18716945;1.662606;2500;1.3795524;0.9888376;0.2878286483939869
111;26;0.063999176;0.12610373;0.22349624;7.473242;2500;1.4188385;1.1614757;0.35453690439704344
179;82;0.08524281;0.12015395;0.20839675;5.9198475;2500;1.4019793;0.74169296;0.3269151523150604
126;30;0.056634884;0.1314447;0.19185175;7.2645044;2500;1.3101484;0.8033111;0.28336135530275647
127;76;0.06771318;0.13668068;0.1862471;7.43873;2500;1.3855019;1.2334521;0.2680888166030183
50;74;0.07660096;0.114965215;0.22831014;1.6630031;2500;1.2264057;1.2478414;0.3743163036659555
145;13;0.06387673;0.14338581;0.22285081;9.512866;2500;1.4742675;1.2766838;0.3397373373226767
66;89;0.08613389;0.12469102;0.22504789;9.724203;2500;1.4402404;1.0768201;0.359029233322276
121;81;0.072502844;0.1427242;0.19163282;1.307254;2500;1.46437;0.7094069;0.2751167807930909
89;81;0.09651772;0.12022609;0.19833933;1.6101636;2500;1.2781391;0.7766843;0.3053746031781678
108;82;0.08983028;0.09982179;0.20586221;8.377191;2500;1.2712382;0.8319178;0.33856023368841265
130;62;0.08363837;0.10152139;0.17534515;6.472044;2500;1.3683167;0.9114691;0.270974501626817
52;99;0.056888863;0.12505183;0.18898241;9.925441;2500;1.3125681;0.9101295;0.2819604728020888
92;26;0.08337313;0.12544118;0.19929007;3.2221785;2500;1.2594054;0.80665916;0.3034044063028884
198;16;0.0604113;0.1270644;0.21363002;8.159378;2500;1.4392339;0.80615187;0.3326354486576224
58;73;0.08094658;0.13106008;0.19595999;5.722068;2500;1.2257172;1.2728078;0.2922334645139108
97;36;0.10228159;0.11631114;0.17236835;5.9966497;2500;1.2079437;0.75433147;0.25345898292644914
98;64;0.05730607;0.12861252;0.19400856;2.8799934;2500;1.4486172;0.71149194;0.2899176358322828
106;45;0.06702985;0.124303386;0.20250955;6.4606743;2500;1.265427;0.7148201;0.31109796497911774
152;40;0.0935107;0.10745188;0.21206194;4.6960807;2500;1.4629818;1.0348029;0.3454129975159073
87;90;0.075178154;0.1220438;0.22830448;2.985589;2500;1.3673263;0.83318627;0.36825983527868883
119;22;0.068386085;0.12865159;0.17859979;8.533553;2500;1.380949;0.98817384;0.25775785177606403
146;27;0.09243302;0.0962512;0.20477825;2.9278278;2500;1.2062196;0.97905284;0.3393822193309873
98;70;0.07138469;0.1441839;0.19338997;3.7028158;2500;1.3324618;1.242222;0.2777552831674307
192;80;0.09486901;0.112394564;0.21495599;1.7817025;2500;1.4741801;0.7969952;0.3474671410308901
196;84;0.06247642;0.12367832;0.22994152;7.0860343;2500;1.4235326;0.8870948;0.37043435742612846
67;30;0.08875734;0.09142021;0.19816738;3.5548503;2500;1.2772174;1.1077546;0.32922864780493266
101;89;0.09624694;0.114260375;0.22753389;9.620953;2500;1.2122107;1.017289;0.37323631125364065
81;64;0.06417678;0.11645752;0.16016172;7.673703;2500;1.2426139;1.050299;0.22796020764170033
78;84;0.10690304;0.108313635;0.23297794;9.110593;2500;1.4382718;0.97963035;0.3904584023621993
123;16;0.064958446;0.1362186;0.22307916;2.767758;2500;1.34821;1.1922967;0.3456479671929279
134;42;0.10250251;0.11470091;0.17070702;6.7580085;2500;1.3460503;0.7724679;0.25114060431811436
113;57;0.09276061;0.11811366;0.2140242;8.918568;2500;1.4575269;1.2717385;0.3406690479385565
90;61;0.07223606;0.14353769;0.20113847;9.653645;2500;1.3366433;0.8090336;0.29420244993052397
91;18;0.08584639;0.12390632;0.23765612;6.8519254;2500;1.3338158;0.81216234;0.3869643863742565
198;58;0.061403707;0.14166097;0.18434782;9.528407;2500;1.2191476;0.8387526;0.260869790666902
188;69;0.0775028;0.109419614;0.20872056;2.3286476;2500;1.4366411;1.1447132;0.3364589321627309
61;42;0.087080196;0.12202567;0.20182869;1.3650723;2500;1.3334748;1.0590822;0.31140796427770145
148;55;0.07775042;0.12594187;0.17769024;5.185776;2500;1.4822882;0.76184;0.25774394279749313
118;36;0.09213349;0.106052846;0.22509368;3.8558223;2500;1.267582;1.2240014;0.37517069154471955
153;88;0.09836925;0.1039744;0.21944179;9.333979;2500;1.2568451;1.2933974;0.36462931994878384
139;63;0.07699426;0.112296;0.2035307;1.1447595;2500;1.2009695;0.9985581;0.3228277282356499
183;59;0.085295975;0.11088111;0.23552391;3.853449;2500;1.4068954;0.7135286;0.3937293543221631
60;94;0.060886104;0.1240818;0.23413315;4.147724;2500;1.3615448;1.0072635;0.3791722341705164
102;69;0.09812068;0.098270096;0.22543922;7.4167995;2500;1.2849396;1.0475676;0.3831118404965951
197;35;0.093692884;0.10498442;0.17219049;1.0167398;2500;1.2992519;0.817642;0.261523593528271
77;67;0.104970664;0.10934022;0.2315323;8.649129;2500;1.2909006;0.7205235;0.38635006458230015
69;96;0.091617905;0.10946929;0.18446487;9.41004;2500;1.3150401;0.99232423;0.28418710701245375
159;12;0.07887924;0.1374755;0.20560624;5.357022;2500;1.2919647;1.2236017;0.30780998372538904
166;66;0.0753121;0.14340462;0.23797968;1.9735898;2500;1.3308902;0.8488433;0.3717967723901461
150;24;0.073185846;0.10877366;0.17847675;1.4563673;2500;1.4537976;0.92151964;0.2719687594197477
166;83;0.06453388;0.13935184;0.17598023;3.3259299;2500;1.3592623;1.2426032;0.24528878282150265
154;67;0.07877725;0.113192104;0.22815466;2.211197;2500;1.4329927;1.065949;0.3755249207060237
70;94;0.080052406;0.13400061;0.16104469;5.5265217;2500;1.3717321;1.0415827;0.21840087001373687
141;70;0.08901181;0.11075131;0.17393853;4.6915874;2500;1.2830099;0.8969741;0.2608445561389478
166;11;0.0778528;0.1052706;0.1861862;2.7258596;2500;1.4907726;1.2774792;0.2912232721849002
179;55;0.06587883;0.12272144;0.21906267;8.49856;2500;1.2551814;1.119035;0.3477503307424953
86;91;0.09244463;0.11451089;0.19843718;6.402684;2500;1.4849341;0.76136535;0.31008098172236864
69;30;0.066353604;0.11683101;0.19146629;6.636674;2500;1.4808322;0.72811395;0.2933764943940382
167;17;0.068252146;0.12691098;0.23349954;7.150074;2500;1.2553103;1.0699611;0.37543396029906345
88;74;0.08244596;0.13241892;0.22047284;8.783288;2500;1.2486156;0.86145383;0.34304424256192145
54;55;0.060070015;0.121098034;0.21062647;7.0743566;2500;1.2877772;0.7648789;0.3309396224083927
173;14;0.07587118;0.13197683;0.18720262;2.1968396;2500;1.3821868;1.1389207;0.2733011900563572
125;35;0.07286455;0.13415483;0.22871071;4.447897;2500;1.3289043;1.2193798;0.35926806519255855
98;39;0.05868688;0.1341426;0.1802472;5.6944523;2500;1.4553806;0.9695801;0.2574331805211504
51;70;0.06645545;0.11805321;0.23567349;2.6669817;2500;1.4941578;0.88155174;0.38769146000379917
55;52;0.07241735;0.11167894;0.1808375;9.46215;2500;1.3329946;0.78160334;0.2747525066525932
168;53;0.10193496;0.116834156;0.22560683;3.2708726;2500;1.2043093;1.1066272;0.36681928749895354
123;82;0.06959749;0.13747916;0.23313692;7.9486127;2500;1.4931172;0.7083372;0.3661038847855096
72;35;0.07128266;0.12375698;0.17812091;9.564447;2500;1.326278;1.1090863;0.2601688838985175
103;70;0.06525588;0.14808594;0.17835449;3.4732935;2500;1.3506677;1.2736976;0.24461493951950783
74;43;0.058006022;0.12612744;0.16628788;5.1009207;2500;1.388032;0.9337966;0.23408340663604044
66;47;0.06870488;0.116372235;0.18730655;3.2391303;2500;1.4289068;1.1364379;0.28489478153434167
91;60;0.07515832;0.112744205;0.20002063;8.402448;2500;1.3442864;0.7338347;0.3149034850599096
132;72;0.094670944;0.115871556;0.16687666;8.15719;2500;1.211632;0.90469575;0.242302656184602
81;95;0.08887772;0.10747811;0.17170644;9.039938;2500;1.3866858;0.9741295;0.2585892583123722
101;34;0.09931256;0.1063905;0.19377251;1.5642973;2500;1.3347511;1.0870081;0.30664485010999964
121;19;0.09115822;0.09813983;0.17441101;7.6604514;2500;1.3624983;0.8799337;0.2716920959198647
113;48;0.06761273;0.1434792;0.22187941;6.2168365;2500;1.282341;1.0885757;0.3376197050145478
69;59;0.068372495;0.14369412;0.18579617;4.8113556;2500;1.2013714;1.1340895;0.2625046009467382
55;30;0.078486;0.11804431;0.16370717;9.005317;2500;1.2394028;0.7930573;0.23420849645526534
55;90;0.07871937;0.10965192;0.17236185;8.806153;2500;1.3743393;1.2057451;0.25833714516767214
