[-];[-];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year]
0.9625437;0.15468849;8.663632;5.7804103;11.642072;31.425884;12.144519;99.891075;5.756497
0.26133522;0.9805547;8.663632;5.7804103;11.642072;31.425884;12.144519;99.891075;5.756497
0.26133522;0.15468849;8.250757;5.7804103;11.642072;31.425884;12.144519;99.891075;5.756497
0.26133522;0.15468849;8.663632;14.954635;11.642072;31.425884;12.144519;99.891075;5.756497
0.26133522;0.15468849;8.663632;5.7804103;20.065775;31.425884;12.144519;99.891075;5.756497
0.26133522;0.15468849;8.663632;5.7804103;11.642072;41.041645;12.144519;99.891075;5.756497
0.26133522;0.15468849;8.663632;5.7804103;11.642072;31.425884;18.681263;99.891075;5.756497
0.26133522;0.15468849;8.663632;5.7804103;11.642072;31.425884;12.144519;40.77951;5.756497
0.26133522;0.15468849;8.663632;5.7804103;11.642072;31.425884;12.144519;99.891075;26.767912
0.9625437;0.9805547;8.250757;14.954635;20.065775;41.041645;18.681263;40.77951;26.767912
0.54403883;0.83769554;19.018612;17.707647;15.795895;49.215286;34.37445;61.102413;11.895194
0.7112093;0.83769554;19.018612;17.707647;15.795895;49.215286;34.37445;61.102413;11.895194
0.54403883;0.566968;19.018612;17.707647;15.795895;49.215286;34.37445;61.102413;11.895194
0.54403883;0.83769554;4.946794;17.707647;15.795895;49.215286;34.37445;61.102413;11.895194
0.54403883;0.83769554;19.018612;6.5668683;15.795895;49.215286;34.37445;61.102413;11.895194
0.54403883;0.83769554;19.018612;17.707647;19.391499;49.215286;34.37445;61.102413;11.895194
0.54403883;0.83769554;19.018612;17.707647;15.795895;39.776062;34.37445;61.102413;11.895194
0.54403883;0.83769554;19.018612;17.707647;15.795895;49.215286;38.044895;61.102413;11.895194
0.54403883;0.83769554;19.018612;17.707647;15.795895;49.215286;34.37445;11.830503;11.895194
0.54403883;0.83769554;19.018612;17.707647;15.795895;49.215286;34.37445;61.102413;5.9203525
0.7112093;0.566968;4.946794;6.5668683;19.391499;39.776062;38.044895;11.830503;5.9203525
0.9976216;0.5307819;3.290454;10.355856;24.474049;13.380309;21.800226;15.52905;23.490957
0.1593517;0.5307819;3.290454;10.355856;24.474049;13.380309;21.800226;15.52905;23.490957
0.9976216;0.4877928;3.290454;10.355856;24.474049;13.380309;21.800226;15.52905;23.490957
0.9976216;0.5307819;12.324296;10.355856;24.474049;13.380309;21.800226;15.52905;23.490957
0.9976216;0.5307819;3.290454;18.28529;24.474049;13.380309;21.800226;15.52905;23.490957
0.9976216;0.5307819;3.290454;10.355856;26.199337;13.380309;21.800226;15.52905;23.490957
0.9976216;0.5307819;3.290454;10.355856;24.474049;17.872334;21.800226;15.52905;23.490957
0.9976216;0.5307819;3.290454;10.355856;24.474049;13.380309;26.369854;15.52905;23.490957
0.9976216;0.5307819;3.290454;10.355856;24.474049;13.380309;21.800226;64.025314;23.490957
0.9976216;0.5307819;3.290454;10.355856;24.474049;13.380309;21.800226;15.52905;18.87139
0.1593517;0.4877928;12.324296;18.28529;26.199337;17.872334;26.369854;64.025314;18.87139
0.85159475;0.89958185;10.225079;8.257942;20.226677;24.706316;37.349007;69.603645;10.98528
0.8612162;0.89958185;10.225079;8.257942;20.226677;24.706316;37.349007;69.603645;10.98528
0.85159475;0.6973723;10.225079;8.257942;20.226677;24.706316;37.349007;69.603645;10.98528
0.85159475;0.89958185;13.769207;8.257942;20.226677;24.706316;37.349007;69.603645;10.98528
0.85159475;0.89958185;10.225079;3.1702325;20.226677;24.706316;37.349007;69.603645;10.98528
0.85159475;0.89958185;10.225079;8.257942;23.19632;24.706316;37.349007;69.603645;10.98528
0.85159475;0.89958185;10.225079;8.257942;20.226677;12.955519;37.349007;69.603645;10.98528
0.85159475;0.89958185;10.225079;8.257942;20.226677;24.706316;20.97603;69.603645;10.98528
0.85159475;0.89958185;10.225079;8.257942;20.226677;24.706316;37.349007;69.927444;10.98528
0.85159475;0.89958185;10.225079;8.257942;20.226677;24.706316;37.349007;69.603645;15.299098
0.8612162;0.6973723;13.769207;3.1702325;23.19632;12.955519;20.97603;69.927444;15.299098
0.3982557;0.3538121;12.016147;19.497494;18.871359;37.699463;29.913923;29.483614;28.157965
0.45767584;0.3538121;12.016147;19.497494;18.871359;37.699463;29.913923;29.483614;28.157965
0.3982557;0.33718047;12.016147;19.497494;18.871359;37.699463;29.913923;29.483614;28.157965
0.3982557;0.3538121;3.0912309;19.497494;18.871359;37.699463;29.913923;29.483614;28.157965
0.3982557;0.3538121;12.016147;17.016064;18.871359;37.699463;29.913923;29.483614;28.157965
0.3982557;0.3538121;12.016147;19.497494;12.462847;37.699463;29.913923;29.483614;28.157965
0.3982557;0.3538121;12.016147;19.497494;18.871359;34.70292;29.913923;29.483614;28.157965
0.3982557;0.3538121;12.016147;19.497494;18.871359;37.699463;34.614105;29.483614;28.157965
0.3982557;0.3538121;12.016147;19.497494;18.871359;37.699463;29.913923;29.310123;28.157965
0.3982557;0.3538121;12.016147;19.497494;18.871359;37.699463;29.913923;29.483614;1.992861
0.45767584;0.33718047;3.0912309;17.016064;12.462847;34.70292;34.614105;29.310123;1.992861
0.1263625;0.6287871;4.7376113;3.127423;13.644689;40.408146;46.438267;41.46555;19.316803
0.31532228;0.6287871;4.7376113;3.127423;13.644689;40.408146;46.438267;41.46555;19.316803
0.1263625;0.3174941;4.7376113;3.127423;13.644689;40.408146;46.438267;41.46555;19.316803
0.1263625;0.6287871;11.202213;3.127423;13.644689;40.408146;46.438267;41.46555;19.316803
0.1263625;0.6287871;4.7376113;8.590111;13.644689;40.408146;46.438267;41.46555;19.316803
0.1263625;0.6287871;4.7376113;3.127423;28.078545;40.408146;46.438267;41.46555;19.316803
0.1263625;0.6287871;4.7376113;3.127423;13.644689;45.95885;46.438267;41.46555;19.316803
0.1263625;0.6287871;4.7376113;3.127423;13.644689;40.408146;13.977125;41.46555;19.316803
0.1263625;0.6287871;4.7376113;3.127423;13.644689;40.408146;46.438267;45.273205;19.316803
0.1263625;0.6287871;4.7376113;3.127423;13.644689;40.408146;46.438267;41.46555;23.42979
0.31532228;0.3174941;11.202213;8.590111;28.078545;45.95885;13.977125;45.273205;23.42979
0.57241964;0.3151788;17.44061;13.82668;27.328346;17.151287;18.9539;80.09418;1.0709503
0.550061;0.3151788;17.44061;13.82668;27.328346;17.151287;18.9539;80.09418;1.0709503
0.57241964;0.85674906;17.44061;13.82668;27.328346;17.151287;18.9539;80.09418;1.0709503
0.57241964;0.3151788;16.936953;13.82668;27.328346;17.151287;18.9539;80.09418;1.0709503
0.57241964;0.3151788;17.44061;11.558266;27.328346;17.151287;18.9539;80.09418;1.0709503
0.57241964;0.3151788;17.44061;13.82668;16.252504;17.151287;18.9539;80.09418;1.0709503
0.57241964;0.3151788;17.44061;13.82668;27.328346;26.690622;18.9539;80.09418;1.0709503
0.57241964;0.3151788;17.44061;13.82668;27.328346;17.151287;40.437317;80.09418;1.0709503
0.57241964;0.3151788;17.44061;13.82668;27.328346;17.151287;18.9539;97.47014;1.0709503
0.57241964;0.3151788;17.44061;13.82668;27.328346;17.151287;18.9539;80.09418;9.889161
0.550061;0.85674906;16.936953;11.558266;16.252504;26.690622;40.437317;97.47014;9.889161
0.60196483;0.6488896;8.465391;9.636824;16.899952;39.092983;26.146255;38.863983;6.662985
0.22627917;0.6488896;8.465391;9.636824;16.899952;39.092983;26.146255;38.863983;6.662985
0.60196483;0.86023563;8.465391;9.636824;16.899952;39.092983;26.146255;38.863983;6.662985
0.60196483;0.6488896;14.898384;9.636824;16.899952;39.092983;26.146255;38.863983;6.662985
0.60196483;0.6488896;8.465391;4.892888;16.899952;39.092983;26.146255;38.863983;6.662985
0.60196483;0.6488896;8.465391;9.636824;18.13283;39.092983;26.146255;38.863983;6.662985
0.60196483;0.6488896;8.465391;9.636824;16.899952;42.20029;26.146255;38.863983;6.662985
0.60196483;0.6488896;8.465391;9.636824;16.899952;39.092983;22.878979;38.863983;6.662985
0.60196483;0.6488896;8.465391;9.636824;16.899952;39.092983;26.146255;86.361374;6.662985
0.60196483;0.6488896;8.465391;9.636824;16.899952;39.092983;26.146255;38.863983;7.220519
0.22627917;0.86023563;14.898384;4.892888;18.13283;42.20029;22.878979;86.361374;7.220519
0.15571198;0.29507807;14.357956;15.965224;23.377283;23.345905;38.620842;82.06427;17.482092
0.6583306;0.29507807;14.357956;15.965224;23.377283;23.345905;38.620842;82.06427;17.482092
0.15571198;0.2780204;14.357956;15.965224;23.377283;23.345905;38.620842;82.06427;17.482092
0.15571198;0.29507807;4.2182784;15.965224;23.377283;23.345905;38.620842;82.06427;17.482092
0.15571198;0.29507807;14.357956;19.903257;23.377283;23.345905;38.620842;82.06427;17.482092
0.15571198;0.29507807;14.357956;15.965224;27.457994;23.345905;38.620842;82.06427;17.482092
0.15571198;0.29507807;14.357956;15.965224;23.377283;20.454037;38.620842;82.06427;17.482092
0.15571198;0.29507807;14.357956;15.965224;23.377283;23.345905;31.535925;82.06427;17.482092
0.15571198;0.29507807;14.357956;15.965224;23.377283;23.345905;38.620842;34.49437;17.482092
0.15571198;0.29507807;14.357956;15.965224;23.377283;23.345905;38.620842;82.06427;20.398602
0.6583306;0.2780204;4.2182784;19.903257;27.457994;20.454037;31.535925;34.49437;20.398602
0.42499167;0.9196653;2.9767902;6.1533732;29.067974;16.047113;15.221518;66.97588;22.697765
0.7972202;0.9196653;2.9767902;6.1533732;29.067974;16.047113;15.221518;66.97588;22.697765
0.42499167;0.3673055;2.9767902;6.1533732;29.067974;16.047113;15.221518;66.97588;22.697765
0.42499167;0.9196653;10.073437;6.1533732;29.067974;16.047113;15.221518;66.97588;22.697765
0.42499167;0.9196653;2.9767902;10.419589;29.067974;16.047113;15.221518;66.97588;22.697765
0.42499167;0.9196653;2.9767902;6.1533732;13.09322;16.047113;15.221518;66.97588;22.697765
0.42499167;0.9196653;2.9767902;6.1533732;29.067974;19.196999;15.221518;66.97588;22.697765
0.42499167;0.9196653;2.9767902;6.1533732;29.067974;16.047113;12.055562;66.97588;22.697765
0.42499167;0.9196653;2.9767902;6.1533732;29.067974;16.047113;15.221518;18.113895;22.697765
0.42499167;0.9196653;2.9767902;6.1533732;29.067974;16.047113;15.221518;66.97588;14.1793375
0.7972202;0.3673055;10.073437;10.419589;13.09322;19.196999;12.055562;18.113895;14.1793375
0.8784646;0.33373377;19.78142;13.022344;10.584264;41.55001;47.666348;31.42484;12.688157
0.5338671;0.33373377;19.78142;13.022344;10.584264;41.55001;47.666348;31.42484;12.688157
0.8784646;0.68564254;19.78142;13.022344;10.584264;41.55001;47.666348;31.42484;12.688157
0.8784646;0.33373377;15.810306;13.022344;10.584264;41.55001;47.666348;31.42484;12.688157
0.8784646;0.33373377;19.78142;14.415545;10.584264;41.55001;47.666348;31.42484;12.688157
0.8784646;0.33373377;19.78142;13.022344;21.325739;41.55001;47.666348;31.42484;12.688157
0.8784646;0.33373377;19.78142;13.022344;10.584264;38.46637;47.666348;31.42484;12.688157
0.8784646;0.33373377;19.78142;13.022344;10.584264;41.55001;43.53472;31.42484;12.688157
0.8784646;0.33373377;19.78142;13.022344;10.584264;41.55001;47.666348;59.060463;12.688157
0.8784646;0.33373377;19.78142;13.022344;10.584264;41.55001;47.666348;31.42484;27.591776
0.5338671;0.68564254;15.810306;14.415545;21.325739;38.46637;43.53472;59.060463;27.591776
0.9717337;0.87207323;11.684857;15.5727215;14.753672;30.365654;13.377329;64.40599;29.244123
0.7295022;0.87207323;11.684857;15.5727215;14.753672;30.365654;13.377329;64.40599;29.244123
0.9717337;0.44167948;11.684857;15.5727215;14.753672;30.365654;13.377329;64.40599;29.244123
0.9717337;0.87207323;18.485647;15.5727215;14.753672;30.365654;13.377329;64.40599;29.244123
0.9717337;0.87207323;11.684857;6.9716086;14.753672;30.365654;13.377329;64.40599;29.244123
0.9717337;0.87207323;11.684857;15.5727215;29.318964;30.365654;13.377329;64.40599;29.244123
0.9717337;0.87207323;11.684857;15.5727215;14.753672;33.539486;13.377329;64.40599;29.244123
0.9717337;0.87207323;11.684857;15.5727215;14.753672;30.365654;48.81116;64.40599;29.244123
0.9717337;0.87207323;11.684857;15.5727215;14.753672;30.365654;13.377329;74.80475;29.244123
0.9717337;0.87207323;11.684857;15.5727215;14.753672;30.365654;13.377329;64.40599;23.550758
0.7295022;0.44167948;18.485647;6.9716086;29.318964;33.539486;48.81116;74.80475;23.550758
0.51806504;0.4964059;11.00444;3.841803;26.22672;27.040428;40.922276;11.451218;9.899353
0.14995734;0.4964059;11.00444;3.841803;26.22672;27.040428;40.922276;11.451218;9.899353
0.51806504;0.59106064;11.00444;3.841803;26.22672;27.040428;40.922276;11.451218;9.899353
0.51806504;0.4964059;7.260804;3.841803;26.22672;27.040428;40.922276;11.451218;9.899353
0.51806504;0.4964059;11.00444;13.23171;26.22672;27.040428;40.922276;11.451218;9.899353
0.51806504;0.4964059;11.00444;3.841803;15.012076;27.040428;40.922276;11.451218;9.899353
0.51806504;0.4964059;11.00444;3.841803;26.22672;14.113786;40.922276;11.451218;9.899353
0.51806504;0.4964059;11.00444;3.841803;26.22672;27.040428;15.603436;11.451218;9.899353
0.51806504;0.4964059;11.00444;3.841803;26.22672;27.040428;40.922276;22.938498;9.899353
0.51806504;0.4964059;11.00444;3.841803;26.22672;27.040428;40.922276;11.451218;10.720571
0.14995734;0.59106064;7.260804;13.23171;15.012076;14.113786;15.603436;22.938498;10.720571
0.23100384;0.71384007;17.258924;17.960804;21.296684;14.817776;23.06733;47.54538;0.10587132
0.40486604;0.71384007;17.258924;17.960804;21.296684;14.817776;23.06733;47.54538;0.10587132
0.23100384;0.9614162;17.258924;17.960804;21.296684;14.817776;23.06733;47.54538;0.10587132
0.23100384;0.71384007;5.939295;17.960804;21.296684;14.817776;23.06733;47.54538;0.10587132
0.23100384;0.71384007;17.258924;3.7098544;21.296684;14.817776;23.06733;47.54538;0.10587132
0.23100384;0.71384007;17.258924;17.960804;24.43545;14.817776;23.06733;47.54538;0.10587132
0.23100384;0.71384007;17.258924;17.960804;21.296684;25.380703;23.06733;47.54538;0.10587132
0.23100384;0.71384007;17.258924;17.960804;21.296684;14.817776;36.122463;47.54538;0.10587132
0.23100384;0.71384007;17.258924;17.960804;21.296684;14.817776;23.06733;51.645893;0.10587132
0.23100384;0.71384007;17.258924;17.960804;21.296684;14.817776;23.06733;47.54538;16.591705
0.40486604;0.9614162;5.939295;3.7098544;24.43545;25.380703;36.122463;51.645893;16.591705
0.67783004;0.12032097;5.6322627;7.881087;17.80871;47.742573;30.60297;95.83919;20.28211
0.92810225;0.12032097;5.6322627;7.881087;17.80871;47.742573;30.60297;95.83919;20.28211
0.67783004;0.211124;5.6322627;7.881087;17.80871;47.742573;30.60297;95.83919;20.28211
0.67783004;0.12032097;13.314651;7.881087;17.80871;47.742573;30.60297;95.83919;20.28211
0.67783004;0.12032097;5.6322627;16.455545;17.80871;47.742573;30.60297;95.83919;20.28211
0.67783004;0.12032097;5.6322627;7.881087;11.223724;47.742573;30.60297;95.83919;20.28211
0.67783004;0.12032097;5.6322627;7.881087;17.80871;47.28313;30.60297;95.83919;20.28211
0.67783004;0.12032097;5.6322627;7.881087;17.80871;47.742573;29.467516;95.83919;20.28211
0.67783004;0.12032097;5.6322627;7.881087;17.80871;47.742573;30.60297;92.59175;20.28211
0.67783004;0.12032097;5.6322627;7.881087;17.80871;47.742573;30.60297;95.83919;3.527174
0.92810225;0.211124;13.314651;16.455545;11.223724;47.28313;29.467516;92.59175;3.527174
0.7700999;0.9785657;16.078276;2.9259346;24.062937;42.906467;10.249523;56.204227;27.443506
0.4911634;0.9785657;16.078276;2.9259346;24.062937;42.906467;10.249523;56.204227;27.443506
0.7700999;0.11399316;16.078276;2.9259346;24.062937;42.906467;10.249523;56.204227;27.443506
0.7700999;0.9785657;14.109966;2.9259346;24.062937;42.906467;10.249523;56.204227;27.443506
0.7700999;0.9785657;16.078276;12.177921;24.062937;42.906467;10.249523;56.204227;27.443506
0.7700999;0.9785657;16.078276;2.9259346;22.894167;42.906467;10.249523;56.204227;27.443506
0.7700999;0.9785657;16.078276;2.9259346;24.062937;15.816987;10.249523;56.204227;27.443506
0.7700999;0.9785657;16.078276;2.9259346;24.062937;42.906467;46.160732;56.204227;27.443506
0.7700999;0.9785657;16.078276;2.9259346;24.062937;42.906467;10.249523;14.369215;27.443506
0.7700999;0.9785657;16.078276;2.9259346;24.062937;42.906467;10.249523;56.204227;28.524933
0.4911634;0.11399316;14.109966;12.177921;22.894167;15.816987;46.160732;14.369215;28.524933
0.3232977;0.39084923;6.6415167;14.16589;15.5792265;19.64961;42.79462;20.389471;8.420543
0.8399377;0.39084923;6.6415167;14.16589;15.5792265;19.64961;42.79462;20.389471;8.420543
0.3232977;0.92055964;6.6415167;14.16589;15.5792265;19.64961;42.79462;20.389471;8.420543
0.3232977;0.39084923;2.8873188;14.16589;15.5792265;19.64961;42.79462;20.389471;8.420543
0.3232977;0.39084923;6.6415167;7.970453;15.5792265;19.64961;42.79462;20.389471;8.420543
0.3232977;0.39084923;6.6415167;14.16589;11.436892;19.64961;42.79462;20.389471;8.420543
0.3232977;0.39084923;6.6415167;14.16589;15.5792265;36.529305;42.79462;20.389471;8.420543
0.3232977;0.39084923;6.6415167;14.16589;15.5792265;19.64961;19.505089;20.389471;8.420543
0.3232977;0.39084923;6.6415167;14.16589;15.5792265;19.64961;42.79462;60.96209;8.420543
0.3232977;0.39084923;6.6415167;14.16589;15.5792265;19.64961;42.79462;20.389471;11.355145
0.8399377;0.92055964;2.8873188;7.970453;11.436892;36.529305;19.505089;60.96209;11.355145
0.48031858;0.59529006;12.8294935;8.732532;11.8949175;22.20433;21.193983;50.570335;2.2580416
0.58860314;0.59529006;12.8294935;8.732532;11.8949175;22.20433;21.193983;50.570335;2.2580416
0.48031858;0.633672;12.8294935;8.732532;11.8949175;22.20433;21.193983;50.570335;2.2580416
0.48031858;0.59529006;10.310435;8.732532;11.8949175;22.20433;21.193983;50.570335;2.2580416
0.48031858;0.59529006;12.8294935;17.627178;11.8949175;22.20433;21.193983;50.570335;2.2580416
0.48031858;0.59529006;12.8294935;8.732532;28.322124;22.20433;21.193983;50.570335;2.2580416
0.48031858;0.59529006;12.8294935;8.732532;11.8949175;42.804043;21.193983;50.570335;2.2580416
0.48031858;0.59529006;12.8294935;8.732532;11.8949175;22.20433;38.773502;50.570335;2.2580416
0.48031858;0.59529006;12.8294935;8.732532;11.8949175;22.20433;21.193983;78.30945;2.2580416
0.48031858;0.59529006;12.8294935;8.732532;11.8949175;22.20433;21.193983;50.570335;21.333563
0.58860314;0.633672;10.310435;17.627178;28.322124;42.804043;38.773502;78.30945;21.333563
0.9339013;0.23969297;9.96398;19.431925;28.37225;35.19748;33.72947;93.50699;22.346853
0.29602045;0.23969297;9.96398;19.431925;28.37225;35.19748;33.72947;93.50699;22.346853
0.9339013;0.5405711;9.96398;19.431925;28.37225;35.19748;33.72947;93.50699;22.346853
0.9339013;0.23969297;17.69214;19.431925;28.37225;35.19748;33.72947;93.50699;22.346853
0.9339013;0.23969297;9.96398;2.559121;28.37225;35.19748;33.72947;93.50699;22.346853
0.9339013;0.23969297;9.96398;19.431925;17.33707;35.19748;33.72947;93.50699;22.346853
0.9339013;0.23969297;9.96398;19.431925;28.37225;24.531988;33.72947;93.50699;22.346853
0.9339013;0.23969297;9.96398;19.431925;28.37225;35.19748;25.565256;93.50699;22.346853
0.9339013;0.23969297;9.96398;19.431925;28.37225;35.19748;33.72947;43.34013;22.346853
0.9339013;0.23969297;9.96398;19.431925;28.37225;35.19748;33.72947;93.50699;4.398184
0.29602045;0.5405711;17.69214;2.559121;17.33707;24.531988;25.565256;43.34013;4.398184
0.80193615;0.76922446;4.1230264;16.81325;26.291649;46.718185;28.019861;36.61955;5.0939956
0.99876463;0.76922446;4.1230264;16.81325;26.291649;46.718185;28.019861;36.61955;5.0939956
0.80193615;0.7572578;4.1230264;16.81325;26.291649;46.718185;28.019861;36.61955;5.0939956
0.80193615;0.76922446;19.2695;16.81325;26.291649;46.718185;28.019861;36.61955;5.0939956
0.80193615;0.76922446;4.1230264;18.90468;26.291649;46.718185;28.019861;36.61955;5.0939956
0.80193615;0.76922446;4.1230264;16.81325;14.558814;46.718185;28.019861;36.61955;5.0939956
0.80193615;0.76922446;4.1230264;16.81325;26.291649;29.615133;28.019861;36.61955;5.0939956
0.80193615;0.76922446;4.1230264;16.81325;26.291649;46.718185;22.093132;36.61955;5.0939956
0.80193615;0.76922446;4.1230264;16.81325;26.291649;46.718185;28.019861;48.33726;5.0939956
0.80193615;0.76922446;4.1230264;16.81325;26.291649;46.718185;28.019861;36.61955;0.704826
0.99876463;0.7572578;19.2695;18.90468;14.558814;29.615133;22.093132;48.33726;0.704826
0.3485971;0.17392068;18.738287;11.112533;12.803675;10.883209;35.494293;85.00129;15.767994
0.33418995;0.17392068;18.738287;11.112533;12.803675;10.883209;35.494293;85.00129;15.767994
0.3485971;0.38270104;18.738287;11.112533;12.803675;10.883209;35.494293;85.00129;15.767994
0.3485971;0.17392068;8.595861;11.112533;12.803675;10.883209;35.494293;85.00129;15.767994
0.3485971;0.17392068;18.738287;5.947479;12.803675;10.883209;35.494293;85.00129;15.767994
0.3485971;0.17392068;18.738287;11.112533;21.031992;10.883209;35.494293;85.00129;15.767994
0.3485971;0.17392068;18.738287;11.112533;12.803675;47.731014;35.494293;85.00129;15.767994
0.3485971;0.17392068;18.738287;11.112533;12.803675;10.883209;33.57299;85.00129;15.767994
0.3485971;0.17392068;18.738287;11.112533;12.803675;10.883209;35.494293;94.93076;15.767994
0.3485971;0.17392068;18.738287;11.112533;12.803675;10.883209;35.494293;85.00129;17.526705
0.33418995;0.38270104;8.595861;5.947479;21.031992;47.731014;33.57299;94.93076;17.526705
0.17426334;0.81495845;7.286342;12.102022;19.748638;28.51407;18.349201;76.00215;24.61831
0.19183646;0.81495845;7.286342;12.102022;19.748638;28.51407;18.349201;76.00215;24.61831
0.17426334;0.26438567;7.286342;12.102022;19.748638;28.51407;18.349201;76.00215;24.61831
0.17426334;0.81495845;5.697781;12.102022;19.748638;28.51407;18.349201;76.00215;24.61831
0.17426334;0.81495845;7.286342;15.565478;19.748638;28.51407;18.349201;76.00215;24.61831
0.17426334;0.81495845;7.286342;12.102022;19.205368;28.51407;18.349201;76.00215;24.61831
0.17426334;0.81495845;7.286342;12.102022;19.748638;31.446398;18.349201;76.00215;24.61831
0.17426334;0.81495845;7.286342;12.102022;19.748638;28.51407;12.8407955;76.00215;24.61831
0.17426334;0.81495845;7.286342;12.102022;19.748638;28.51407;18.349201;67.36603;24.61831
0.17426334;0.81495845;7.286342;12.102022;19.748638;28.51407;18.349201;76.00215;7.896416
0.19183646;0.26438567;5.697781;15.565478;19.205368;31.446398;12.8407955;67.36603;7.896416
0.6203205;0.4375053;15.364537;4.750094;21.221687;33.92909;45.79418;23.135231;14.988184
0.6876094;0.4375053;15.364537;4.750094;21.221687;33.92909;45.79418;23.135231;14.988184
0.6203205;0.7903752;15.364537;4.750094;21.221687;33.92909;45.79418;23.135231;14.988184
0.6203205;0.4375053;11.436728;4.750094;21.221687;33.92909;45.79418;23.135231;14.988184
0.6203205;0.4375053;15.364537;9.247689;21.221687;33.92909;45.79418;23.135231;14.988184
0.6203205;0.4375053;15.364537;4.750094;25.213573;33.92909;45.79418;23.135231;14.988184
0.6203205;0.4375053;15.364537;4.750094;21.221687;10.890407;45.79418;23.135231;14.988184
0.6203205;0.4375053;15.364537;4.750094;21.221687;33.92909;41.49827;23.135231;14.988184
0.6203205;0.4375053;15.364537;4.750094;21.221687;33.92909;45.79418;32.396046;14.988184
0.6203205;0.4375053;15.364537;4.750094;21.221687;33.92909;45.79418;23.135231;24.483904
0.6876094;0.7903752;11.436728;9.247689;25.213573;10.890407;41.49827;32.396046;24.483904
0.6064508;0.72853035;19.332478;7.607102;14.29677;35.904438;15.719892;19.568583;16.985416
0.13468285;0.72853035;19.332478;7.607102;14.29677;35.904438;15.719892;19.568583;16.985416
0.6064508;0.6607793;19.332478;7.607102;14.29677;35.904438;15.719892;19.568583;16.985416
0.6064508;0.72853035;3.4523656;7.607102;14.29677;35.904438;15.719892;19.568583;16.985416
0.6064508;0.72853035;19.332478;14.639595;14.29677;35.904438;15.719892;19.568583;16.985416
0.6064508;0.72853035;19.332478;7.607102;14.698616;35.904438;15.719892;19.568583;16.985416
0.6064508;0.72853035;19.332478;7.607102;14.29677;25.85885;15.719892;19.568583;16.985416
0.6064508;0.72853035;19.332478;7.607102;14.29677;35.904438;21.728943;19.568583;16.985416
0.6064508;0.72853035;19.332478;7.607102;14.29677;35.904438;15.719892;22.075882;16.985416
0.6064508;0.72853035;19.332478;7.607102;14.29677;35.904438;15.719892;19.568583;20.694258
0.13468285;0.6607793;3.4523656;14.639595;14.698616;25.85885;21.728943;22.075882;20.694258
0.16000912;0.18994902;3.3226595;18.233738;25.436026;21.651487;48.262398;57.051895;7.150499
0.73598117;0.18994902;3.3226595;18.233738;25.436026;21.651487;48.262398;57.051895;7.150499
0.16000912;0.5117549;3.3226595;18.233738;25.436026;21.651487;48.262398;57.051895;7.150499
0.16000912;0.18994902;13.545023;18.233738;25.436026;21.651487;48.262398;57.051895;7.150499
0.16000912;0.18994902;3.3226595;9.883116;25.436026;21.651487;48.262398;57.051895;7.150499
0.16000912;0.18994902;3.3226595;18.233738;20.882452;21.651487;48.262398;57.051895;7.150499
0.16000912;0.18994902;3.3226595;18.233738;25.436026;46.491825;48.262398;57.051895;7.150499
0.16000912;0.18994902;3.3226595;18.233738;25.436026;21.651487;32.602646;57.051895;7.150499
0.16000912;0.18994902;3.3226595;18.233738;25.436026;21.651487;48.262398;77.06264;7.150499
0.16000912;0.18994902;3.3226595;18.233738;25.436026;21.651487;48.262398;57.051895;4.1140656
0.73598117;0.5117549;13.545023;9.883116;20.882452;46.491825;32.602646;77.06264;4.1140656
0.33456174;0.8024513;13.951872;4.115777;22.089697;18.952454;25.414776;92.70121;12.375498
0.9310728;0.8024513;13.951872;4.115777;22.089697;18.952454;25.414776;92.70121;12.375498
0.33456174;0.14115113;13.951872;4.115777;22.089697;18.952454;25.414776;92.70121;12.375498
0.33456174;0.8024513;17.161411;4.115777;22.089697;18.952454;25.414776;92.70121;12.375498
0.33456174;0.8024513;13.951872;17.901882;22.089697;18.952454;25.414776;92.70121;12.375498
0.33456174;0.8024513;13.951872;4.115777;19.036285;18.952454;25.414776;92.70121;12.375498
0.33456174;0.8024513;13.951872;4.115777;22.089697;32.768284;25.414776;92.70121;12.375498
0.33456174;0.8024513;13.951872;4.115777;22.089697;18.952454;13.180877;92.70121;12.375498
0.33456174;0.8024513;13.951872;4.115777;22.089697;18.952454;25.414776;93.13577;12.375498
0.33456174;0.8024513;13.951872;4.115777;22.089697;18.952454;25.414776;92.70121;28.82309
0.9310728;0.14115113;17.161411;17.901882;19.036285;32.768284;13.180877;93.13577;28.82309
0.78784585;0.48170948;8.905121;15.299798;18.2681;43.44951;37.947975;51.43585;23.019571
0.3860825;0.48170948;8.905121;15.299798;18.2681;43.44951;37.947975;51.43585;23.019571
0.78784585;0.89158124;8.905121;15.299798;18.2681;43.44951;37.947975;51.43585;23.019571
0.78784585;0.48170948;10.841337;15.299798;18.2681;43.44951;37.947975;51.43585;23.019571
0.78784585;0.48170948;8.905121;6.659814;18.2681;43.44951;37.947975;51.43585;23.019571
0.78784585;0.48170948;8.905121;15.299798;25.3729;43.44951;37.947975;51.43585;23.019571
0.78784585;0.48170948;8.905121;15.299798;18.2681;14.573127;37.947975;51.43585;23.019571
