[mm];[1/m2];[mm];[-];[-];[-];[mm/hour];[mm/hour];[-];[-]
1350;262;493;0.07425579;0.12328715;0.24667107;12.826522;2500;1.3422998;1.3219646
1350;16;230;0.09419277;0.17941312;0.116205044;28.775663;2500;1.0084013;0.6012042
1350;80;230;0.09419277;0.17941312;0.116205044;28.775663;2500;1.0084013;0.6012042
1350;16;755;0.09419277;0.17941312;0.116205044;28.775663;2500;1.0084013;0.6012042
1350;16;230;0.09780251;0.18628876;0.116205044;28.775663;2500;1.0084013;0.6012042
1350;16;230;0.1647486;0.10885729;0.116205044;28.775663;2500;1.0084013;0.6012042
1350;16;230;0.09419277;0.17941312;0.14538397;28.775663;2500;1.0084013;0.6012042
1350;16;230;0.09419277;0.17941312;0.116205044;45.86398;2500;1.0084013;0.6012042
1350;16;230;0.09419277;0.17941312;0.116205044;28.775663;2500;1.0084013;0.61745834
1350;16;230;0.09419277;0.17941312;0.116205044;28.775663;2500;0.7091692;0.6012042
1350;80;755;0.17106225;0.11302902;0.14538397;45.86398;2500;0.7091692;0.61745834
1350;129;868;0.061819088;0.09042709;0.15596423;42.549137;2500;1.3922364;1.3099283
1350;101;868;0.061819088;0.09042709;0.15596423;42.549137;2500;1.3922364;1.3099283
1350;129;1156;0.061819088;0.09042709;0.15596423;42.549137;2500;1.3922364;1.3099283
1350;129;868;0.13327901;0.19495651;0.15596423;42.549137;2500;1.3922364;1.3099283
1350;129;868;0.07149393;0.080752246;0.15596423;42.549137;2500;1.3922364;1.3099283
1350;129;868;0.061819088;0.09042709;0.20737003;42.549137;2500;1.3922364;1.3099283
1350;129;868;0.061819088;0.09042709;0.15596423;0.51501137;2500;1.3922364;1.3099283
1350;129;868;0.061819088;0.09042709;0.15596423;42.549137;2500;1.3922364;0.89260435
1350;129;868;0.061819088;0.09042709;0.15596423;42.549137;2500;1.0572447;1.3099283
1350;101;1156;0.1541375;0.174098;0.20737003;0.51501137;2500;1.0572447;0.89260435
1350;156;530;0.0410261;0.29472318;0.20173268;17.877216;2500;0.6197899;0.8858606
1350;209;530;0.0410261;0.29472318;0.20173268;17.877216;2500;0.6197899;0.8858606
1350;156;246;0.0410261;0.29472318;0.20173268;17.877216;2500;0.6197899;0.8858606
1350;156;530;0.02934217;0.21078822;0.20173268;17.877216;2500;0.6197899;0.8858606
1350;156;530;0.08253607;0.25321323;0.20173268;17.877216;2500;0.6197899;0.8858606
1350;156;530;0.0410261;0.29472318;0.100063406;17.877216;2500;0.6197899;0.8858606
1350;156;530;0.0410261;0.29472318;0.20173268;33.18662;2500;0.6197899;0.8858606
1350;156;530;0.0410261;0.29472318;0.20173268;17.877216;2500;0.6197899;1.1600991
1350;156;530;0.0410261;0.29472318;0.20173268;17.877216;2500;0.9240034;0.8858606
1350;209;246;0.059030414;0.18109998;0.100063406;33.18662;2500;0.9240034;1.1600991
1350;179;932;0.06207372;0.108649515;0.17363055;24.048933;2500;0.9357025;1.1830565
1350;233;932;0.06207372;0.108649515;0.17363055;24.048933;2500;0.9357025;1.1830565
1350;179;914;0.06207372;0.108649515;0.17363055;24.048933;2500;0.9357025;1.1830565
1350;179;932;0.08282331;0.14496815;0.17363055;24.048933;2500;0.9357025;1.1830565
1350;179;932;0.028970402;0.14175282;0.17363055;24.048933;2500;0.9357025;1.1830565
1350;179;932;0.06207372;0.108649515;0.15539086;24.048933;2500;0.9357025;1.1830565
1350;179;932;0.06207372;0.108649515;0.17363055;4.3735437;2500;0.9357025;1.1830565
1350;179;932;0.06207372;0.108649515;0.17363055;24.048933;2500;0.9357025;0.66533333
1350;179;932;0.06207372;0.108649515;0.17363055;24.048933;2500;1.305088;1.1830565
1350;233;914;0.038654435;0.18913703;0.15539086;4.3735437;2500;1.305088;0.66533333
1350;151;95;0.23581524;0.10609383;0.18420364;48.777287;2500;1.0831474;0.5128859
1350;52;95;0.23581524;0.10609383;0.18420364;48.777287;2500;1.0831474;0.5128859
1350;151;39;0.23581524;0.10609383;0.18420364;48.777287;2500;1.0831474;0.5128859
1350;151;95;0.23542516;0.10591833;0.18420364;48.777287;2500;1.0831474;0.5128859
1350;151;95;0.18661505;0.15529403;0.18420364;48.777287;2500;1.0831474;0.5128859
1350;151;95;0.23581524;0.10609383;0.23692109;48.777287;2500;1.0831474;0.5128859
1350;151;95;0.23581524;0.10609383;0.18420364;36.949852;2500;1.0831474;0.5128859
1350;151;95;0.23581524;0.10609383;0.18420364;48.777287;2500;1.0831474;1.3991499
1350;151;95;0.23581524;0.10609383;0.18420364;48.777287;2500;0.6727091;0.5128859
1350;52;39;0.18630634;0.15503715;0.23692109;36.949852;2500;0.6727091;1.3991499
1350;29;642;0.032615557;0.1997695;0.21930714;34.99618;2500;1.4493128;1.3357476
1350;95;642;0.032615557;0.1997695;0.21930714;34.99618;2500;1.4493128;1.3357476
1350;29;403;0.032615557;0.1997695;0.21930714;34.99618;2500;1.4493128;1.3357476
1350;29;642;0.041603573;0.25482088;0.21930714;34.99618;2500;1.4493128;1.3357476
1350;29;642;0.1570762;0.07530885;0.21930714;34.99618;2500;1.4493128;1.3357476
1350;29;642;0.032615557;0.1997695;0.111662954;34.99618;2500;1.4493128;1.3357476
1350;29;642;0.032615557;0.1997695;0.21930714;16.69116;2500;1.4493128;1.3357476
1350;29;642;0.032615557;0.1997695;0.21930714;34.99618;2500;1.4493128;1.1122851
1350;29;642;0.032615557;0.1997695;0.21930714;34.99618;2500;1.0902882;1.3357476
1350;95;403;0.2003624;0.09606205;0.111662954;16.69116;2500;1.0902882;1.1122851
1350;292;388;0.118021265;0.13691567;0.13369736;9.6865835;2500;0.53816587;0.9702641
1350;204;388;0.118021265;0.13691567;0.13369736;9.6865835;2500;0.53816587;0.9702641
1350;292;703;0.118021265;0.13691567;0.13369736;9.6865835;2500;0.53816587;0.9702641
1350;292;388;0.08538553;0.09905518;0.13369736;9.6865835;2500;0.53816587;0.9702641
1350;292;388;0.07699924;0.1779377;0.13369736;9.6865835;2500;0.53816587;0.9702641
1350;292;388;0.118021265;0.13691567;0.19653894;9.6865835;2500;0.53816587;0.9702641
1350;292;388;0.118021265;0.13691567;0.13369736;49.633316;2500;0.53816587;0.9702641
1350;292;388;0.118021265;0.13691567;0.13369736;9.6865835;2500;0.53816587;0.8154802
1350;292;388;0.118021265;0.13691567;0.13369736;9.6865835;2500;0.957791;0.9702641
1350;204;703;0.055707086;0.12873362;0.19653894;49.633316;2500;0.957791;0.8154802
1350;234;814;0.15855652;0.14300227;0.10393666;13.969214;2500;1.345718;1.4277995
1350;133;814;0.15855652;0.14300227;0.10393666;13.969214;2500;1.345718;1.4277995
1350;234;211;0.15855652;0.14300227;0.10393666;13.969214;2500;1.345718;1.4277995
1350;234;814;0.14020763;0.12645338;0.10393666;13.969214;2500;1.345718;1.4277995
1350;234;814;0.10643009;0.1951287;0.10393666;13.969214;2500;1.345718;1.4277995
1350;234;814;0.15855652;0.14300227;0.13173552;13.969214;2500;1.345718;1.4277995
1350;234;814;0.15855652;0.14300227;0.10393666;25.391005;2500;1.345718;1.4277995
1350;234;814;0.15855652;0.14300227;0.10393666;13.969214;2500;1.345718;0.98178303
1350;234;814;0.15855652;0.14300227;0.10393666;13.969214;2500;0.75572366;1.4277995
1350;133;211;0.09411351;0.1725475;0.13173552;25.391005;2500;0.75572366;0.98178303
1350;62;587;0.04590077;0.14070995;0.24336128;38.646584;2500;0.6338491;0.75031954
1350;170;587;0.04590077;0.14070995;0.24336128;38.646584;2500;0.6338491;0.75031954
1350;62;1112;0.04590077;0.14070995;0.24336128;38.646584;2500;0.6338491;0.75031954
1350;62;587;0.03731193;0.11438065;0.24336128;38.646584;2500;0.6338491;0.75031954
1350;62;587;0.106303364;0.080307364;0.24336128;38.646584;2500;0.6338491;0.75031954
1350;62;587;0.04590077;0.14070995;0.17561436;38.646584;2500;0.6338491;0.75031954
1350;62;587;0.04590077;0.14070995;0.24336128;8.316703;2500;0.6338491;0.75031954
1350;62;587;0.04590077;0.14070995;0.24336128;38.646584;2500;0.6338491;1.2155128
1350;62;587;0.04590077;0.14070995;0.24336128;38.646584;2500;1.1381217;0.75031954
1350;170;1112;0.08641214;0.065280445;0.17561436;8.316703;2500;1.1381217;1.2155128
1350;85;1113;0.17317928;0.1159189;0.20341864;27.992525;2500;0.7658215;1.088547
1350;267;1113;0.17317928;0.1159189;0.20341864;27.992525;2500;0.7658215;1.088547
1350;85;883;0.17317928;0.1159189;0.20341864;27.992525;2500;0.7658215;1.088547
1350;85;1113;0.1262078;0.08447817;0.20341864;27.992525;2500;0.7658215;1.088547
1350;85;1113;0.11830136;0.1707968;0.20341864;27.992525;2500;0.7658215;1.088547
1350;85;1113;0.17317928;0.1159189;0.17223117;27.992525;2500;0.7658215;1.088547
1350;85;1113;0.17317928;0.1159189;0.20341864;38.05037;2500;0.7658215;1.088547
1350;85;1113;0.17317928;0.1159189;0.20341864;27.992525;2500;0.7658215;1.303648
1350;85;1113;0.17317928;0.1159189;0.20341864;27.992525;2500;0.5954663;1.088547
1350;267;883;0.08621444;0.12447152;0.17223117;38.05037;2500;0.5954663;1.303648
1350;203;284;0.07189859;0.1508855;0.13903071;2.7278125;2500;1.2453607;0.7313799
1350;14;284;0.07189859;0.1508855;0.13903071;2.7278125;2500;1.2453607;0.7313799
1350;203;593;0.07189859;0.1508855;0.13903071;2.7278125;2500;1.2453607;0.7313799
1350;203;284;0.10358278;0.21737756;0.13903071;2.7278125;2500;1.2453607;0.7313799
1350;203;284;0.039191965;0.18359213;0.13903071;2.7278125;2500;1.2453607;0.7313799
1350;203;284;0.07189859;0.1508855;0.21975861;2.7278125;2500;1.2453607;0.7313799
1350;203;284;0.07189859;0.1508855;0.13903071;20.658463;2500;1.2453607;0.7313799
1350;203;284;0.07189859;0.1508855;0.13903071;2.7278125;2500;1.2453607;0.50692976
1350;203;284;0.07189859;0.1508855;0.13903071;2.7278125;2500;1.477975;0.7313799
1350;14;593;0.05646304;0.2644973;0.21975861;20.658463;2500;1.477975;0.50692976
1350;198;1083;0.14809978;0.19960403;0.22820711;40.065025;2500;0.80226415;0.81858796
1350;60;1083;0.14809978;0.19960403;0.22820711;40.065025;2500;0.80226415;0.81858796
1350;198;828;0.14809978;0.19960403;0.22820711;40.065025;2500;0.80226415;0.81858796
1350;198;1083;0.13510287;0.18208724;0.22820711;40.065025;2500;0.80226415;0.81858796
1350;198;1083;0.13814576;0.20955805;0.22820711;40.065025;2500;0.80226415;0.81858796
1350;198;1083;0.14809978;0.19960403;0.10832676;40.065025;2500;0.80226415;0.81858796
1350;198;1083;0.14809978;0.19960403;0.22820711;15.345631;2500;0.80226415;0.81858796
1350;198;1083;0.14809978;0.19960403;0.22820711;40.065025;2500;0.80226415;1.4153693
1350;198;1083;0.14809978;0.19960403;0.22820711;40.065025;2500;0.8139166;0.81858796
1350;60;828;0.1260224;0.19116771;0.10832676;15.345631;2500;0.8139166;1.4153693
1350;98;245;0.016799878;0.14740233;0.123918205;15.577703;2500;1.2173193;1.4848374
1350;241;245;0.016799878;0.14740233;0.123918205;15.577703;2500;1.2173193;1.4848374
1350;98;499;0.016799878;0.14740233;0.123918205;15.577703;2500;1.2173193;1.4848374
1350;98;245;0.020580139;0.1805704;0.123918205;15.577703;2500;1.2173193;1.4848374
1350;98;245;0.10159756;0.06260465;0.123918205;15.577703;2500;1.2173193;1.4848374
1350;98;245;0.016799878;0.14740233;0.20844217;15.577703;2500;1.2173193;1.4848374
1350;98;245;0.016799878;0.14740233;0.123918205;44.91929;2500;1.2173193;1.4848374
1350;98;245;0.016799878;0.14740233;0.123918205;15.577703;2500;1.2173193;0.6490533
1350;98;245;0.016799878;0.14740233;0.123918205;15.577703;2500;1.1970251;1.4848374
1350;241;499;0.12445876;0.07669178;0.20844217;44.91929;2500;1.1970251;0.6490533
1350;49;788;0.16989197;0.091811284;0.1638516;1.0227531;2500;1.3200257;0.66653043
1350;194;788;0.16989197;0.091811284;0.1638516;1.0227531;2500;1.3200257;0.66653043
1350;49;303;0.16989197;0.091811284;0.1638516;1.0227531;2500;1.3200257;0.66653043
1350;49;788;0.10498066;0.056732576;0.1638516;1.0227531;2500;1.3200257;0.66653043
1350;49;788;0.11870436;0.14299889;0.1638516;1.0227531;2500;1.3200257;0.66653043
1350;49;788;0.16989197;0.091811284;0.13946202;1.0227531;2500;1.3200257;0.66653043
1350;49;788;0.16989197;0.091811284;0.1638516;2.6923692;2500;1.3200257;0.66653043
1350;49;788;0.16989197;0.091811284;0.1638516;1.0227531;2500;1.3200257;0.86218816
1350;49;788;0.16989197;0.091811284;0.1638516;1.0227531;2500;0.5365557;0.66653043
1350;194;303;0.07335051;0.08836273;0.13946202;2.6923692;2500;0.5365557;0.86218816
1350;239;534;0.074515685;0.15192702;0.19310395;26.475763;2500;0.6686726;1.028092
1350;84;534;0.074515685;0.15192702;0.19310395;26.475763;2500;0.6686726;1.028092
1350;239;1169;0.074515685;0.15192702;0.19310395;26.475763;2500;0.6686726;1.028092
1350;239;534;0.08883136;0.18111467;0.19310395;26.475763;2500;0.6686726;1.028092
1350;239;534;0.050949704;0.17549302;0.19310395;26.475763;2500;0.6686726;1.028092
1350;239;534;0.074515685;0.15192702;0.2432529;26.475763;2500;0.6686726;1.028092
1350;239;534;0.074515685;0.15192702;0.19310395;32.583626;2500;0.6686726;1.028092
1350;239;534;0.074515685;0.15192702;0.19310395;26.475763;2500;0.6686726;1.0655158
1350;239;534;0.074515685;0.15192702;0.19310395;26.475763;2500;1.41979;1.028092
1350;84;1169;0.06073797;0.20920807;0.2432529;32.583626;2500;1.41979;1.0655158
1350;287;664;0.051257893;0.12879519;0.19481394;47.163746;2500;1.478209;0.5735848
1350;159;664;0.051257893;0.12879519;0.19481394;47.163746;2500;1.478209;0.5735848
1350;287;346;0.051257893;0.12879519;0.19481394;47.163746;2500;1.478209;0.5735848
1350;287;664;0.04998712;0.12560213;0.19481394;47.163746;2500;1.478209;0.5735848
1350;287;664;0.02161413;0.15843895;0.19481394;47.163746;2500;1.478209;0.5735848
1350;287;664;0.051257893;0.12879519;0.16011311;47.163746;2500;1.478209;0.5735848
1350;287;664;0.051257893;0.12879519;0.19481394;42.41652;2500;1.478209;0.5735848
1350;287;664;0.051257893;0.12879519;0.19481394;47.163746;2500;1.478209;1.2317016
1350;287;664;0.051257893;0.12879519;0.19481394;47.163746;2500;1.3718499;0.5735848
1350;159;346;0.021078277;0.15451097;0.16011311;42.41652;2500;1.3718499;1.2317016
1350;43;436;0.17270279;0.1345897;0.14910054;22.635927;2500;0.50257796;1.2471733
1350;123;436;0.17270279;0.1345897;0.14910054;22.635927;2500;0.50257796;1.2471733
1350;43;612;0.17270279;0.1345897;0.14910054;22.635927;2500;0.50257796;1.2471733
1350;43;436;0.16496961;0.12856312;0.14910054;22.635927;2500;0.50257796;1.2471733
1350;43;436;0.15389922;0.15339327;0.14910054;22.635927;2500;0.50257796;1.2471733
1350;43;436;0.17270279;0.1345897;0.22287017;22.635927;2500;0.50257796;1.2471733
1350;43;436;0.17270279;0.1345897;0.14910054;22.339664;2500;0.50257796;1.2471733
1350;43;436;0.17270279;0.1345897;0.14910054;22.635927;2500;0.50257796;0.9655334
1350;43;436;0.17270279;0.1345897;0.14910054;22.635927;2500;0.73872995;1.2471733
1350;123;612;0.14700802;0.14652471;0.22287017;22.339664;2500;0.73872995;0.9655334
1350;138;967;0.04584107;0.17096403;0.11400627;11.196577;2500;0.90197736;0.9139588
1350;21;967;0.04584107;0.17096403;0.11400627;11.196577;2500;0.90197736;0.9139588
1350;138;1007;0.04584107;0.17096403;0.11400627;11.196577;2500;0.90197736;0.9139588
1350;138;967;0.07272348;0.27122182;0.11400627;11.196577;2500;0.90197736;0.9139588
1350;138;967;0.13578105;0.08102405;0.11400627;11.196577;2500;0.90197736;0.9139588
1350;138;967;0.04584107;0.17096403;0.12576507;11.196577;2500;0.90197736;0.9139588
1350;138;967;0.04584107;0.17096403;0.11400627;30.10501;2500;0.90197736;0.9139588
1350;138;967;0.04584107;0.17096403;0.11400627;11.196577;2500;0.90197736;0.5536684
1350;138;967;0.04584107;0.17096403;0.11400627;11.196577;2500;1.0242757;0.9139588
1350;21;1007;0.21540661;0.12853868;0.12576507;30.10501;2500;1.0242757;0.5536684
1350;183;138;0.14354081;0.15226264;0.23475622;36.708393;2500;1.1099381;1.2672353
1350;275;138;0.14354081;0.15226264;0.23475622;36.708393;2500;1.1099381;1.2672353
1350;183;94;0.14354081;0.15226264;0.23475622;36.708393;2500;1.1099381;1.2672353
1350;183;138;0.11497341;0.121959426;0.23475622;36.708393;2500;1.1099381;1.2672353
1350;183;138;0.07603704;0.21976642;0.23475622;36.708393;2500;1.1099381;1.2672353
1350;183;138;0.14354081;0.15226264;0.19191423;36.708393;2500;1.1099381;1.2672353
1350;183;138;0.14354081;0.15226264;0.23475622;9.6623;2500;1.1099381;1.2672353
1350;183;138;0.14354081;0.15226264;0.23475622;36.708393;2500;1.1099381;1.2568481
1350;183;138;0.14354081;0.15226264;0.23475622;36.708393;2500;0.8910222;1.2672353
1350;275;94;0.060904194;0.17602864;0.19191423;9.6623;2500;0.8910222;1.2568481
1350;170;847;0.13051496;0.0803375;0.1315259;30.384146;2500;1.4258475;0.532998
1350;190;847;0.13051496;0.0803375;0.1315259;30.384146;2500;1.4258475;0.532998
1350;170;1064;0.13051496;0.0803375;0.1315259;30.384146;2500;1.4258475;0.532998
1350;170;847;0.15452294;0.09511542;0.1315259;30.384146;2500;1.4258475;0.532998
1350;170;847;0.06878633;0.14206614;0.1315259;30.384146;2500;1.4258475;0.532998
1350;170;847;0.13051496;0.0803375;0.21385242;30.384146;2500;1.4258475;0.532998
1350;170;847;0.13051496;0.0803375;0.1315259;27.897907;2500;1.4258475;0.532998
1350;170;847;0.13051496;0.0803375;0.1315259;30.384146;2500;1.4258475;0.7634242
1350;170;847;0.13051496;0.0803375;0.1315259;30.384146;2500;1.275562;0.532998
1350;190;1064;0.081439435;0.16819891;0.21385242;27.897907;2500;1.275562;0.7634242
1350;124;481;0.08391657;0.19325152;0.2170809;4.92569;2500;0.59288424;1.1479833
1350;154;481;0.08391657;0.19325152;0.2170809;4.92569;2500;0.59288424;1.1479833
1350;124;189;0.08391657;0.19325152;0.2170809;4.92569;2500;0.59288424;1.1479833
1350;124;481;0.100512974;0.23147139;0.2170809;4.92569;2500;0.59288424;1.1479833
1350;124;481;0.15443166;0.12273644;0.2170809;4.92569;2500;0.59288424;1.1479833
1350;124;481;0.08391657;0.19325152;0.16880187;4.92569;2500;0.59288424;1.1479833
1350;124;481;0.08391657;0.19325152;0.2170809;7.359806;2500;0.59288424;1.1479833
1350;124;481;0.08391657;0.19325152;0.2170809;4.92569;2500;0.59288424;1.0588721
1350;124;481;0.08391657;0.19325152;0.2170809;4.92569;2500;0.6431857;1.1479833
1350;154;189;0.18497401;0.14701036;0.16880187;7.359806;2500;0.6431857;1.0588721
1350;20;1135;0.10739446;0.091096;0.17733082;16.360458;2500;0.94348603;0.9506498
1350;29;1135;0.10739446;0.091096;0.17733082;16.360458;2500;0.94348603;0.9506498
1350;20;547;0.10739446;0.091096;0.17733082;16.360458;2500;0.94348603;0.9506498
1350;20;1135;0.15194678;0.12888694;0.17733082;16.360458;2500;0.94348603;0.9506498
1350;20;1135;0.08335149;0.115138955;0.17733082;16.360458;2500;0.94348603;0.9506498
1350;20;1135;0.10739446;0.091096;0.18386658;16.360458;2500;0.94348603;0.9506498
1350;20;1135;0.10739446;0.091096;0.17733082;40.215523;2500;0.94348603;0.9506498
1350;20;1135;0.10739446;0.091096;0.17733082;16.360458;2500;0.94348603;1.4590183
1350;20;1135;0.10739446;0.091096;0.17733082;16.360458;2500;1.1232355;0.9506498
1350;29;547;0.11792965;0.16290405;0.18386658;40.215523;2500;1.1232355;1.4590183
1350;265;187;0.07230843;0.24112856;0.16673927;40.844074;2500;1.0441184;1.370323
1350;284;187;0.07230843;0.24112856;0.16673927;40.844074;2500;1.0441184;1.370323
1350;265;849;0.07230843;0.24112856;0.16673927;40.844074;2500;1.0441184;1.370323
1350;265;187;0.043265432;0.14427821;0.16673927;40.844074;2500;1.0441184;1.370323
1350;265;187;0.06295853;0.25047845;0.16673927;40.844074;2500;1.0441184;1.370323
1350;265;187;0.07230843;0.24112856;0.13282341;40.844074;2500;1.0441184;1.370323
1350;265;187;0.07230843;0.24112856;0.16673927;20.043268;2500;1.0441184;1.370323
1350;265;187;0.07230843;0.24112856;0.16673927;40.844074;2500;1.0441184;0.72655886
1350;265;187;0.07230843;0.24112856;0.16673927;40.844074;2500;0.9907332;1.370323
1350;284;849;0.037670963;0.14987269;0.13282341;20.043268;2500;0.9907332;0.72655886
1350;261;1020;0.04226374;0.22540133;0.14618778;32.801544;2500;0.8517856;0.79360974
1350;73;1020;0.04226374;0.22540133;0.14618778;32.801544;2500;0.8517856;0.79360974
1350;261;63;0.04226374;0.22540133;0.14618778;32.801544;2500;0.8517856;0.79360974
1350;261;1020;0.040619712;0.21663338;0.14618778;32.801544;2500;0.8517856;0.79360974
1350;261;1020;0.041081335;0.22658372;0.14618778;32.801544;2500;0.8517856;0.79360974
1350;261;1020;0.04226374;0.22540133;0.2001569;32.801544;2500;0.8517856;0.79360974
1350;261;1020;0.04226374;0.22540133;0.14618778;4.978798;2500;0.8517856;0.79360974
1350;261;1020;0.04226374;0.22540133;0.14618778;32.801544;2500;0.8517856;0.5719402
1350;261;1020;0.04226374;0.22540133;0.14618778;32.801544;2500;0.7886715;0.79360974
1350;73;63;0.0394833;0.21776977;0.2001569;4.978798;2500;0.7886715;0.5719402
1350;72;80;0.10917411;0.13593754;0.21063049;7.292104;2500;1.1281364;1.4012865
1350;253;80;0.10917411;0.13593754;0.21063049;7.292104;2500;1.1281364;1.4012865
1350;72;968;0.10917411;0.13593754;0.21063049;7.292104;2500;1.1281364;1.4012865
1350;72;80;0.077317216;0.09627111;0.21063049;7.292104;2500;1.1281364;1.4012865
1350;72;80;0.12869145;0.116420195;0.21063049;7.292104;2500;1.1281364;1.4012865
1350;72;80;0.10917411;0.13593754;0.1174549;7.292104;2500;1.1281364;1.4012865
1350;72;80;0.10917411;0.13593754;0.21063049;34.77018;2500;1.1281364;1.4012865
1350;72;80;0.10917411;0.13593754;0.21063049;7.292104;2500;1.1281364;1.3675436
1350;72;80;0.10917411;0.13593754;0.21063049;7.292104;2500;1.1710593;1.4012865
1350;253;968;0.09113942;0.0824489;0.1174549;34.77018;2500;1.1710593;1.3675436
1350;112;722;0.12702428;0.20220247;0.24583443;21.854683;2500;1.275429;0.68758047
1350;220;722;0.12702428;0.20220247;0.24583443;21.854683;2500;1.275429;0.68758047
1350;112;734;0.12702428;0.20220247;0.24583443;21.854683;2500;1.275429;0.68758047
1350;112;722;0.08250418;0.13133354;0.24583443;21.854683;2500;1.275429;0.68758047
1350;112;722;0.22956571;0.09966103;0.24583443;21.854683;2500;1.275429;0.68758047
1350;112;722;0.12702428;0.20220247;0.23564462;21.854683;2500;1.275429;0.68758047
1350;112;722;0.12702428;0.20220247;0.24583443;17.638165;2500;1.275429;0.68758047
1350;112;722;0.12702428;0.20220247;0.24583443;21.854683;2500;1.275429;1.1426898
1350;112;722;0.12702428;0.20220247;0.24583443;21.854683;2500;0.5659332;0.68758047
1350;220;734;0.14910638;0.06473134;0.23564462;17.638165;2500;0.5659332;1.1426898
1350;212;384;0.10548974;0.05255268;0.10642825;46.383183;2500;0.73537546;1.1155692
1350;111;384;0.10548974;0.05255268;0.10642825;46.383183;2500;0.73537546;1.1155692
1350;212;441;0.10548974;0.05255268;0.10642825;46.383183;2500;0.73537546;1.1155692
1350;212;384;0.20379472;0.101526074;0.10642825;46.383183;2500;0.73537546;1.1155692
1350;212;384;0.050388664;0.10765375;0.10642825;46.383183;2500;0.73537546;1.1155692
1350;212;384;0.10548974;0.05255268;0.14725284;46.383183;2500;0.73537546;1.1155692
1350;212;384;0.10548974;0.05255268;0.10642825;47.111942;2500;0.73537546;1.1155692
1350;212;384;0.10548974;0.05255268;0.10642825;46.383183;2500;0.73537546;0.91007495
1350;212;384;0.10548974;0.05255268;0.10642825;46.383183;2500;1.4484545;1.1155692
1350;111;441;0.097345434;0.20797536;0.14725284;47.111942;2500;1.4484545;0.91007495
1350;215;998;0.11281646;0.12331841;0.19977477;42.00792;2500;0.5640122;0.6843045
1350;238;998;0.11281646;0.12331841;0.19977477;42.00792;2500;0.5640122;0.6843045
1350;215;626;0.11281646;0.12331841;0.19977477;42.00792;2500;0.5640122;0.6843045
1350;215;998;0.13712284;0.14988744;0.19977477;42.00792;2500;0.5640122;0.6843045
1350;215;998;0.13789044;0.09824442;0.19977477;42.00792;2500;0.5640122;0.6843045
1350;215;998;0.11281646;0.12331841;0.23909037;42.00792;2500;0.5640122;0.6843045
1350;215;998;0.11281646;0.12331841;0.19977477;6.147312;2500;0.5640122;0.6843045
1350;215;998;0.11281646;0.12331841;0.19977477;42.00792;2500;0.5640122;0.5336194
1350;215;998;0.11281646;0.12331841;0.19977477;42.00792;2500;0.8027716;0.6843045
1350;238;626;0.16759904;0.119411245;0.23909037;6.147312;2500;0.8027716;0.5336194
1350;116;31;0.05026967;0.20081367;0.15175661;16.746357;2500;1.4165047;1.0107136
1350;56;31;0.05026967;0.20081367;0.15175661;16.746357;2500;1.4165047;1.0107136
1350;116;326;0.05026967;0.20081367;0.15175661;16.746357;2500;1.4165047;1.0107136
1350;116;31;0.03881434;0.15505274;0.15175661;16.746357;2500;1.4165047;1.0107136
1350;116;31;0.08981701;0.16126634;0.15175661;16.746357;2500;1.4165047;1.0107136
1350;116;31;0.05026967;0.20081367;0.15289144;16.746357;2500;1.4165047;1.0107136
1350;116;31;0.05026967;0.20081367;0.15175661;35.182163;2500;1.4165047;1.0107136
1350;116;31;0.05026967;0.20081367;0.15175661;16.746357;2500;1.4165047;1.2691451
1350;116;31;0.05026967;0.20081367;0.15175661;16.746357;2500;1.1862581;1.0107136
1350;56;326;0.06934972;0.12451736;0.15289144;35.182163;2500;1.1862581;1.2691451
1350;65;706;0.09544046;0.077770695;0.11669918;6.0896792;2500;1.050522;0.8281529
1350;91;706;0.09544046;0.077770695;0.11669918;6.0896792;2500;1.050522;0.8281529
1350;65;115;0.09544046;0.077770695;0.11669918;6.0896792;2500;1.050522;0.8281529
1350;65;706;0.13414879;0.1093126;0.11669918;6.0896792;2500;1.050522;0.8281529
1350;65;706;0.032942414;0.14026874;0.11669918;6.0896792;2500;1.050522;0.8281529
1350;65;706;0.09544046;0.077770695;0.19378373;6.0896792;2500;1.050522;0.8281529
1350;65;706;0.09544046;0.077770695;0.11669918;18.043703;2500;1.050522;0.8281529
1350;65;706;0.09544046;0.077770695;0.11669918;6.0896792;2500;1.050522;1.2439989
1350;65;706;0.09544046;0.077770695;0.11669918;6.0896792;2500;0.58015543;0.8281529
1350;91;115;0.046303056;0.19715834;0.19378373;18.043703;2500;0.58015543;1.2439989
1350;256;322;0.09403736;0.24548757;0.23968078;30.769997;2500;0.96161014;1.474875
1350;199;322;0.09403736;0.24548757;0.23968078;30.769997;2500;0.96161014;1.474875
1350;256;990;0.09403736;0.24548757;0.23968078;30.769997;2500;0.96161014;1.474875
1350;256;322;0.09019759;0.23546374;0.23968078;30.769997;2500;0.96161014;1.474875
1350;256;322;0.14054543;0.19897948;0.23968078;30.769997;2500;0.96161014;1.474875
1350;256;322;0.09403736;0.24548757;0.113576435;30.769997;2500;0.96161014;1.474875
1350;256;322;0.09403736;0.24548757;0.23968078;48.274693;2500;0.96161014;1.474875
1350;256;322;0.09403736;0.24548757;0.23968078;30.769997;2500;0.96161014;0.9454851
1350;256;322;0.09403736;0.24548757;0.23968078;30.769997;2500;1.4635313;1.474875
