[1/m2];[mm];[-];[-];[-];[mm/hour];[-];[-];[-];[-];[-];[-];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[-];[-];[-]
207;853;0.1221286;0.058725808;0.20543836;35.73096;1.3003767;1.2159791;1.410002;0.84863824;1.1763653;2.6868746;33.12302;17.22621;13.267382;62.703617;2.627959;0.37900325839244375;0.6752868;0.18085441
207;853;0.17682943;0.15863442;0.20543836;35.73096;1.3003767;1.2159791;1.410002;0.84863824;1.1763653;2.6868746;33.12302;17.22621;13.267382;62.703617;2.627959;0.29292182303983116;0.52711916;0.33546385
207;853;0.22653432;0.10892953;0.13798106;35.73096;1.3003767;1.2159791;1.410002;0.84863824;1.1763653;2.6868746;33.12302;17.22621;13.267382;62.703617;2.627959;0.1874263494331864;0.6752868;0.33546385
207;853;0.22653432;0.10892953;0.20543836;38.642002;1.3003767;1.2159791;1.410002;0.84863824;1.1763653;2.6868746;33.12302;17.22621;13.267382;62.703617;2.627959;0.3297549981445599;0.6752868;0.33546385
207;853;0.22653432;0.10892953;0.20543836;35.73096;1.3003767;1.4758942;1.410002;0.84863824;1.1763653;2.6868746;33.12302;17.22621;13.267382;62.703617;2.627959;0.3297549981445599;0.6752868;0.33546385
207;853;0.22653432;0.10892953;0.20543836;35.73096;1.2450565;1.2159791;1.410002;0.84863824;1.1763653;2.6868746;33.12302;17.22621;13.267382;62.703617;2.627959;0.3297549981445599;0.6752868;0.33546385
207;853;0.22653432;0.10892953;0.20543836;35.73096;1.3003767;1.2159791;1.410002;0.84863824;0.73711073;2.6868746;33.12302;17.22621;13.267382;62.703617;2.627959;0.3297549981445599;0.6752868;0.33546385
207;853;0.22653432;0.10892953;0.20543836;35.73096;1.3003767;1.2159791;1.410002;0.84863824;1.1763653;1.193994;33.12302;17.22621;13.267382;62.703617;2.627959;0.3297549981445599;0.6752868;0.33546385
207;853;0.22653432;0.10892953;0.20543836;35.73096;1.3003767;1.2159791;1.3600161;0.84863824;1.1763653;2.6868746;33.12302;17.22621;13.267382;62.703617;2.627959;0.3297549981445599;0.6752868;0.33546385
207;853;0.22653432;0.10892953;0.20543836;35.73096;1.3003767;1.2159791;1.410002;0.32061738;1.1763653;2.6868746;33.12302;17.22621;13.267382;62.703617;2.627959;0.3297549981445599;0.6752868;0.33546385
207;853;0.22653432;0.10892953;0.20543836;35.73096;1.3003767;1.2159791;1.410002;0.84863824;1.1763653;2.6868746;29.343206;17.22621;13.267382;62.703617;2.627959;0.3297549981445599;0.6752868;0.33546385
207;853;0.22653432;0.10892953;0.20543836;35.73096;1.3003767;1.2159791;1.410002;0.84863824;1.1763653;2.6868746;33.12302;35.813908;13.267382;62.703617;2.627959;0.3297549981445599;0.6752868;0.33546385
207;853;0.22653432;0.10892953;0.20543836;35.73096;1.3003767;1.2159791;1.410002;0.84863824;1.1763653;2.6868746;33.12302;17.22621;19.426186;62.703617;2.627959;0.3297549981445599;0.6752868;0.33546385
207;853;0.22653432;0.10892953;0.20543836;35.73096;1.3003767;1.2159791;1.410002;0.84863824;1.1763653;2.6868746;33.12302;17.22621;13.267382;29.958075;2.627959;0.3297549981445599;0.6752868;0.33546385
207;853;0.22653432;0.10892953;0.20543836;35.73096;1.3003767;1.2159791;1.410002;0.84863824;1.1763653;2.6868746;33.12302;17.22621;13.267382;62.703617;60.585335;0.3297549981445599;0.6752868;0.33546385
174;186;0.095331825;0.085522585;0.13798106;38.642002;1.2450565;1.4758942;1.3600161;0.32061738;0.73711073;1.193994;29.343206;35.813908;19.426186;29.958075;60.585335;0.20379349448477344;0.52711916;0.18085441
145;501;0.06461317;0.12881513;0.11519161;22.030819;0.7823987;0.7259583;0.22509588;0.43410167;0.62727654;0.86553067;2.6954284;29.81453;31.716179;25.81962;64.81733;0.13162433518705902;0.33404198;0.1934283
87;501;0.06461317;0.12881513;0.11519161;22.030819;0.7823987;0.7259583;0.22509588;0.43410167;0.62727654;0.86553067;2.6954284;29.81453;31.716179;25.81962;64.81733;0.13162433518705902;0.33404198;0.1934283
145;1017;0.06461317;0.12881513;0.11519161;22.030819;0.7823987;0.7259583;0.22509588;0.43410167;0.62727654;0.86553067;2.6954284;29.81453;31.716179;25.81962;64.81733;0.13162433518705902;0.33404198;0.1934283
145;501;0.11421189;0.22769691;0.11519161;22.030819;0.7823987;0.7259583;0.22509588;0.43410167;0.62727654;0.86553067;2.6954284;29.81453;31.716179;25.81962;64.81733;0.09666130575993179;0.33404198;0.34190878
145;501;0.021396399;0.1720319;0.11519161;22.030819;0.7823987;0.7259583;0.22509588;0.43410167;0.62727654;0.86553067;2.6954284;29.81453;31.716179;25.81962;64.81733;0.11375295052408481;0.11061669;0.1934283
145;501;0.06461317;0.12881513;0.2035953;22.030819;0.7823987;0.7259583;0.22509588;0.43410167;0.62727654;0.86553067;2.6954284;29.81453;31.716179;25.81962;64.81733;0.3099694486965606;0.33404198;0.1934283
145;501;0.06461317;0.12881513;0.11519161;22.2408;0.7823987;0.7259583;0.22509588;0.43410167;0.62727654;0.86553067;2.6954284;29.81453;31.716179;25.81962;64.81733;0.13162433518705902;0.33404198;0.1934283
145;501;0.06461317;0.12881513;0.11519161;22.030819;0.7823987;0.5931139;0.22509588;0.43410167;0.62727654;0.86553067;2.6954284;29.81453;31.716179;25.81962;64.81733;0.13162433518705902;0.33404198;0.1934283
145;501;0.06461317;0.12881513;0.11519161;22.030819;0.8973755;0.7259583;0.22509588;0.43410167;0.62727654;0.86553067;2.6954284;29.81453;31.716179;25.81962;64.81733;0.13162433518705902;0.33404198;0.1934283
145;501;0.06461317;0.12881513;0.11519161;22.030819;0.7823987;0.7259583;0.22509588;0.43410167;1.1771277;0.86553067;2.6954284;29.81453;31.716179;25.81962;64.81733;0.13162433518705902;0.33404198;0.1934283
145;501;0.06461317;0.12881513;0.11519161;22.030819;0.7823987;0.7259583;0.22509588;0.43410167;0.62727654;4.1055384;2.6954284;29.81453;31.716179;25.81962;64.81733;0.13162433518705902;0.33404198;0.1934283
145;501;0.06461317;0.12881513;0.11519161;22.030819;0.7823987;0.7259583;0.3393406;0.43410167;0.62727654;0.86553067;2.6954284;29.81453;31.716179;25.81962;64.81733;0.13162433518705902;0.33404198;0.1934283
145;501;0.06461317;0.12881513;0.11519161;22.030819;0.7823987;0.7259583;0.22509588;0.99210685;0.62727654;0.86553067;2.6954284;29.81453;31.716179;25.81962;64.81733;0.13162433518705902;0.33404198;0.1934283
145;501;0.06461317;0.12881513;0.11519161;22.030819;0.7823987;0.7259583;0.22509588;0.43410167;0.62727654;0.86553067;8.357826;29.81453;31.716179;25.81962;64.81733;0.13162433518705902;0.33404198;0.1934283
145;501;0.06461317;0.12881513;0.11519161;22.030819;0.7823987;0.7259583;0.22509588;0.43410167;0.62727654;0.86553067;2.6954284;16.342266;31.716179;25.81962;64.81733;0.13162433518705902;0.33404198;0.1934283
145;501;0.06461317;0.12881513;0.11519161;22.030819;0.7823987;0.7259583;0.22509588;0.43410167;0.62727654;0.86553067;2.6954284;29.81453;31.248436;25.81962;64.81733;0.13162433518705902;0.33404198;0.1934283
145;501;0.06461317;0.12881513;0.11519161;22.030819;0.7823987;0.7259583;0.22509588;0.43410167;0.62727654;0.86553067;2.6954284;29.81453;31.716179;51.440063;64.81733;0.13162433518705902;0.33404198;0.1934283
145;501;0.06461317;0.12881513;0.11519161;22.030819;0.7823987;0.7259583;0.22509588;0.43410167;0.62727654;0.86553067;2.6954284;29.81453;31.716179;25.81962;33.536453;0.13162433518705902;0.33404198;0.1934283
87;1017;0.03782082;0.30408797;0.2035953;22.2408;0.8973755;0.5931139;0.3393406;0.99210685;1.1771277;4.1055384;8.357826;16.342266;31.248436;51.440063;33.536453;0.2192046448400802;0.11061669;0.34190878
102;610;0.061816152;0.18315582;0.13088782;11.4417095;1.4903467;1.0701094;1.2293283;0.45893234;1.0278051;4.9272466;39.782166;39.699398;35.90914;43.954494;54.050026;0.13704768886001886;0.2523397;0.24497198
138;610;0.061816152;0.18315582;0.13088782;11.4417095;1.4903467;1.0701094;1.2293283;0.45893234;1.0278051;4.9272466;39.782166;39.699398;35.90914;43.954494;54.050026;0.13704768886001886;0.2523397;0.24497198
102;158;0.061816152;0.18315582;0.13088782;11.4417095;1.4903467;1.0701094;1.2293283;0.45893234;1.0278051;4.9272466;39.782166;39.699398;35.90914;43.954494;54.050026;0.13704768886001886;0.2523397;0.24497198
102;610;0.05279421;0.1564246;0.13088782;11.4417095;1.4903467;1.0701094;1.2293283;0.45893234;1.0278051;4.9272466;39.782166;39.699398;35.90914;43.954494;54.050026;0.14813309833901178;0.2523397;0.20921881
102;610;0.14403018;0.100941785;0.13088782;11.4417095;1.4903467;1.0701094;1.2293283;0.45893234;1.0278051;4.9272466;39.782166;39.699398;35.90914;43.954494;54.050026;0.17811909292987943;0.5879456;0.24497198
102;610;0.061816152;0.18315582;0.2244866;11.4417095;1.4903467;1.0701094;1.2293283;0.45893234;1.0278051;4.9272466;39.782166;39.699398;35.90914;43.954494;54.050026;0.316013149356988;0.2523397;0.24497198
102;610;0.061816152;0.18315582;0.13088782;44.4757;1.4903467;1.0701094;1.2293283;0.45893234;1.0278051;4.9272466;39.782166;39.699398;35.90914;43.954494;54.050026;0.13704768886001886;0.2523397;0.24497198
102;610;0.061816152;0.18315582;0.13088782;11.4417095;1.4903467;0.6539025;1.2293283;0.45893234;1.0278051;4.9272466;39.782166;39.699398;35.90914;43.954494;54.050026;0.13704768886001886;0.2523397;0.24497198
102;610;0.061816152;0.18315582;0.13088782;11.4417095;0.84809834;1.0701094;1.2293283;0.45893234;1.0278051;4.9272466;39.782166;39.699398;35.90914;43.954494;54.050026;0.13704768886001886;0.2523397;0.24497198
102;610;0.061816152;0.18315582;0.13088782;11.4417095;1.4903467;1.0701094;1.2293283;0.45893234;0.7583142;4.9272466;39.782166;39.699398;35.90914;43.954494;54.050026;0.13704768886001886;0.2523397;0.24497198
102;610;0.061816152;0.18315582;0.13088782;11.4417095;1.4903467;1.0701094;1.2293283;0.45893234;1.0278051;0.7434325;39.782166;39.699398;35.90914;43.954494;54.050026;0.13704768886001886;0.2523397;0.24497198
102;610;0.061816152;0.18315582;0.13088782;11.4417095;1.4903467;1.0701094;1.0377787;0.45893234;1.0278051;4.9272466;39.782166;39.699398;35.90914;43.954494;54.050026;0.13704768886001886;0.2523397;0.24497198
102;610;0.061816152;0.18315582;0.13088782;11.4417095;1.4903467;1.0701094;1.2293283;0.481901;1.0278051;4.9272466;39.782166;39.699398;35.90914;43.954494;54.050026;0.13704768886001886;0.2523397;0.24497198
102;610;0.061816152;0.18315582;0.13088782;11.4417095;1.4903467;1.0701094;1.2293283;0.45893234;1.0278051;4.9272466;13.173187;39.699398;35.90914;43.954494;54.050026;0.13704768886001886;0.2523397;0.24497198
102;610;0.061816152;0.18315582;0.13088782;11.4417095;1.4903467;1.0701094;1.2293283;0.45893234;1.0278051;4.9272466;39.782166;33.795574;35.90914;43.954494;54.050026;0.13704768886001886;0.2523397;0.24497198
102;610;0.061816152;0.18315582;0.13088782;11.4417095;1.4903467;1.0701094;1.2293283;0.45893234;1.0278051;4.9272466;39.782166;39.699398;2.4265769;43.954494;54.050026;0.13704768886001886;0.2523397;0.24497198
102;610;0.061816152;0.18315582;0.13088782;11.4417095;1.4903467;1.0701094;1.2293283;0.45893234;1.0278051;4.9272466;39.782166;39.699398;35.90914;68.22177;54.050026;0.13704768886001886;0.2523397;0.24497198
102;610;0.061816152;0.18315582;0.13088782;11.4417095;1.4903467;1.0701094;1.2293283;0.45893234;1.0278051;4.9272466;39.782166;39.699398;35.90914;43.954494;73.06183;0.13704768886001886;0.2523397;0.24497198
138;158;0.12300928;0.086209536;0.2244866;44.4757;0.84809834;0.6539025;1.0377787;0.481901;0.7583142;0.7434325;13.173187;33.795574;2.4265769;68.22177;73.06183;0.3927235895830997;0.5879456;0.20921881
168;443;0.16722456;0.110418886;0.19296479;49.343746;0.97328806;0.6225691;0.40534234;0.93630683;0.77064157;2.0767033;7.0051746;7.3415084;19.926548;69.33382;16.514717;0.3016259688538958;0.6022997;0.27764344
196;443;0.16722456;0.110418886;0.19296479;49.343746;0.97328806;0.6225691;0.40534234;0.93630683;0.77064157;2.0767033;7.0051746;7.3415084;19.926548;69.33382;16.514717;0.3016259688538958;0.6022997;0.27764344
168;1064;0.16722456;0.110418886;0.19296479;49.343746;0.97328806;0.6225691;0.40534234;0.93630683;0.77064157;2.0767033;7.0051746;7.3415084;19.926548;69.33382;16.514717;0.3016259688538958;0.6022997;0.27764344
168;443;0.16237926;0.10721952;0.19296479;49.343746;0.97328806;0.6225691;0.40534234;0.93630683;0.77064157;2.0767033;7.0051746;7.3415084;19.926548;69.33382;16.514717;0.3042219489767748;0.6022997;0.26959878
168;443;0.09189087;0.18575257;0.19296479;49.343746;0.97328806;0.6225691;0.40534234;0.93630683;0.77064157;2.0767033;7.0051746;7.3415084;19.926548;69.33382;16.514717;0.2517903781783067;0.3309672;0.27764344
168;443;0.16722456;0.110418886;0.12133711;49.343746;0.97328806;0.6225691;0.40534234;0.93630683;0.77064157;2.0767033;7.0051746;7.3415084;19.926548;69.33382;16.514717;0.15310663217124293;0.6022997;0.27764344
168;443;0.16722456;0.110418886;0.19296479;17.139378;0.97328806;0.6225691;0.40534234;0.93630683;0.77064157;2.0767033;7.0051746;7.3415084;19.926548;69.33382;16.514717;0.3016259688538958;0.6022997;0.27764344
168;443;0.16722456;0.110418886;0.19296479;49.343746;0.97328806;1.2866875;0.40534234;0.93630683;0.77064157;2.0767033;7.0051746;7.3415084;19.926548;69.33382;16.514717;0.3016259688538958;0.6022997;0.27764344
168;443;0.16722456;0.110418886;0.19296479;49.343746;1.0082185;0.6225691;0.40534234;0.93630683;0.77064157;2.0767033;7.0051746;7.3415084;19.926548;69.33382;16.514717;0.3016259688538958;0.6022997;0.27764344
168;443;0.16722456;0.110418886;0.19296479;49.343746;0.97328806;0.6225691;0.40534234;0.93630683;0.9356115;2.0767033;7.0051746;7.3415084;19.926548;69.33382;16.514717;0.3016259688538958;0.6022997;0.27764344
168;443;0.16722456;0.110418886;0.19296479;49.343746;0.97328806;0.6225691;0.40534234;0.93630683;0.77064157;4.5560308;7.0051746;7.3415084;19.926548;69.33382;16.514717;0.3016259688538958;0.6022997;0.27764344
168;443;0.16722456;0.110418886;0.19296479;49.343746;0.97328806;0.6225691;0.6625598;0.93630683;0.77064157;2.0767033;7.0051746;7.3415084;19.926548;69.33382;16.514717;0.3016259688538958;0.6022997;0.27764344
168;443;0.16722456;0.110418886;0.19296479;49.343746;0.97328806;0.6225691;0.40534234;0.71744275;0.77064157;2.0767033;7.0051746;7.3415084;19.926548;69.33382;16.514717;0.3016259688538958;0.6022997;0.27764344
168;443;0.16722456;0.110418886;0.19296479;49.343746;0.97328806;0.6225691;0.40534234;0.93630683;0.77064157;2.0767033;31.111654;7.3415084;19.926548;69.33382;16.514717;0.3016259688538958;0.6022997;0.27764344
168;443;0.16722456;0.110418886;0.19296479;49.343746;0.97328806;0.6225691;0.40534234;0.93630683;0.77064157;2.0767033;7.0051746;14.324683;19.926548;69.33382;16.514717;0.3016259688538958;0.6022997;0.27764344
168;443;0.16722456;0.110418886;0.19296479;49.343746;0.97328806;0.6225691;0.40534234;0.93630683;0.77064157;2.0767033;7.0051746;7.3415084;28.900017;69.33382;16.514717;0.3016259688538958;0.6022997;0.27764344
168;443;0.16722456;0.110418886;0.19296479;49.343746;0.97328806;0.6225691;0.40534234;0.93630683;0.77064157;2.0767033;7.0051746;7.3415084;19.926548;40.19842;16.514717;0.3016259688538958;0.6022997;0.27764344
168;443;0.16722456;0.110418886;0.19296479;49.343746;0.97328806;0.6225691;0.40534234;0.93630683;0.77064157;2.0767033;7.0051746;7.3415084;19.926548;69.33382;46.00634;0.3016259688538958;0.6022997;0.27764344
196;1064;0.089228354;0.18037044;0.12133711;17.139378;1.0082185;1.2866875;0.6625598;0.71744275;0.9356115;4.5560308;31.111654;14.324683;28.900017;40.19842;46.00634;0.12138616970856157;0.3309672;0.26959878
247;1116;0.032882426;0.13755809;0.23732542;28.437742;0.74215597;1.2638457;0.7935517;0.626344;0.37409878;1.3085607;20.711737;24.873793;4.329639;6.0324726;41.567394;0.37500230067782186;0.19292612;0.17044051
46;1116;0.032882426;0.13755809;0.23732542;28.437742;0.74215597;1.2638457;0.7935517;0.626344;0.37409878;1.3085607;20.711737;24.873793;4.329639;6.0324726;41.567394;0.37500230067782186;0.19292612;0.17044051
247;900;0.032882426;0.13755809;0.23732542;28.437742;0.74215597;1.2638457;0.7935517;0.626344;0.37409878;1.3085607;20.711737;24.873793;4.329639;6.0324726;41.567394;0.37500230067782186;0.19292612;0.17044051
247;1116;0.029233383;0.12229292;0.23732542;28.437742;0.74215597;1.2638457;0.7935517;0.626344;0.37409878;1.3085607;20.711737;24.873793;4.329639;6.0324726;41.567394;0.3876243345169252;0.19292612;0.1515263
247;1116;0.068956606;0.10148391;0.23732542;28.437742;0.74215597;1.2638457;0.7935517;0.626344;0.37409878;1.3085607;20.711737;24.873793;4.329639;6.0324726;41.567394;0.40642218411160386;0.40457872;0.17044051
247;1116;0.032882426;0.13755809;0.15720072;28.437742;0.74215597;1.2638457;0.7935517;0.626344;0.37409878;1.3085607;20.711737;24.873793;4.329639;6.0324726;41.567394;0.20855060169824932;0.19292612;0.17044051
247;1116;0.032882426;0.13755809;0.23732542;28.01439;0.74215597;1.2638457;0.7935517;0.626344;0.37409878;1.3085607;20.711737;24.873793;4.329639;6.0324726;41.567394;0.37500230067782186;0.19292612;0.17044051
247;1116;0.032882426;0.13755809;0.23732542;28.437742;0.74215597;0.9681555;0.7935517;0.626344;0.37409878;1.3085607;20.711737;24.873793;4.329639;6.0324726;41.567394;0.37500230067782186;0.19292612;0.17044051
247;1116;0.032882426;0.13755809;0.23732542;28.437742;0.52125305;1.2638457;0.7935517;0.626344;0.37409878;1.3085607;20.711737;24.873793;4.329639;6.0324726;41.567394;0.37500230067782186;0.19292612;0.17044051
247;1116;0.032882426;0.13755809;0.23732542;28.437742;0.74215597;1.2638457;0.7935517;0.626344;1.268446;1.3085607;20.711737;24.873793;4.329639;6.0324726;41.567394;0.37500230067782186;0.19292612;0.17044051
247;1116;0.032882426;0.13755809;0.23732542;28.437742;0.74215597;1.2638457;0.7935517;0.626344;0.37409878;1.8965315;20.711737;24.873793;4.329639;6.0324726;41.567394;0.37500230067782186;0.19292612;0.17044051
247;1116;0.032882426;0.13755809;0.23732542;28.437742;0.74215597;1.2638457;0.13601944;0.626344;0.37409878;1.3085607;20.711737;24.873793;4.329639;6.0324726;41.567394;0.37500230067782186;0.19292612;0.17044051
247;1116;0.032882426;0.13755809;0.23732542;28.437742;0.74215597;1.2638457;0.7935517;0.19497384;0.37409878;1.3085607;20.711737;24.873793;4.329639;6.0324726;41.567394;0.37500230067782186;0.19292612;0.17044051
247;1116;0.032882426;0.13755809;0.23732542;28.437742;0.74215597;1.2638457;0.7935517;0.626344;0.37409878;1.3085607;21.678572;24.873793;4.329639;6.0324726;41.567394;0.37500230067782186;0.19292612;0.17044051
247;1116;0.032882426;0.13755809;0.23732542;28.437742;0.74215597;1.2638457;0.7935517;0.626344;0.37409878;1.3085607;20.711737;27.589708;4.329639;6.0324726;41.567394;0.37500230067782186;0.19292612;0.17044051
247;1116;0.032882426;0.13755809;0.23732542;28.437742;0.74215597;1.2638457;0.7935517;0.626344;0.37409878;1.3085607;20.711737;24.873793;14.374476;6.0324726;41.567394;0.37500230067782186;0.19292612;0.17044051
247;1116;0.032882426;0.13755809;0.23732542;28.437742;0.74215597;1.2638457;0.7935517;0.626344;0.37409878;1.3085607;20.711737;24.873793;4.329639;93.04786;41.567394;0.37500230067782186;0.19292612;0.17044051
247;1116;0.032882426;0.13755809;0.23732542;28.437742;0.74215597;1.2638457;0.7935517;0.626344;0.37409878;1.3085607;20.711737;24.873793;4.329639;6.0324726;1.8415223;0.37500230067782186;0.19292612;0.17044051
46;900;0.061304316;0.09022199;0.15720072;28.01439;0.52125305;0.9681555;0.13601944;0.19497384;1.268446;1.8965315;21.678572;27.589708;14.374476;93.04786;1.8415223;0.24112091198406646;0.40457872;0.1515263
23;245;0.15482314;0.14584728;0.13765001;17.143095;1.223936;0.8011687;0.8411623;0.20653422;1.429291;3.42344;14.497346;12.437274;22.444082;82.45867;79.05477;0.1658534124581406;0.51492643;0.30067042
288;245;0.15482314;0.14584728;0.13765001;17.143095;1.223936;0.8011687;0.8411623;0.20653422;1.429291;3.42344;14.497346;12.437274;22.444082;82.45867;79.05477;0.1658534124581406;0.51492643;0.30067042
23;324;0.15482314;0.14584728;0.13765001;17.143095;1.223936;0.8011687;0.8411623;0.20653422;1.429291;3.42344;14.497346;12.437274;22.444082;82.45867;79.05477;0.1658534124581406;0.51492643;0.30067042
23;245;0.16219494;0.15279168;0.13765001;17.143095;1.223936;0.8011687;0.8411623;0.20653422;1.429291;3.42344;14.497346;12.437274;22.444082;82.45867;79.05477;0.16244562621168485;0.51492643;0.31498662
23;245;0.06622526;0.23444515;0.13765001;17.143095;1.223936;0.8011687;0.8411623;0.20653422;1.429291;3.42344;14.497346;12.437274;22.444082;82.45867;79.05477;0.1308955263296053;0.22025865;0.30067042
23;245;0.15482314;0.14584728;0.18525437;17.143095;1.223936;0.8011687;0.8411623;0.20653422;1.429291;3.42344;14.497346;12.437274;22.444082;82.45867;79.05477;0.26000645415309853;0.51492643;0.30067042
23;245;0.15482314;0.14584728;0.13765001;11.607938;1.223936;0.8011687;0.8411623;0.20653422;1.429291;3.42344;14.497346;12.437274;22.444082;82.45867;79.05477;0.1658534124581406;0.51492643;0.30067042
23;245;0.15482314;0.14584728;0.13765001;17.143095;1.223936;1.101005;0.8411623;0.20653422;1.429291;3.42344;14.497346;12.437274;22.444082;82.45867;79.05477;0.1658534124581406;0.51492643;0.30067042
23;245;0.15482314;0.14584728;0.13765001;17.143095;1.3689989;0.8011687;0.8411623;0.20653422;1.429291;3.42344;14.497346;12.437274;22.444082;82.45867;79.05477;0.1658534124581406;0.51492643;0.30067042
23;245;0.15482314;0.14584728;0.13765001;17.143095;1.223936;0.8011687;0.8411623;0.20653422;0.49110475;3.42344;14.497346;12.437274;22.444082;82.45867;79.05477;0.1658534124581406;0.51492643;0.30067042
23;245;0.15482314;0.14584728;0.13765001;17.143095;1.223936;0.8011687;0.8411623;0.20653422;1.429291;3.403001;14.497346;12.437274;22.444082;82.45867;79.05477;0.1658534124581406;0.51492643;0.30067042
23;245;0.15482314;0.14584728;0.13765001;17.143095;1.223936;0.8011687;1.2112436;0.20653422;1.429291;3.42344;14.497346;12.437274;22.444082;82.45867;79.05477;0.1658534124581406;0.51492643;0.30067042
23;245;0.15482314;0.14584728;0.13765001;17.143095;1.223936;0.8011687;0.8411623;0.8594046;1.429291;3.42344;14.497346;12.437274;22.444082;82.45867;79.05477;0.1658534124581406;0.51492643;0.30067042
23;245;0.15482314;0.14584728;0.13765001;17.143095;1.223936;0.8011687;0.8411623;0.20653422;1.429291;3.42344;3.130673;12.437274;22.444082;82.45867;79.05477;0.1658534124581406;0.51492643;0.30067042
23;245;0.15482314;0.14584728;0.13765001;17.143095;1.223936;0.8011687;0.8411623;0.20653422;1.429291;3.42344;14.497346;8.1181755;22.444082;82.45867;79.05477;0.1658534124581406;0.51492643;0.30067042
23;245;0.15482314;0.14584728;0.13765001;17.143095;1.223936;0.8011687;0.8411623;0.20653422;1.429291;3.42344;14.497346;12.437274;36.60373;82.45867;79.05477;0.1658534124581406;0.51492643;0.30067042
23;245;0.15482314;0.14584728;0.13765001;17.143095;1.223936;0.8011687;0.8411623;0.20653422;1.429291;3.42344;14.497346;12.437274;22.444082;15.904107;79.05477;0.1658534124581406;0.51492643;0.30067042
23;245;0.15482314;0.14584728;0.13765001;17.143095;1.223936;0.8011687;0.8411623;0.20653422;1.429291;3.42344;14.497346;12.437274;22.444082;82.45867;79.93162;0.1658534124581406;0.51492643;0.30067042
288;324;0.069378525;0.24560809;0.18525437;11.607938;1.3689989;1.101005;1.2112436;0.8594046;0.49110475;3.403001;3.130673;8.1181755;36.60373;15.904107;79.93162;0.20917529180332364;0.22025865;0.31498662
40;759;0.09013309;0.06860236;0.22654603;21.358694;1.4239774;1.0537091;0.9453794;0.29797274;0.9363821;0.3838787;9.144895;21.50197;10.90203;44.826893;10.746036;0.4160335386891561;0.56781954;0.15873545
107;759;0.09013309;0.06860236;0.22654603;21.358694;1.4239774;1.0537091;0.9453794;0.29797274;0.9363821;0.3838787;9.144895;21.50197;10.90203;44.826893;10.746036;0.4160335386891561;0.56781954;0.15873545
40;75;0.09013309;0.06860236;0.22654603;21.358694;1.4239774;1.0537091;0.9453794;0.29797274;0.9363821;0.3838787;9.144895;21.50197;10.90203;44.826893;10.746036;0.4160335386891561;0.56781954;0.15873545
40;759;0.10868999;0.08272645;0.22654603;21.358694;1.4239774;1.0537091;0.9453794;0.29797274;0.9363821;0.3838787;9.144895;21.50197;10.90203;44.826893;10.746036;0.40089004204967543;0.56781954;0.19141644
40;759;0.09157969;0.06715576;0.22654603;21.358694;1.4239774;1.0537091;0.9453794;0.29797274;0.9363821;0.3838787;9.144895;21.50197;10.90203;44.826893;10.746036;0.41765633880901304;0.5769328;0.15873545
40;759;0.09013309;0.06860236;0.12866321;21.358694;1.4239774;1.0537091;0.9453794;0.29797274;0.9363821;0.3838787;9.144895;21.50197;10.90203;44.826893;10.746036;0.1973556078825786;0.56781954;0.15873545
40;759;0.09013309;0.06860236;0.22654603;29.385067;1.4239774;1.0537091;0.9453794;0.29797274;0.9363821;0.3838787;9.144895;21.50197;10.90203;44.826893;10.746036;0.4160335386891561;0.56781954;0.15873545
40;759;0.09013309;0.06860236;0.22654603;21.358694;1.4239774;0.6927352;0.9453794;0.29797274;0.9363821;0.3838787;9.144895;21.50197;10.90203;44.826893;10.746036;0.4160335386891561;0.56781954;0.15873545
40;759;0.09013309;0.06860236;0.22654603;21.358694;1.0745353;1.0537091;0.9453794;0.29797274;0.9363821;0.3838787;9.144895;21.50197;10.90203;44.826893;10.746036;0.4160335386891561;0.56781954;0.15873545
40;759;0.09013309;0.06860236;0.22654603;21.358694;1.4239774;1.0537091;0.9453794;0.29797274;1.3707556;0.3838787;9.144895;21.50197;10.90203;44.826893;10.746036;0.4160335386891561;0.56781954;0.15873545
40;759;0.09013309;0.06860236;0.22654603;21.358694;1.4239774;1.0537091;0.9453794;0.29797274;0.9363821;3.193003;9.144895;21.50197;10.90203;44.826893;10.746036;0.4160335386891561;0.56781954;0.15873545
40;759;0.09013309;0.06860236;0.22654603;21.358694;1.4239774;1.0537091;0.7449607;0.29797274;0.9363821;0.3838787;9.144895;21.50197;10.90203;44.826893;10.746036;0.4160335386891561;0.56781954;0.15873545
40;759;0.09013309;0.06860236;0.22654603;21.358694;1.4239774;1.0537091;0.9453794;0.73761475;0.9363821;0.3838787;9.144895;21.50197;10.90203;44.826893;10.746036;0.4160335386891561;0.56781954;0.15873545
40;759;0.09013309;0.06860236;0.22654603;21.358694;1.4239774;1.0537091;0.9453794;0.29797274;0.9363821;0.3838787;23.896309;21.50197;10.90203;44.826893;10.746036;0.4160335386891561;0.56781954;0.15873545
40;759;0.09013309;0.06860236;0.22654603;21.358694;1.4239774;1.0537091;0.9453794;0.29797274;0.9363821;0.3838787;9.144895;30.758791;10.90203;44.826893;10.746036;0.4160335386891561;0.56781954;0.15873545
40;759;0.09013309;0.06860236;0.22654603;21.358694;1.4239774;1.0537091;0.9453794;0.29797274;0.9363821;0.3838787;9.144895;21.50197;34.014793;44.826893;10.746036;0.4160335386891561;0.56781954;0.15873545
