;[mm];[1/m2];[mm];[-];[-];[-];[mm/hour];[mm/hour];[-];[-];[mm];[-];[mm];[-]
60;1000;11;143;0.21609817;0.114069924;0.11481558;27.624567;2500;0.3301681;0.65450954;379.50272;0.9487568;323.49893;0.80874735
60;1000;238;665;0.21609817;0.114069924;0.11481558;27.624567;2500;0.3301681;0.65450954;379.50272;0.9487568;323.49893;0.80874735
60;1000;238;143;0.19049513;0.10055506;0.11481558;27.624567;2500;0.2910502;0.65450954;379.50272;0.9487568;323.49893;0.80874735
60;1000;238;143;0.21246333;0.11770476;0.11481558;27.624567;2500;0.3301681;0.6435005;379.50272;0.9487568;323.49893;0.80874735
60;1000;238;143;0.21609817;0.114069924;0.22978422;27.624567;2500;0.3301681;0.65450954;379.50272;0.9487568;323.49893;0.80874735
60;1000;238;143;0.21609817;0.114069924;0.11481558;68.84091;2500;0.3301681;0.65450954;379.50272;0.9487568;323.49893;0.80874735
60;1000;11;665;0.18729095;0.103759244;0.22978422;68.84091;2500;0.2910502;0.6435005;804.04865;2.0101216;375.39557;0.9384889
60;1000;117;1998;0.11953331;0.13807866;0.22393806;46.977993;2500;0.25761196;0.46400526;792.1865;1.9804662;287.22525;0.7180631
60;1000;117;1998;0.11953331;0.13807866;0.22393806;46.977993;2500;0.25761196;0.46400526;792.1865;1.9804662;296.59802;0.7414951
60;1000;117;1998;0.11953331;0.13807866;0.22393806;46.977993;2500;0.25761196;0.46400526;693.69977;1.7342494;287.22525;0.7180631
60;1000;147;1998;0.11953331;0.13807866;0.22393806;46.977993;2500;0.25761196;0.46400526;792.1865;1.9804662;287.22525;0.7180631
60;1000;117;145;0.11953331;0.13807866;0.22393806;46.977993;2500;0.25761196;0.46400526;792.1865;1.9804662;287.22525;0.7180631
60;1000;117;1998;0.08287516;0.095733084;0.22393806;46.977993;2500;0.17860824;0.46400526;792.1865;1.9804662;287.22525;0.7180631
60;1000;117;1998;0.083274364;0.1743376;0.22393806;46.977993;2500;0.25761196;0.32325503;792.1865;1.9804662;287.22525;0.7180631
60;1000;117;1998;0.11953331;0.13807866;0.20905657;46.977993;2500;0.25761196;0.46400526;792.1865;1.9804662;287.22525;0.7180631
60;1000;117;1998;0.11953331;0.13807866;0.22393806;124.69319;2500;0.25761196;0.46400526;792.1865;1.9804662;287.22525;0.7180631
60;1000;147;145;0.057736013;0.12087222;0.20905657;124.69319;2500;0.17860824;0.32325503;693.69977;1.7342494;296.59802;0.7414951
60;1000;203;778;0.071234666;0.11686178;0.14564613;112.73237;2500;0.18809645;0.37871352;475.52213;1.1888053;404.92987;1.0123247
60;1000;203;778;0.071234666;0.11686178;0.14564613;112.73237;2500;0.18809645;0.37871352;475.52213;1.1888053;557.88196;1.3947048
60;1000;203;778;0.071234666;0.11686178;0.14564613;112.73237;2500;0.18809645;0.37871352;386.43173;0.96607935;404.92987;1.0123247
60;1000;186;778;0.071234666;0.11686178;0.14564613;112.73237;2500;0.18809645;0.37871352;475.52213;1.1888053;404.92987;1.0123247
60;1000;203;1397;0.071234666;0.11686178;0.14564613;112.73237;2500;0.18809645;0.37871352;475.52213;1.1888053;404.92987;1.0123247
60;1000;203;778;0.11381723;0.18671927;0.14564613;112.73237;2500;0.30053648;0.37871352;475.52213;1.1888053;404.92987;1.0123247
60;1000;203;778;0.083194986;0.10490146;0.14564613;112.73237;2500;0.18809645;0.4422996;475.52213;1.1888053;404.92987;1.0123247
60;1000;203;778;0.071234666;0.11686178;0.1390828;112.73237;2500;0.18809645;0.37871352;475.52213;1.1888053;404.92987;1.0123247
60;1000;203;778;0.071234666;0.11686178;0.14564613;27.114603;2500;0.18809645;0.37871352;475.52213;1.1888053;404.92987;1.0123247
60;1000;186;1397;0.13292716;0.16760932;0.1390828;27.114603;2500;0.30053648;0.4422996;386.43173;0.96607935;557.88196;1.3947048
60;1000;279;708;0.032700833;0.1180027;0.23754814;74.208755;2500;0.15070353;0.21698782;861.7488;2.154372;474.92337;1.1873084
60;1000;279;708;0.032700833;0.1180027;0.23754814;74.208755;2500;0.15070353;0.21698782;861.7488;2.154372;225.3139;0.56328475
60;1000;279;708;0.032700833;0.1180027;0.23754814;74.208755;2500;0.15070353;0.21698782;859.1492;2.147873;474.92337;1.1873084
60;1000;91;708;0.032700833;0.1180027;0.23754814;74.208755;2500;0.15070353;0.21698782;861.7488;2.154372;474.92337;1.1873084
60;1000;279;1238;0.032700833;0.1180027;0.23754814;74.208755;2500;0.15070353;0.21698782;861.7488;2.154372;474.92337;1.1873084
60;1000;279;708;0.035010617;0.12633769;0.23754814;74.208755;2500;0.16134831;0.21698782;861.7488;2.154372;474.92337;1.1873084
60;1000;279;708;0.08455053;0.066153005;0.23754814;74.208755;2500;0.15070353;0.5610388;861.7488;2.154372;474.92337;1.1873084
60;1000;279;708;0.032700833;0.1180027;0.16341425;74.208755;2500;0.15070353;0.21698782;861.7488;2.154372;474.92337;1.1873084
60;1000;279;708;0.032700833;0.1180027;0.23754814;10.722257;2500;0.15070353;0.21698782;861.7488;2.154372;474.92337;1.1873084
60;1000;91;1238;0.09052266;0.07082565;0.16341425;10.722257;2500;0.16134831;0.5610388;859.1492;2.147873;225.3139;0.56328475
60;1000;38;1541;0.18182895;0.11317745;0.16847678;85.48411;2500;0.2950064;0.61635596;448.0423;1.1201057;242.22562;0.60556406
60;1000;38;1541;0.18182895;0.11317745;0.16847678;85.48411;2500;0.2950064;0.61635596;448.0423;1.1201057;513.93176;1.2848294
60;1000;38;1541;0.18182895;0.11317745;0.16847678;85.48411;2500;0.2950064;0.61635596;221.42271;0.5535568;242.22562;0.60556406
60;1000;197;1541;0.18182895;0.11317745;0.16847678;85.48411;2500;0.2950064;0.61635596;448.0423;1.1201057;242.22562;0.60556406
60;1000;38;506;0.18182895;0.11317745;0.16847678;85.48411;2500;0.2950064;0.61635596;448.0423;1.1201057;242.22562;0.60556406
60;1000;38;1541;0.20547529;0.12789585;0.16847678;85.48411;2500;0.33337113;0.61635596;448.0423;1.1201057;242.22562;0.60556406
60;1000;38;1541;0.036395628;0.25861079;0.16847678;85.48411;2500;0.2950064;0.12337234;448.0423;1.1201057;242.22562;0.60556406
60;1000;38;1541;0.18182895;0.11317745;0.18706235;85.48411;2500;0.2950064;0.61635596;448.0423;1.1201057;242.22562;0.60556406
60;1000;38;1541;0.18182895;0.11317745;0.16847678;149.01646;2500;0.2950064;0.61635596;448.0423;1.1201057;242.22562;0.60556406
60;1000;197;506;0.041128777;0.29224238;0.18706235;149.01646;2500;0.33337113;0.12337234;221.42271;0.5535568;513.93176;1.2848294
60;1000;171;352;0.15956563;0.15818495;0.21136858;134.1181;2500;0.31775057;0.5021726;710.2685;1.7756712;356.04755;0.89011884
60;1000;171;352;0.15956563;0.15818495;0.21136858;134.1181;2500;0.31775057;0.5021726;710.2685;1.7756712;408.54956;1.0213739
60;1000;171;352;0.15956563;0.15818495;0.21136858;134.1181;2500;0.31775057;0.5021726;556.6773;1.3916932;356.04755;0.89011884
60;1000;260;352;0.15956563;0.15818495;0.21136858;134.1181;2500;0.31775057;0.5021726;710.2685;1.7756712;356.04755;0.89011884
60;1000;171;979;0.15956563;0.15818495;0.21136858;134.1181;2500;0.31775057;0.5021726;710.2685;1.7756712;356.04755;0.89011884
60;1000;171;352;0.12343752;0.122369446;0.21136858;134.1181;2500;0.24580696;0.5021726;710.2685;1.7756712;356.04755;0.89011884
60;1000;171;352;0.16386314;0.15388744;0.21136858;134.1181;2500;0.31775057;0.51569736;710.2685;1.7756712;356.04755;0.89011884
60;1000;171;352;0.15956563;0.15818495;0.24294588;134.1181;2500;0.31775057;0.5021726;710.2685;1.7756712;356.04755;0.89011884
60;1000;171;352;0.15956563;0.15818495;0.21136858;58.045624;2500;0.31775057;0.5021726;710.2685;1.7756712;356.04755;0.89011884
60;1000;260;979;0.126762;0.11904496;0.24294588;58.045624;2500;0.24580696;0.51569736;556.6773;1.3916932;408.54956;1.0213739
60;1000;148;1427;0.06277679;0.17454538;0.119015306;18.516813;2500;0.23732215;0.2645214;217.1087;0.54277176;536.2036;1.340509
60;1000;148;1427;0.06277679;0.17454538;0.119015306;18.516813;2500;0.23732215;0.2645214;217.1087;0.54277176;346.2966;0.8657415
60;1000;148;1427;0.06277679;0.17454538;0.119015306;18.516813;2500;0.23732215;0.2645214;613.6273;1.5340683;536.2036;1.340509
60;1000;82;1427;0.06277679;0.17454538;0.119015306;18.516813;2500;0.23732215;0.2645214;217.1087;0.54277176;536.2036;1.340509
60;1000;148;1743;0.06277679;0.17454538;0.119015306;18.516813;2500;0.23732215;0.2645214;217.1087;0.54277176;536.2036;1.340509
60;1000;148;1427;0.07244921;0.2014387;0.119015306;18.516813;2500;0.2738879;0.2645214;217.1087;0.54277176;536.2036;1.340509
60;1000;148;1427;0.09273957;0.14458258;0.119015306;18.516813;2500;0.23732215;0.39077502;217.1087;0.54277176;536.2036;1.340509
60;1000;148;1427;0.06277679;0.17454538;0.106651306;18.516813;2500;0.23732215;0.2645214;217.1087;0.54277176;536.2036;1.340509
60;1000;148;1427;0.06277679;0.17454538;0.119015306;101.28489;2500;0.23732215;0.2645214;217.1087;0.54277176;536.2036;1.340509
60;1000;82;1743;0.10702855;0.16685934;0.106651306;101.28489;2500;0.2738879;0.39077502;613.6273;1.5340683;346.2966;0.8657415
60;1000;189;1660;0.11735839;0.22946459;0.2487151;67.46858;2500;0.34682298;0.33838123;743.50726;1.8587682;512.76184;1.2819046
60;1000;189;1660;0.11735839;0.22946459;0.2487151;67.46858;2500;0.34682298;0.33838123;743.50726;1.8587682;217.49963;0.5437491
60;1000;189;1660;0.11735839;0.22946459;0.2487151;67.46858;2500;0.34682298;0.33838123;441.63464;1.1040866;512.76184;1.2819046
60;1000;62;1660;0.11735839;0.22946459;0.2487151;67.46858;2500;0.34682298;0.33838123;743.50726;1.8587682;512.76184;1.2819046
60;1000;189;1867;0.11735839;0.22946459;0.2487151;67.46858;2500;0.34682298;0.33838123;743.50726;1.8587682;512.76184;1.2819046
60;1000;189;1660;0.11842871;0.23155734;0.2487151;67.46858;2500;0.34998605;0.33838123;743.50726;1.8587682;512.76184;1.2819046
60;1000;189;1660;0.17225847;0.17456451;0.2487151;67.46858;2500;0.34682298;0.49667546;743.50726;1.8587682;512.76184;1.2819046
60;1000;189;1660;0.11735839;0.22946459;0.19863327;67.46858;2500;0.34682298;0.33838123;743.50726;1.8587682;512.76184;1.2819046
60;1000;189;1660;0.11735839;0.22946459;0.2487151;20.81449;2500;0.34682298;0.33838123;743.50726;1.8587682;512.76184;1.2819046
60;1000;62;1867;0.17382948;0.17615655;0.19863327;20.81449;2500;0.34998605;0.49667546;441.63464;1.1040866;217.49963;0.5437491
60;1000;130;585;0.084623575;0.11738997;0.15840343;92.44554;2500;0.20201354;0.41890052;521.4132;1.303533;395.1151;0.9877878
60;1000;130;585;0.084623575;0.11738997;0.15840343;92.44554;2500;0.20201354;0.41890052;521.4132;1.303533;531.1209;1.3278023
60;1000;130;585;0.084623575;0.11738997;0.15840343;92.44554;2500;0.20201354;0.41890052;717.9714;1.7949284;395.1151;0.9877878
60;1000;241;585;0.084623575;0.11738997;0.15840343;92.44554;2500;0.20201354;0.41890052;521.4132;1.303533;395.1151;0.9877878
60;1000;130;607;0.084623575;0.11738997;0.15840343;92.44554;2500;0.20201354;0.41890052;521.4132;1.303533;395.1151;0.9877878
60;1000;130;585;0.071930766;0.09978248;0.15840343;92.44554;2500;0.17171325;0.41890052;521.4132;1.303533;395.1151;0.9877878
60;1000;130;585;0.06776063;0.1342529;0.15840343;92.44554;2500;0.20201354;0.33542618;521.4132;1.303533;395.1151;0.9877878
60;1000;130;585;0.084623575;0.11738997;0.14744611;92.44554;2500;0.20201354;0.41890052;521.4132;1.303533;395.1151;0.9877878
60;1000;130;585;0.084623575;0.11738997;0.15840343;140.76605;2500;0.20201354;0.41890052;521.4132;1.303533;395.1151;0.9877878
60;1000;241;607;0.05759712;0.114116125;0.14744611;140.76605;2500;0.17171325;0.33542618;717.9714;1.7949284;531.1209;1.3278023
60;1000;296;1308;0.12989286;0.055803485;0.19924432;145.22029;2500;0.18569635;0.69949067;647.4855;1.6187137;206.29434;0.51573586
60;1000;296;1308;0.12989286;0.055803485;0.19924432;145.22029;2500;0.18569635;0.69949067;647.4855;1.6187137;447.61075;1.1190269
60;1000;296;1308;0.12989286;0.055803485;0.19924432;145.22029;2500;0.18569635;0.69949067;743.9396;1.859849;206.29434;0.51573586
60;1000;214;1308;0.12989286;0.055803485;0.19924432;145.22029;2500;0.18569635;0.69949067;647.4855;1.6187137;206.29434;0.51573586
60;1000;296;134;0.12989286;0.055803485;0.19924432;145.22029;2500;0.18569635;0.69949067;647.4855;1.6187137;206.29434;0.51573586
60;1000;296;1308;0.181362;0.07791523;0.19924432;145.22029;2500;0.25927722;0.69949067;647.4855;1.6187137;206.29434;0.51573586
60;1000;296;1308;0.114684895;0.071011454;0.19924432;145.22029;2500;0.18569635;0.6175937;647.4855;1.6187137;206.29434;0.51573586
60;1000;296;1308;0.12989286;0.055803485;0.13257812;145.22029;2500;0.18569635;0.69949067;647.4855;1.6187137;206.29434;0.51573586
60;1000;296;1308;0.12989286;0.055803485;0.19924432;48.23898;2500;0.18569635;0.69949067;647.4855;1.6187137;206.29434;0.51573586
60;1000;214;134;0.16012798;0.09914924;0.13257812;48.23898;2500;0.25927722;0.6175937;743.9396;1.859849;447.61075;1.1190269
60;1000;20;475;0.038125314;0.22812763;0.13223292;7.0694714;2500;0.26625293;0.14319208;324.84467;0.8121117;476.4774;1.1911935
60;1000;20;475;0.038125314;0.22812763;0.13223292;7.0694714;2500;0.26625293;0.14319208;324.84467;0.8121117;310.36047;0.7759012
60;1000;20;475;0.038125314;0.22812763;0.13223292;7.0694714;2500;0.26625293;0.14319208;325.57782;0.8139445;476.4774;1.1911935
60;1000;108;475;0.038125314;0.22812763;0.13223292;7.0694714;2500;0.26625293;0.14319208;324.84467;0.8121117;476.4774;1.1911935
60;1000;20;1363;0.038125314;0.22812763;0.13223292;7.0694714;2500;0.26625293;0.14319208;324.84467;0.8121117;476.4774;1.1911935
60;1000;20;475;0.03400043;0.20344588;0.13223292;7.0694714;2500;0.23744631;0.14319208;324.84467;0.8121117;476.4774;1.1911935
60;1000;20;475;0.03760997;0.22864296;0.13223292;7.0694714;2500;0.26625293;0.14125654;324.84467;0.8121117;476.4774;1.1911935
60;1000;20;475;0.038125314;0.22812763;0.22141176;7.0694714;2500;0.26625293;0.14319208;324.84467;0.8121117;476.4774;1.1911935
60;1000;20;475;0.038125314;0.22812763;0.13223292;109.25393;2500;0.26625293;0.14319208;324.84467;0.8121117;476.4774;1.1911935
60;1000;108;1363;0.033540845;0.20390546;0.22141176;109.25393;2500;0.23744631;0.14125654;325.57782;0.8139445;310.36047;0.7759012
60;1000;98;18;0.08371175;0.19512193;0.18458197;118.0758;2500;0.2788337;0.3002211;669.30133;1.6732533;443.98676;1.1099669
60;1000;98;18;0.08371175;0.19512193;0.18458197;118.0758;2500;0.2788337;0.3002211;669.30133;1.6732533;480.6242;1.2015605
60;1000;98;18;0.08371175;0.19512193;0.18458197;118.0758;2500;0.2788337;0.3002211;573.20593;1.4330149;443.98676;1.1099669
60;1000;167;18;0.08371175;0.19512193;0.18458197;118.0758;2500;0.2788337;0.3002211;669.30133;1.6732533;443.98676;1.1099669
60;1000;98;1026;0.08371175;0.19512193;0.18458197;118.0758;2500;0.2788337;0.3002211;669.30133;1.6732533;443.98676;1.1099669
60;1000;98;18;0.08297785;0.1934113;0.18458197;118.0758;2500;0.27638915;0.3002211;669.30133;1.6732533;443.98676;1.1099669
60;1000;98;18;0.07437451;0.20445918;0.18458197;118.0758;2500;0.2788337;0.2667343;669.30133;1.6732533;443.98676;1.1099669
60;1000;98;18;0.08371175;0.19512193;0.23226637;118.0758;2500;0.2788337;0.3002211;669.30133;1.6732533;443.98676;1.1099669
60;1000;98;18;0.08371175;0.19512193;0.18458197;89.46225;2500;0.2788337;0.3002211;669.30133;1.6732533;443.98676;1.1099669
60;1000;167;1026;0.07372247;0.20266668;0.23226637;89.46225;2500;0.27638915;0.2667343;573.20593;1.4330149;480.6242;1.2015605
60;1000;221;1239;0.092283145;0.08082782;0.10833169;34.196056;2500;0.17311096;0.53308666;260.86816;0.6521704;263.79105;0.65947765
60;1000;221;1239;0.092283145;0.08082782;0.10833169;34.196056;2500;0.17311096;0.53308666;260.86816;0.6521704;367.58133;0.91895336
60;1000;221;1239;0.092283145;0.08082782;0.10833169;34.196056;2500;0.17311096;0.53308666;496.5732;1.241433;263.79105;0.65947765
60;1000;127;1239;0.092283145;0.08082782;0.10833169;34.196056;2500;0.17311096;0.53308666;260.86816;0.6521704;263.79105;0.65947765
60;1000;221;269;0.092283145;0.08082782;0.10833169;34.196056;2500;0.17311096;0.53308666;260.86816;0.6521704;263.79105;0.65947765
60;1000;221;1239;0.10910092;0.09555797;0.10833169;34.196056;2500;0.2046589;0.53308666;260.86816;0.6521704;263.79105;0.65947765
60;1000;221;1239;0.07347688;0.09963409;0.10833169;34.196056;2500;0.17311096;0.4244496;260.86816;0.6521704;263.79105;0.65947765
60;1000;221;1239;0.092283145;0.08082782;0.11468517;34.196056;2500;0.17311096;0.53308666;260.86816;0.6521704;263.79105;0.65947765
60;1000;221;1239;0.092283145;0.08082782;0.10833169;60.100006;2500;0.17311096;0.53308666;260.86816;0.6521704;263.79105;0.65947765
60;1000;127;269;0.086867385;0.11779152;0.11468517;60.100006;2500;0.2046589;0.4244496;496.5732;1.241433;367.58133;0.91895336
60;1000;61;903;0.1402509;0.0993676;0.21540326;58.469013;2500;0.23961851;0.58530915;900.23315;2.250583;325.0697;0.8126743
60;1000;61;903;0.1402509;0.0993676;0.21540326;58.469013;2500;0.23961851;0.58530915;900.23315;2.250583;260.66187;0.65165466
60;1000;61;903;0.1402509;0.0993676;0.21540326;58.469013;2500;0.23961851;0.58530915;245.68939;0.6142235;325.0697;0.8126743
60;1000;28;903;0.1402509;0.0993676;0.21540326;58.469013;2500;0.23961851;0.58530915;900.23315;2.250583;325.0697;0.8126743
60;1000;61;789;0.1402509;0.0993676;0.21540326;58.469013;2500;0.23961851;0.58530915;900.23315;2.250583;325.0697;0.8126743
60;1000;61;903;0.18560213;0.1314989;0.21540326;58.469013;2500;0.31710103;0.58530915;900.23315;2.250583;325.0697;0.8126743
60;1000;61;903;0.05248822;0.18713029;0.21540326;58.469013;2500;0.23961851;0.2190491;900.23315;2.250583;325.0697;0.8126743
60;1000;61;903;0.1402509;0.0993676;0.17408462;58.469013;2500;0.23961851;0.58530915;900.23315;2.250583;325.0697;0.8126743
60;1000;61;903;0.1402509;0.0993676;0.21540326;115.24565;2500;0.23961851;0.58530915;900.23315;2.250583;325.0697;0.8126743
60;1000;28;789;0.0694607;0.24764034;0.17408462;115.24565;2500;0.31710103;0.2190491;245.68939;0.6142235;260.66187;0.65165466
60;1000;256;1869;0.056075115;0.25313827;0.15307818;101.4626;2500;0.30921337;0.18134764;412.3467;1.0308667;557.8011;1.3945028
60;1000;256;1869;0.056075115;0.25313827;0.15307818;101.4626;2500;0.30921337;0.18134764;412.3467;1.0308667;596.9431;1.4923579
60;1000;256;1869;0.056075115;0.25313827;0.15307818;101.4626;2500;0.30921337;0.18134764;914.35815;2.2858953;557.8011;1.3945028
60;1000;284;1869;0.056075115;0.25313827;0.15307818;101.4626;2500;0.30921337;0.18134764;412.3467;1.0308667;557.8011;1.3945028
60;1000;256;1514;0.056075115;0.25313827;0.15307818;101.4626;2500;0.30921337;0.18134764;412.3467;1.0308667;557.8011;1.3945028
60;1000;256;1869;0.0342607;0.1546621;0.15307818;101.4626;2500;0.1889228;0.18134764;412.3467;1.0308667;557.8011;1.3945028
60;1000;256;1869;0.21610413;0.093109235;0.15307818;101.4626;2500;0.30921337;0.69888353;412.3467;1.0308667;557.8011;1.3945028
60;1000;256;1869;0.056075115;0.25313827;0.17901933;101.4626;2500;0.30921337;0.18134764;412.3467;1.0308667;557.8011;1.3945028
60;1000;256;1869;0.056075115;0.25313827;0.15307818;36.140823;2500;0.30921337;0.18134764;412.3467;1.0308667;557.8011;1.3945028
60;1000;284;1514;0.13203503;0.056887764;0.17901933;36.140823;2500;0.1889228;0.69888353;914.35815;2.2858953;596.9431;1.4923579
60;1000;120;281;0.103497;0.09424056;0.109985545;53.79042;2500;0.19773756;0.52340585;884.80035;2.2120008;571.0704;1.427676
60;1000;120;281;0.103497;0.09424056;0.109985545;53.79042;2500;0.19773756;0.52340585;884.80035;2.2120008;543.80865;1.3595216
60;1000;120;281;0.103497;0.09424056;0.109985545;53.79042;2500;0.19773756;0.52340585;222.76974;0.55692434;571.0704;1.427676
60;1000;291;281;0.103497;0.09424056;0.109985545;53.79042;2500;0.19773756;0.52340585;884.80035;2.2120008;571.0704;1.427676
60;1000;120;1178;0.103497;0.09424056;0.109985545;53.79042;2500;0.19773756;0.52340585;884.80035;2.2120008;571.0704;1.427676
60;1000;120;281;0.14027369;0.12772807;0.109985545;53.79042;2500;0.26800177;0.52340585;884.80035;2.2120008;571.0704;1.427676
60;1000;120;281;0.11420831;0.08352925;0.109985545;53.79042;2500;0.19773756;0.5775752;884.80035;2.2120008;571.0704;1.427676
60;1000;120;281;0.103497;0.09424056;0.15427831;53.79042;2500;0.19773756;0.52340585;884.80035;2.2120008;571.0704;1.427676
60;1000;120;281;0.103497;0.09424056;0.109985545;84.160515;2500;0.19773756;0.52340585;884.80035;2.2120008;571.0704;1.427676
60;1000;291;1178;0.15479118;0.11321059;0.15427831;84.160515;2500;0.26800177;0.5775752;222.76974;0.55692434;543.80865;1.3595216
60;1000;178;1503;0.07821692;0.1752243;0.1840283;96.78221;2500;0.2534412;0.30861956;380.04984;0.95012456;339.901;0.8497525
60;1000;178;1503;0.07821692;0.1752243;0.1840283;96.78221;2500;0.2534412;0.30861956;380.04984;0.95012456;207.5219;0.5188047
60;1000;178;1503;0.07821692;0.1752243;0.1840283;96.78221;2500;0.2534412;0.30861956;846.4385;2.1160963;339.901;0.8497525
60;1000;39;1503;0.07821692;0.1752243;0.1840283;96.78221;2500;0.2534412;0.30861956;380.04984;0.95012456;339.901;0.8497525
60;1000;178;422;0.07821692;0.1752243;0.1840283;96.78221;2500;0.2534412;0.30861956;380.04984;0.95012456;339.901;0.8497525
60;1000;178;1503;0.07407629;0.16594832;0.1840283;96.78221;2500;0.2400246;0.30861956;380.04984;0.95012456;339.901;0.8497525
60;1000;178;1503;0.02923917;0.22420204;0.1840283;96.78221;2500;0.2534412;0.11536865;380.04984;0.95012456;339.901;0.8497525
60;1000;178;1503;0.07821692;0.1752243;0.19612704;96.78221;2500;0.2534412;0.30861956;380.04984;0.95012456;339.901;0.8497525
60;1000;178;1503;0.07821692;0.1752243;0.1840283;77.277466;2500;0.2534412;0.30861956;380.04984;0.95012456;339.901;0.8497525
60;1000;39;422;0.027691314;0.21233328;0.19612704;77.277466;2500;0.2400246;0.11536865;846.4385;2.1160963;207.5219;0.5188047
60;1000;12;640;0.07003775;0.26376557;0.14080705;122.75564;2500;0.33380333;0.20981742;687.5302;1.7188255;252.06018;0.63015044
60;1000;12;640;0.07003775;0.26376557;0.14080705;122.75564;2500;0.33380333;0.20981742;687.5302;1.7188255;314.46655;0.78616637
60;1000;12;640;0.07003775;0.26376557;0.14080705;122.75564;2500;0.33380333;0.20981742;640.37854;1.6009463;252.06018;0.63015044
60;1000;121;640;0.07003775;0.26376557;0.14080705;122.75564;2500;0.33380333;0.20981742;687.5302;1.7188255;252.06018;0.63015044
60;1000;12;942;0.07003775;0.26376557;0.14080705;122.75564;2500;0.33380333;0.20981742;687.5302;1.7188255;252.06018;0.63015044
60;1000;12;640;0.068712056;0.25877294;0.14080705;122.75564;2500;0.327485;0.20981742;687.5302;1.7188255;252.06018;0.63015044
60;1000;12;640;0.18215992;0.15164341;0.14080705;122.75564;2500;0.33380333;0.5457103;687.5302;1.7188255;252.06018;0.63015044
60;1000;12;640;0.07003775;0.26376557;0.21451087;122.75564;2500;0.33380333;0.20981742;687.5302;1.7188255;252.06018;0.63015044
60;1000;12;640;0.07003775;0.26376557;0.14080705;129.89088;2500;0.33380333;0.20981742;687.5302;1.7188255;252.06018;0.63015044
60;1000;121;942;0.17871194;0.14877306;0.21451087;129.89088;2500;0.327485;0.5457103;640.37854;1.6009463;314.46655;0.78616637
60;1000;288;1605;0.11958669;0.094651535;0.22877486;38.875195;2500;0.21423823;0.55819494;284.73303;0.7118326;433.81824;1.0845456
60;1000;288;1605;0.11958669;0.094651535;0.22877486;38.875195;2500;0.21423823;0.55819494;284.73303;0.7118326;427.51346;1.0687836
60;1000;288;1605;0.11958669;0.094651535;0.22877486;38.875195;2500;0.21423823;0.55819494;518.7458;1.2968645;433.81824;1.0845456
60;1000;155;1605;0.11958669;0.094651535;0.22877486;38.875195;2500;0.21423823;0.55819494;284.73303;0.7118326;433.81824;1.0845456
60;1000;288;1668;0.11958669;0.094651535;0.22877486;38.875195;2500;0.21423823;0.55819494;284.73303;0.7118326;433.81824;1.0845456
60;1000;288;1605;0.08683612;0.068729825;0.22877486;38.875195;2500;0.15556595;0.55819494;284.73303;0.7118326;433.81824;1.0845456
60;1000;288;1605;0.079368114;0.13487013;0.22877486;38.875195;2500;0.21423823;0.37046662;284.73303;0.7118326;433.81824;1.0845456
60;1000;288;1605;0.11958669;0.094651535;0.13501565;38.875195;2500;0.21423823;0.55819494;284.73303;0.7118326;433.81824;1.0845456
60;1000;288;1605;0.11958669;0.094651535;0.22877486;27.740446;2500;0.21423823;0.55819494;284.73303;0.7118326;433.81824;1.0845456
60;1000;155;1668;0.05763199;0.09793396;0.13501565;27.740446;2500;0.15556595;0.37046662;518.7458;1.2968645;427.51346;1.0687836
60;1000;211;1922;0.093049824;0.13359945;0.17301834;149.88242;2500;0.22664927;0.41054544;618.00696;1.5450174;489.7462;1.2243655
60;1000;211;1922;0.093049824;0.13359945;0.17301834;149.88242;2500;0.22664927;0.41054544;618.00696;1.5450174;357.24945;0.8931236
60;1000;211;1922;0.093049824;0.13359945;0.17301834;149.88242;2500;0.22664927;0.41054544;811.02264;2.0275567;489.7462;1.2243655
60;1000;115;1922;0.093049824;0.13359945;0.17301834;149.88242;2500;0.22664927;0.41054544;618.00696;1.5450174;489.7462;1.2243655
60;1000;211;1958;0.093049824;0.13359945;0.17301834;149.88242;2500;0.22664927;0.41054544;618.00696;1.5450174;489.7462;1.2243655
60;1000;211;1922;0.12611863;0.1810791;0.17301834;149.88242;2500;0.30719775;0.41054544;618.00696;1.5450174;489.7462;1.2243655
60;1000;211;1922;0.04278383;0.18386544;0.17301834;149.88242;2500;0.22664927;0.18876667;618.00696;1.5450174;489.7462;1.2243655
60;1000;211;1922;0.093049824;0.13359945;0.112476416;149.88242;2500;0.22664927;0.41054544;618.00696;1.5450174;489.7462;1.2243655
60;1000;211;1922;0.093049824;0.13359945;0.17301834;7.9547186;2500;0.22664927;0.41054544;618.00696;1.5450174;489.7462;1.2243655
60;1000;115;1958;0.057988696;0.24920906;0.112476416;7.9547186;2500;0.30719775;0.18876667;811.02264;2.0275567;357.24945;0.8931236
60;1000;88;850;0.11187353;0.20951729;0.2329997;11.730919;2500;0.3213908;0.34809187;312.23013;0.78057534;221.12614;0.5528154
60;1000;88;850;0.11187353;0.20951729;0.2329997;11.730919;2500;0.3213908;0.34809187;312.23013;0.78057534;494.4961;1.2362403
60;1000;88;850;0.11187353;0.20951729;0.2329997;11.730919;2500;0.3213908;0.34809187;347.6609;0.86915225;221.12614;0.5528154
60;1000;225;850;0.11187353;0.20951729;0.2329997;11.730919;2500;0.3213908;0.34809187;312.23013;0.78057534;221.12614;0.5528154
