[mm];[1/m2];[-];[-];[-];[-];[mm/hour];[mm/hour];[-];[-]
605.00714;236;0.48317584;0.12695022;0.115932964;0.16675065;47.674286;2500;0.7914632;0.80435055
512.1213;94;0.65772015;0.18035004;0.08092811;0.2221709;3.4815598;2500;1.1795529;0.86067945
1810.4882;94;0.65772015;0.18035004;0.08092811;0.2221709;3.4815598;2500;1.1795529;0.86067945
512.1213;56;0.65772015;0.18035004;0.08092811;0.2221709;3.4815598;2500;1.1795529;0.86067945
512.1213;94;0.3255552;0.18035004;0.08092811;0.2221709;3.4815598;2500;1.1795529;0.86067945
512.1213;94;0.65772015;0.18403964;0.08258373;0.2221709;3.4815598;2500;1.1795529;0.86067945
512.1213;94;0.65772015;0.16668881;0.09458934;0.2221709;3.4815598;2500;1.1795529;0.86067945
512.1213;94;0.65772015;0.18035004;0.08092811;0.15847558;3.4815598;2500;1.1795529;0.86067945
512.1213;94;0.65772015;0.18035004;0.08092811;0.2221709;37.363865;2500;1.1795529;0.86067945
512.1213;94;0.65772015;0.18035004;0.08092811;0.2221709;3.4815598;2500;1.1795529;0.9871068
512.1213;94;0.65772015;0.18035004;0.08092811;0.2221709;3.4815598;2500;0.9016992;0.86067945
1810.4882;56;0.3255552;0.17009893;0.09652445;0.15847558;37.363865;2500;0.9016992;0.9871068
1794.3789;167;0.38576463;0.08558942;0.159043;0.17231333;71.186424;2500;0.66562414;1.442841
792.69;167;0.38576463;0.08558942;0.159043;0.17231333;71.186424;2500;0.66562414;1.442841
1794.3789;293;0.38576463;0.08558942;0.159043;0.17231333;71.186424;2500;0.66562414;1.442841
1794.3789;167;0.69791734;0.08558942;0.159043;0.17231333;71.186424;2500;0.66562414;1.442841
1794.3789;167;0.38576463;0.071550034;0.1329549;0.17231333;71.186424;2500;0.66562414;1.442841
1794.3789;167;0.38576463;0.08597321;0.1586592;0.17231333;71.186424;2500;0.66562414;1.442841
1794.3789;167;0.38576463;0.08558942;0.159043;0.22563164;71.186424;2500;0.66562414;1.442841
1794.3789;167;0.38576463;0.08558942;0.159043;0.17231333;90.24169;2500;0.66562414;1.442841
1794.3789;167;0.38576463;0.08558942;0.159043;0.17231333;71.186424;2500;0.66562414;1.4206448
1794.3789;167;0.38576463;0.08558942;0.159043;0.17231333;71.186424;2500;1.3956593;1.442841
792.69;293;0.69791734;0.07187088;0.13263406;0.22563164;90.24169;2500;1.3956593;1.4206448
1478.5315;33;0.7095755;0.037438836;0.30978748;0.18237379;45.404057;2500;0.7712987;1.1692718
482.8587;33;0.7095755;0.037438836;0.30978748;0.18237379;45.404057;2500;0.7712987;1.1692718
1478.5315;199;0.7095755;0.037438836;0.30978748;0.18237379;45.404057;2500;0.7712987;1.1692718
1478.5315;33;0.7961199;0.037438836;0.30978748;0.18237379;45.404057;2500;0.7712987;1.1692718
1478.5315;33;0.7095755;0.033650197;0.27843842;0.18237379;45.404057;2500;0.7712987;1.1692718
1478.5315;33;0.7095755;0.16310968;0.18411666;0.18237379;45.404057;2500;0.7712987;1.1692718
1478.5315;33;0.7095755;0.037438836;0.30978748;0.21137731;45.404057;2500;0.7712987;1.1692718
1478.5315;33;0.7095755;0.037438836;0.30978748;0.18237379;16.833763;2500;0.7712987;1.1692718
1478.5315;33;0.7095755;0.037438836;0.30978748;0.18237379;45.404057;2500;0.7712987;1.082754
1478.5315;33;0.7095755;0.037438836;0.30978748;0.18237379;45.404057;2500;0.64604414;1.1692718
482.8587;199;0.7961199;0.14660372;0.16548489;0.21137731;16.833763;2500;0.64604414;1.082754
827.965;251;0.23156536;0.07023775;0.08854399;0.23251775;79.16458;2500;1.2612705;0.5248728
1487.3755;251;0.23156536;0.07023775;0.08854399;0.23251775;79.16458;2500;1.2612705;0.5248728
827.965;143;0.23156536;0.07023775;0.08854399;0.23251775;79.16458;2500;1.2612705;0.5248728
827.965;251;0.23039845;0.07023775;0.08854399;0.23251775;79.16458;2500;1.2612705;0.5248728
827.965;251;0.23156536;0.07740418;0.09757822;0.23251775;79.16458;2500;1.2612705;0.5248728
827.965;251;0.23156536;0.022967044;0.1358147;0.23251775;79.16458;2500;1.2612705;0.5248728
827.965;251;0.23156536;0.07023775;0.08854399;0.17853892;79.16458;2500;1.2612705;0.5248728
827.965;251;0.23156536;0.07023775;0.08854399;0.23251775;57.61428;2500;1.2612705;0.5248728
827.965;251;0.23156536;0.07023775;0.08854399;0.23251775;79.16458;2500;1.2612705;0.50859135
827.965;251;0.23156536;0.07023775;0.08854399;0.23251775;79.16458;2500;1.1523291;0.5248728
1487.3755;143;0.23039845;0.025310395;0.149672;0.17853892;57.61428;2500;1.1523291;0.50859135
937.17804;124;0.7679459;0.043997835;0.1921547;0.24321394;11.100106;2500;1.1907234;0.8077553
667.16327;124;0.7679459;0.043997835;0.1921547;0.24321394;11.100106;2500;1.1907234;0.8077553
937.17804;119;0.7679459;0.043997835;0.1921547;0.24321394;11.100106;2500;1.1907234;0.8077553
937.17804;124;0.10502814;0.043997835;0.1921547;0.24321394;11.100106;2500;1.1907234;0.8077553
937.17804;124;0.7679459;0.040464137;0.17672175;0.24321394;11.100106;2500;1.1907234;0.8077553
937.17804;124;0.7679459;0.10131482;0.13483772;0.24321394;11.100106;2500;1.1907234;0.8077553
937.17804;124;0.7679459;0.043997835;0.1921547;0.24306463;11.100106;2500;1.1907234;0.8077553
937.17804;124;0.7679459;0.043997835;0.1921547;0.24321394;29.961912;2500;1.1907234;0.8077553
937.17804;124;0.7679459;0.043997835;0.1921547;0.24321394;11.100106;2500;1.1907234;1.2974732
937.17804;124;0.7679459;0.043997835;0.1921547;0.24321394;11.100106;2500;0.86016726;0.8077553
667.16327;119;0.10502814;0.09317769;0.12400819;0.24306463;29.961912;2500;0.86016726;1.2974732
1369.4486;196;0.28974122;0.14168043;0.1278777;0.19355167;63.591877;2500;0.7158553;1.3896862
1349.5579;196;0.28974122;0.14168043;0.1278777;0.19355167;63.591877;2500;0.7158553;1.3896862
1369.4486;213;0.28974122;0.14168043;0.1278777;0.19355167;63.591877;2500;0.7158553;1.3896862
1369.4486;196;0.8715332;0.14168043;0.1278777;0.19355167;63.591877;2500;0.7158553;1.3896862
1369.4486;196;0.28974122;0.13365339;0.12063266;0.19355167;63.591877;2500;0.7158553;1.3896862
1369.4486;196;0.28974122;0.028646007;0.24091212;0.19355167;63.591877;2500;0.7158553;1.3896862
1369.4486;196;0.28974122;0.14168043;0.1278777;0.17268322;63.591877;2500;0.7158553;1.3896862
1369.4486;196;0.28974122;0.14168043;0.1278777;0.19355167;95.71686;2500;0.7158553;1.3896862
1369.4486;196;0.28974122;0.14168043;0.1278777;0.19355167;63.591877;2500;0.7158553;0.8563749
1369.4486;196;0.28974122;0.14168043;0.1278777;0.19355167;63.591877;2500;1.3737757;1.3896862
1349.5579;213;0.8715332;0.02702304;0.227263;0.17268322;95.71686;2500;1.3737757;0.8563749
1903.6045;76;0.615114;0.106127895;0.06602416;0.15175971;37.761112;2500;0.84508944;1.2257245
1679.3079;76;0.615114;0.106127895;0.06602416;0.15175971;37.761112;2500;0.84508944;1.2257245
1903.6045;280;0.615114;0.106127895;0.06602416;0.15175971;37.761112;2500;0.84508944;1.2257245
1903.6045;76;0.5732999;0.106127895;0.06602416;0.15175971;37.761112;2500;0.84508944;1.2257245
1903.6045;76;0.615114;0.10005991;0.06224915;0.15175971;37.761112;2500;0.84508944;1.2257245
1903.6045;76;0.615114;0.11573045;0.05642161;0.15175971;37.761112;2500;0.84508944;1.2257245
1903.6045;76;0.615114;0.106127895;0.06602416;0.1901068;37.761112;2500;0.84508944;1.2257245
1903.6045;76;0.615114;0.106127895;0.06602416;0.15175971;22.382664;2500;0.84508944;1.2257245
1903.6045;76;0.615114;0.106127895;0.06602416;0.15175971;37.761112;2500;0.84508944;0.6473904
1903.6045;76;0.615114;0.106127895;0.06602416;0.15175971;37.761112;2500;0.62312365;1.2257245
1679.3079;280;0.5732999;0.109113425;0.05319564;0.1901068;22.382664;2500;0.62312365;0.6473904
403.02502;294;0.34335452;0.093658015;0.23999812;0.202099;86.734726;2500;1.3741256;0.58109105
983.6319;294;0.34335452;0.093658015;0.23999812;0.202099;86.734726;2500;1.3741256;0.58109105
403.02502;78;0.34335452;0.093658015;0.23999812;0.202099;86.734726;2500;1.3741256;0.58109105
403.02502;294;0.40015417;0.093658015;0.23999812;0.202099;86.734726;2500;1.3741256;0.58109105
403.02502;294;0.34335452;0.091065794;0.23335557;0.202099;86.734726;2500;1.3741256;0.58109105
403.02502;294;0.34335452;0.12947704;0.2041791;0.202099;86.734726;2500;1.3741256;0.58109105
403.02502;294;0.34335452;0.093658015;0.23999812;0.21973132;86.734726;2500;1.3741256;0.58109105
403.02502;294;0.34335452;0.093658015;0.23999812;0.202099;50.284924;2500;1.3741256;0.58109105
403.02502;294;0.34335452;0.093658015;0.23999812;0.202099;86.734726;2500;1.3741256;1.1978639
403.02502;294;0.34335452;0.093658015;0.23999812;0.202099;86.734726;2500;1.1097589;0.58109105
983.6319;78;0.40015417;0.12589344;0.19852793;0.21973132;50.284924;2500;1.1097589;1.1978639
536.4078;20;0.14753161;0.11299461;0.19852257;0.226932;34.809135;2500;0.98514104;1.0821303
1418.3854;20;0.14753161;0.11299461;0.19852257;0.226932;34.809135;2500;0.98514104;1.0821303
536.4078;249;0.14753161;0.11299461;0.19852257;0.226932;34.809135;2500;0.98514104;1.0821303
536.4078;20;0.35854617;0.11299461;0.19852257;0.226932;34.809135;2500;0.98514104;1.0821303
536.4078;20;0.14753161;0.071666576;0.12591249;0.226932;34.809135;2500;0.98514104;1.0821303
536.4078;20;0.14753161;0.06271092;0.24880625;0.226932;34.809135;2500;0.98514104;1.0821303
536.4078;20;0.14753161;0.11299461;0.19852257;0.20539573;34.809135;2500;0.98514104;1.0821303
536.4078;20;0.14753161;0.11299461;0.19852257;0.226932;64.901505;2500;0.98514104;1.0821303
536.4078;20;0.14753161;0.11299461;0.19852257;0.226932;34.809135;2500;0.98514104;1.0155919
536.4078;20;0.14753161;0.11299461;0.19852257;0.226932;34.809135;2500;1.1887467;1.0821303
1418.3854;249;0.35854617;0.039774258;0.1578048;0.20539573;64.901505;2500;1.1887467;1.0155919
1770.1171;237;0.8194879;0.1226686;0.072605126;0.17702104;90.02798;2500;1.4829601;0.718949
307.8112;237;0.8194879;0.1226686;0.072605126;0.17702104;90.02798;2500;1.4829601;0.718949
1770.1171;11;0.8194879;0.1226686;0.072605126;0.17702104;90.02798;2500;1.4829601;0.718949
1770.1171;237;0.6180177;0.1226686;0.072605126;0.17702104;90.02798;2500;1.4829601;0.718949
1770.1171;237;0.8194879;0.2102454;0.124440104;0.17702104;90.02798;2500;1.4829601;0.718949
1770.1171;237;0.8194879;0.09548568;0.09978805;0.17702104;90.02798;2500;1.4829601;0.718949
1770.1171;237;0.8194879;0.1226686;0.072605126;0.18515527;90.02798;2500;1.4829601;0.718949
1770.1171;237;0.8194879;0.1226686;0.072605126;0.17702104;12.412245;2500;1.4829601;0.718949
1770.1171;237;0.8194879;0.1226686;0.072605126;0.17702104;90.02798;2500;1.4829601;0.58156604
1770.1171;237;0.8194879;0.1226686;0.072605126;0.17702104;90.02798;2500;0.70235616;0.718949
307.8112;11;0.6180177;0.16365577;0.17102973;0.18515527;12.412245;2500;0.70235616;0.58156604
1236.7914;108;0.4948949;0.124931455;0.17243579;0.1682918;14.251781;2500;1.0809143;0.88291013
835.11694;108;0.4948949;0.124931455;0.17243579;0.1682918;14.251781;2500;1.0809143;0.88291013
1236.7914;115;0.4948949;0.124931455;0.17243579;0.1682918;14.251781;2500;1.0809143;0.88291013
1236.7914;108;0.7135166;0.124931455;0.17243579;0.1682918;14.251781;2500;1.0809143;0.88291013
1236.7914;108;0.4948949;0.09677525;0.13357338;0.1682918;14.251781;2500;1.0809143;0.88291013
1236.7914;108;0.4948949;0.08789491;0.20947234;0.1682918;14.251781;2500;1.0809143;0.88291013
1236.7914;108;0.4948949;0.124931455;0.17243579;0.15205473;14.251781;2500;1.0809143;0.88291013
1236.7914;108;0.4948949;0.124931455;0.17243579;0.1682918;82.66353;2500;1.0809143;0.88291013
1236.7914;108;0.4948949;0.124931455;0.17243579;0.1682918;14.251781;2500;1.0809143;0.9155503
1236.7914;108;0.4948949;0.124931455;0.17243579;0.1682918;14.251781;2500;1.4527488;0.88291013
835.11694;115;0.7135166;0.068085745;0.16226289;0.15205473;82.66353;2500;1.4527488;0.9155503
1069.7307;181;0.5729058;0.03360108;0.17572495;0.2183793;60.48918;2500;0.5748252;1.3087933
1958.9723;181;0.5729058;0.03360108;0.17572495;0.2183793;60.48918;2500;0.5748252;1.3087933
1069.7307;171;0.5729058;0.03360108;0.17572495;0.2183793;60.48918;2500;0.5748252;1.3087933
1069.7307;181;0.25990444;0.03360108;0.17572495;0.2183793;60.48918;2500;0.5748252;1.3087933
1069.7307;181;0.5729058;0.04694693;0.24552031;0.2183793;60.48918;2500;0.5748252;1.3087933
1069.7307;181;0.5729058;0.12971886;0.079607174;0.2183793;60.48918;2500;0.5748252;1.3087933
1069.7307;181;0.5729058;0.03360108;0.17572495;0.23180835;60.48918;2500;0.5748252;1.3087933
1069.7307;181;0.5729058;0.03360108;0.17572495;0.2183793;41.491013;2500;0.5748252;1.3087933
1069.7307;181;0.5729058;0.03360108;0.17572495;0.2183793;60.48918;2500;0.5748252;1.4902014
1069.7307;181;0.5729058;0.03360108;0.17572495;0.2183793;60.48918;2500;0.93938404;1.3087933
1958.9723;171;0.25990444;0.18124127;0.11122596;0.23180835;41.491013;2500;0.93938404;1.4902014
1075.0358;12;0.8944934;0.10926205;0.051641077;0.20105505;20.6258;2500;1.3899926;1.394957
829.9053;12;0.8944934;0.10926205;0.051641077;0.20105505;20.6258;2500;1.3899926;1.394957
1075.0358;270;0.8944934;0.10926205;0.051641077;0.20105505;20.6258;2500;1.3899926;1.394957
1075.0358;12;0.8948016;0.10926205;0.051641077;0.20105505;20.6258;2500;1.3899926;1.394957
1075.0358;12;0.8944934;0.16090204;0.07604795;0.20105505;20.6258;2500;1.3899926;1.394957
1075.0358;12;0.8944934;0.03417844;0.12672468;0.20105505;20.6258;2500;1.3899926;1.394957
1075.0358;12;0.8944934;0.10926205;0.051641077;0.20980415;20.6258;2500;1.3899926;1.394957
1075.0358;12;0.8944934;0.10926205;0.051641077;0.20105505;62.98766;2500;1.3899926;1.394957
1075.0358;12;0.8944934;0.10926205;0.051641077;0.20105505;20.6258;2500;1.3899926;1.4365078
1075.0358;12;0.8944934;0.10926205;0.051641077;0.20105505;20.6258;2500;0.5938363;1.394957
829.9053;270;0.8948016;0.050332032;0.18661796;0.20980415;62.98766;2500;0.5938363;1.4365078
1218.439;230;0.17252655;0.11754228;0.22833788;0.15133938;53.993206;2500;0.89172316;0.7815027
1830.9592;230;0.17252655;0.11754228;0.22833788;0.15133938;53.993206;2500;0.89172316;0.7815027
1218.439;69;0.17252655;0.11754228;0.22833788;0.15133938;53.993206;2500;0.89172316;0.7815027
1218.439;230;0.12868951;0.11754228;0.22833788;0.15133938;53.993206;2500;0.89172316;0.7815027
1218.439;230;0.17252655;0.101893336;0.19793822;0.15133938;53.993206;2500;0.89172316;0.7815027
1218.439;230;0.17252655;0.16528173;0.18059847;0.15133938;53.993206;2500;0.89172316;0.7815027
1218.439;230;0.17252655;0.11754228;0.22833788;0.18016094;53.993206;2500;0.89172316;0.7815027
1218.439;230;0.17252655;0.11754228;0.22833788;0.15133938;9.716546;2500;0.89172316;0.7815027
1218.439;230;0.17252655;0.11754228;0.22833788;0.15133938;53.993206;2500;0.89172316;0.9712323
1218.439;230;0.17252655;0.11754228;0.22833788;0.15133938;53.993206;2500;1.1078115;0.7815027
1830.9592;69;0.12868951;0.14327702;0.15655456;0.18016094;9.716546;2500;1.1078115;0.9712323
1749.2749;114;0.54791135;0.03414156;0.21578524;0.19084929;28.262737;2500;0.54422694;0.57073957
1516.5657;114;0.54791135;0.03414156;0.21578524;0.19084929;28.262737;2500;0.54422694;0.57073957
1749.2749;129;0.54791135;0.03414156;0.21578524;0.19084929;28.262737;2500;0.54422694;0.57073957
1749.2749;114;0.42726403;0.03414156;0.21578524;0.19084929;28.262737;2500;0.54422694;0.57073957
1749.2749;114;0.54791135;0.02619641;0.16556942;0.19084929;28.262737;2500;0.54422694;0.57073957
1749.2749;114;0.54791135;0.07638771;0.17353909;0.19084929;28.262737;2500;0.54422694;0.57073957
1749.2749;114;0.54791135;0.03414156;0.21578524;0.15685357;28.262737;2500;0.54422694;0.57073957
1749.2749;114;0.54791135;0.03414156;0.21578524;0.19084929;83.11533;2500;0.54422694;0.57073957
1749.2749;114;0.54791135;0.03414156;0.21578524;0.19084929;28.262737;2500;0.54422694;0.5239668
1749.2749;114;0.54791135;0.03414156;0.21578524;0.19084929;28.262737;2500;0.8582046;0.57073957
1516.5657;129;0.42726403;0.058611374;0.13315445;0.15685357;83.11533;2500;0.8582046;0.5239668
544.2034;187;0.41988966;0.121269904;0.13548893;0.24113211;96.35486;2500;1.0498505;1.246346
502.2306;187;0.41988966;0.121269904;0.13548893;0.24113211;96.35486;2500;1.0498505;1.246346
544.2034;222;0.41988966;0.121269904;0.13548893;0.24113211;96.35486;2500;1.0498505;1.246346
544.2034;187;0.59923553;0.121269904;0.13548893;0.24113211;96.35486;2500;1.0498505;1.246346
544.2034;187;0.41988966;0.1557017;0.17395788;0.24113211;96.35486;2500;1.0498505;1.246346
544.2034;187;0.41988966;0.15653339;0.10022544;0.24113211;96.35486;2500;1.0498505;1.246346
544.2034;187;0.41988966;0.121269904;0.13548893;0.22720484;96.35486;2500;1.0498505;1.246346
544.2034;187;0.41988966;0.121269904;0.13548893;0.24113211;42.722004;2500;1.0498505;1.246346
544.2034;187;0.41988966;0.121269904;0.13548893;0.24113211;96.35486;2500;1.0498505;1.0673671
544.2034;187;0.41988966;0.121269904;0.13548893;0.24113211;96.35486;2500;1.3444731;1.246346
502.2306;222;0.59923553;0.20097744;0.12868214;0.22720484;42.722004;2500;1.3444731;1.0673671
358.8362;135;0.21473446;0.1380489;0.14715381;0.21596971;43.941544;2500;0.6844407;0.7454314
1687.3746;135;0.21473446;0.1380489;0.14715381;0.21596971;43.941544;2500;0.6844407;0.7454314
358.8362;105;0.21473446;0.1380489;0.14715381;0.21596971;43.941544;2500;0.6844407;0.7454314
358.8362;135;0.64201474;0.1380489;0.14715381;0.21596971;43.941544;2500;0.6844407;0.7454314
358.8362;135;0.21473446;0.07499578;0.07994207;0.21596971;43.941544;2500;0.6844407;0.7454314
358.8362;135;0.21473446;0.119881324;0.16532138;0.21596971;43.941544;2500;0.6844407;0.7454314
358.8362;135;0.21473446;0.1380489;0.14715381;0.24803437;43.941544;2500;0.6844407;0.7454314
358.8362;135;0.21473446;0.1380489;0.14715381;0.21596971;29.630482;2500;0.6844407;0.7454314
358.8362;135;0.21473446;0.1380489;0.14715381;0.21596971;43.941544;2500;0.6844407;1.1265274
358.8362;135;0.21473446;0.1380489;0.14715381;0.21596971;43.941544;2500;1.4547114;0.7454314
1687.3746;105;0.64201474;0.06512615;0.0898117;0.24803437;29.630482;2500;1.4547114;1.1265274
1934.5376;207;0.742953;0.048214473;0.17229794;0.16611214;80.822586;2500;1.1587975;1.0776349
1107.9597;207;0.742953;0.048214473;0.17229794;0.16611214;80.822586;2500;1.1587975;1.0776349
1934.5376;162;0.742953;0.048214473;0.17229794;0.16611214;80.822586;2500;1.1587975;1.0776349
1934.5376;207;0.38136905;0.048214473;0.17229794;0.16611214;80.822586;2500;1.1587975;1.0776349
1934.5376;207;0.742953;0.0694917;0.24833365;0.16611214;80.822586;2500;1.1587975;1.0776349
1934.5376;207;0.742953;0.025353452;0.19515896;0.16611214;80.822586;2500;1.1587975;1.0776349
1934.5376;207;0.742953;0.048214473;0.17229794;0.16829944;80.822586;2500;1.1587975;1.0776349
1934.5376;207;0.742953;0.048214473;0.17229794;0.16611214;94.60939;2500;1.1587975;1.0776349
1934.5376;207;0.742953;0.048214473;0.17229794;0.16611214;80.822586;2500;1.1587975;0.71667945
1934.5376;207;0.742953;0.048214473;0.17229794;0.16611214;80.822586;2500;0.96868664;1.0776349
1107.9597;162;0.38136905;0.036542024;0.28128332;0.16829944;94.60939;2500;0.96868664;0.71667945
1404.5316;65;0.3683479;0.101844;0.22243434;0.17607494;5.1405926;2500;1.2800823;1.2883997
566.1276;65;0.3683479;0.101844;0.22243434;0.17607494;5.1405926;2500;1.2800823;1.2883997
1404.5316;259;0.3683479;0.101844;0.22243434;0.17607494;5.1405926;2500;1.2800823;1.2883997
1404.5316;65;0.2863101;0.101844;0.22243434;0.17607494;5.1405926;2500;1.2800823;1.2883997
1404.5316;65;0.3683479;0.06978647;0.15241848;0.17607494;5.1405926;2500;1.2800823;1.2883997
1404.5316;65;0.3683479;0.21552;0.10875835;0.17607494;5.1405926;2500;1.2800823;1.2883997
1404.5316;65;0.3683479;0.101844;0.22243434;0.19468613;5.1405926;2500;1.2800823;1.2883997
1404.5316;65;0.3683479;0.101844;0.22243434;0.17607494;24.368204;2500;1.2800823;1.2883997
1404.5316;65;0.3683479;0.101844;0.22243434;0.17607494;5.1405926;2500;1.2800823;0.7889452
1404.5316;65;0.3683479;0.101844;0.22243434;0.17607494;5.1405926;2500;1.218034;1.2883997
566.1276;259;0.2863101;0.14768057;0.07452439;0.19468613;24.368204;2500;1.218034;0.7889452
888.83844;282;0.690121;0.10412727;0.077407286;0.2262189;69.72213;2500;0.7505195;0.8940427
1158.8239;282;0.690121;0.10412727;0.077407286;0.2262189;69.72213;2500;0.7505195;0.8940427
888.83844;20;0.690121;0.10412727;0.077407286;0.2262189;69.72213;2500;0.7505195;0.8940427
888.83844;282;0.74031514;0.10412727;0.077407286;0.2262189;69.72213;2500;0.7505195;0.8940427
888.83844;282;0.690121;0.14919464;0.110909976;0.2262189;69.72213;2500;0.7505195;0.8940427
888.83844;282;0.690121;0.07182937;0.10970519;0.2262189;69.72213;2500;0.7505195;0.8940427
888.83844;282;0.690121;0.10412727;0.077407286;0.2149567;69.72213;2500;0.7505195;0.8940427
888.83844;282;0.690121;0.10412727;0.077407286;0.2262189;53.055267;2500;0.7505195;0.8940427
888.83844;282;0.690121;0.10412727;0.077407286;0.2262189;69.72213;2500;0.7505195;1.3706679
888.83844;282;0.690121;0.10412727;0.077407286;0.2262189;69.72213;2500;0.70430356;0.8940427
1158.8239;20;0.74031514;0.10291788;0.15718675;0.2149567;53.055267;2500;0.70430356;1.3706679
783.90594;83;0.3107576;0.082539745;0.12773494;0.24941508;39.420143;2500;0.69561124;0.67298734
331.9698;83;0.3107576;0.082539745;0.12773494;0.24941508;39.420143;2500;0.69561124;0.67298734
783.90594;43;0.3107576;0.082539745;0.12773494;0.24941508;39.420143;2500;0.69561124;0.67298734
783.90594;83;0.81493247;0.082539745;0.12773494;0.24941508;39.420143;2500;0.69561124;0.67298734
783.90594;83;0.3107576;0.119880594;0.18552203;0.24941508;39.420143;2500;0.69561124;0.67298734
783.90594;83;0.3107576;0.1320502;0.0782245;0.24941508;39.420143;2500;0.69561124;0.67298734
783.90594;83;0.3107576;0.082539745;0.12773494;0.15057921;39.420143;2500;0.69561124;0.67298734
783.90594;83;0.3107576;0.082539745;0.12773494;0.24941508;34.56894;2500;0.69561124;0.67298734
783.90594;83;0.3107576;0.082539745;0.12773494;0.24941508;39.420143;2500;0.69561124;0.5661644
783.90594;83;0.3107576;0.082539745;0.12773494;0.24941508;39.420143;2500;1.3066689;0.67298734
331.9698;43;0.81493247;0.1917895;0.11361314;0.15057921;34.56894;2500;1.3066689;0.5661644
1509.5944;156;0.6327268;0.19417818;0.10145297;0.19975282;85.270424;2500;1.2090286;1.0049374
1452.7513;156;0.6327268;0.19417818;0.10145297;0.19975282;85.270424;2500;1.2090286;1.0049374
1509.5944;244;0.6327268;0.19417818;0.10145297;0.19975282;85.270424;2500;1.2090286;1.0049374
1509.5944;156;0.16171095;0.19417818;0.10145297;0.19975282;85.270424;2500;1.2090286;1.0049374
1509.5944;156;0.6327268;0.11002427;0.057484776;0.19975282;85.270424;2500;1.2090286;1.0049374
1509.5944;156;0.6327268;0.10684308;0.18878807;0.19975282;85.270424;2500;1.2090286;1.0049374
1509.5944;156;0.6327268;0.19417818;0.10145297;0.23333272;85.270424;2500;1.2090286;1.0049374
1509.5944;156;0.6327268;0.19417818;0.10145297;0.19975282;88.23196;2500;1.2090286;1.0049374
1509.5944;156;0.6327268;0.19417818;0.10145297;0.19975282;85.270424;2500;1.2090286;1.0309516
1509.5944;156;0.6327268;0.19417818;0.10145297;0.19975282;85.270424;2500;0.80123836;1.0049374
1452.7513;244;0.16171095;0.060538895;0.10697016;0.23333272;88.23196;2500;0.80123836;1.0309516
1829.5917;45;0.25655827;0.08180021;0.11759688;0.15805852;9.637596;2500;1.353873;1.3565825
1974.6582;45;0.25655827;0.08180021;0.11759688;0.15805852;9.637596;2500;1.353873;1.3565825
1829.5917;175;0.25655827;0.08180021;0.11759688;0.15805852;9.637596;2500;1.353873;1.3565825
1829.5917;45;0.45673957;0.08180021;0.11759688;0.15805852;9.637596;2500;1.353873;1.3565825
1829.5917;45;0.25655827;0.11179911;0.16072364;0.15805852;9.637596;2500;1.353873;1.3565825
1829.5917;45;0.25655827;0.09146742;0.10792966;0.15805852;9.637596;2500;1.353873;1.3565825
1829.5917;45;0.25655827;0.08180021;0.11759688;0.20387138;9.637596;2500;1.353873;1.3565825
1829.5917;45;0.25655827;0.08180021;0.11759688;0.15805852;17.965427;2500;1.353873;1.3565825
1829.5917;45;0.25655827;0.08180021;0.11759688;0.15805852;9.637596;2500;1.353873;1.4743111
1829.5917;45;0.25655827;0.08180021;0.11759688;0.15805852;9.637596;2500;1.0516242;1.3565825
1974.6582;175;0.45673957;0.12501162;0.14751112;0.20387138;17.965427;2500;1.0516242;1.4743111
463.9114;262;0.7845822;0.045825496;0.26078108;0.20839779;65.249886;2500;0.86337465;0.9619681
867.158;262;0.7845822;0.045825496;0.26078108;0.20839779;65.249886;2500;0.86337465;0.9619681
463.9114;83;0.7845822;0.045825496;0.26078108;0.20839779;65.249886;2500;0.86337465;0.9619681
463.9114;262;0.5166017;0.045825496;0.26078108;0.20839779;65.249886;2500;0.86337465;0.9619681
463.9114;262;0.7845822;0.031333055;0.17830834;0.20839779;65.249886;2500;0.86337465;0.9619681
463.9114;262;0.7845822;0.04773648;0.2588701;0.20839779;65.249886;2500;0.86337465;0.9619681
463.9114;262;0.7845822;0.045825496;0.26078108;0.18663082;65.249886;2500;0.86337465;0.9619681
463.9114;262;0.7845822;0.045825496;0.26078108;0.20839779;57.970287;2500;0.86337465;0.9619681
463.9114;262;0.7845822;0.045825496;0.26078108;0.20839779;65.249886;2500;0.86337465;0.93139863
463.9114;262;0.7845822;0.045825496;0.26078108;0.20839779;65.249886;2500;0.55729777;0.9619681
867.158;83;0.5166017;0.032639686;0.17700171;0.18663082;57.970287;2500;0.55729777;0.93139863
650.005;61;0.58118486;0.06515184;0.27067986;0.2331332;12.592298;2500;1.4958897;1.4669125
1335.5295;61;0.58118486;0.06515184;0.27067986;0.2331332;12.592298;2500;1.4958897;1.4669125
650.005;208;0.58118486;0.06515184;0.27067986;0.2331332;12.592298;2500;1.4958897;1.4669125
650.005;61;0.67461824;0.06515184;0.27067986;0.2331332;12.592298;2500;1.4958897;1.4669125
650.005;61;0.58118486;0.055768084;0.2316941;0.2331332;12.592298;2500;1.4958897;1.4669125
650.005;61;0.58118486;0.088772796;0.2470589;0.2331332;12.592298;2500;1.4958897;1.4669125
650.005;61;0.58118486;0.06515184;0.27067986;0.18850923;12.592298;2500;1.4958897;1.4669125
650.005;61;0.58118486;0.06515184;0.27067986;0.2331332;69.90181;2500;1.4958897;1.4669125
