-;-;-;-;-;-;-;-;-;kg N/ha/year;kg N/ha/year;kg N/ha/a;kg N/ha/a;day of year;-;;mm
0.99820584;0.9586169;0.45798245;0.21022762;1.1612797;1.7245417;9.196503;15.124918;93.88236;40.0;19.291893748489898;91.341354;92.67988;91;0.2822544050076512;3;1350
0.45370215;0.4643097;0.17968355;1.7598475;1.1110318;2.1460502;15.042752;6.076344;22.456814;40.0;19.291893748489898;12.61602;80.05263;91;0.2822544050076512;3;1350
0.5670754;0.7632782;0.13245624;1.4372382;1.3891976;1.4591283;4.678162;2.4647517;81.49357;40.0;19.291893748489898;91.070564;25.730639;91;0.2822544050076512;3;1350
0.8810072;0.5053875;0.22926074;0.33572635;1.5196218;1.2853739;17.610985;15.0106735;34.8716;40.0;19.291893748489898;88.82013;35.460114;91;0.2822544050076512;3;1350
0.44367707;0.2680418;0.13490874;1.9306636;1.6196668;0.20495427;5.8502445;11.745723;38.96072;40.0;19.291893748489898;30.455214;70.53999;91;0.2822544050076512;3;1350
0.56043226;0.9489515;0.26781222;1.9242622;1.2360936;2.3037734;16.953041;19.346922;59.960705;40.0;19.291893748489898;71.90358;31.268093;91;0.2822544050076512;3;1350
0.73246974;0.3311424;0.19644642;1.1753463;1.7578033;1.1767344;3.9603815;14.826064;50.921993;40.0;19.291893748489898;27.107107;39.38673;91;0.2822544050076512;3;1350
0.30437404;0.95575315;0.1750218;0.1128334;1.7353501;2.6970906;15.049374;18.66397;93.60584;40.0;19.291893748489898;24.274487;67.15664;91;0.2822544050076512;3;1350
0.5378803;0.28264546;0.177015;1.7452337;1.4907895;1.0734112;11.666504;13.051623;90.65811;40.0;19.291893748489898;64.511955;4.367426;91;0.2822544050076512;3;1350
0.44752795;0.41355795;0.19955108;1.8103341;1.4721293;1.568747;13.56772;10.462204;45.333836;40.0;19.291893748489898;5.9533;14.646151;91;0.2822544050076512;3;1350
0.74141943;0.9367388;0.3160189;0.363391;1.7179506;2.4780145;19.508595;18.949957;82.84952;40.0;19.291893748489898;10.551249;4.563729;91;0.2822544050076512;3;1350
0.3087755;0.7268327;0.100682825;1.0127221;1.9973899;2.7909248;1.9985996;16.558079;91.47501;40.0;19.291893748489898;66.35422;27.304052;91;0.2822544050076512;3;1350
0.38618517;0.35158676;0.3468127;1.8703568;1.3784772;2.5214663;3.8334124;1.6660111;72.657875;40.0;19.291893748489898;95.23505;48.6278;91;0.2822544050076512;3;1350
0.76910096;0.67367464;0.3815895;1.7035326;1.274267;2.4070852;2.5026112;12.077912;70.09413;40.0;19.291893748489898;4.369839;84.56505;91;0.2822544050076512;3;1350
0.32497948;0.34431297;0.38593477;1.9134743;1.4804716;0.7955095;10.873102;3.838918;56.855972;40.0;19.291893748489898;3.2689257;18.712324;91;0.2822544050076512;3;1350
0.5376154;0.89955366;0.3030976;1.4519607;1.2457802;0.2720472;16.253338;19.011717;69.53377;40.0;19.291893748489898;8.402397;36.330048;91;0.2822544050076512;3;1350
0.77030456;0.23986289;0.28569165;0.5838425;1.0598874;1.0630819;2.041671;13.841678;15.677425;40.0;19.291893748489898;1.164781;1.9335974;91;0.2822544050076512;3;1350
0.8123747;0.62382215;0.34071946;1.4520816;1.9532065;0.7007073;15.808727;9.5756235;21.40252;40.0;19.291893748489898;92.90293;46.880856;91;0.2822544050076512;3;1350
0.27590495;0.2507784;0.21958768;0.9201212;1.3521912;2.5010078;9.228061;19.237555;37.404377;40.0;19.291893748489898;47.930153;3.5073118;91;0.2822544050076512;3;1350
0.8815965;0.7560182;0.14580521;1.4398544;1.5106086;2.9182715;18.887144;7.3906817;94.39667;40.0;19.291893748489898;69.51924;32.90764;91;0.2822544050076512;3;1350
0.77917784;0.9486378;0.30330285;1.0022088;1.1030566;0.31025416;8.271226;9.438777;30.570547;40.0;19.291893748489898;42.2223;83.25338;91;0.2822544050076512;3;1350
0.47143567;0.86485314;0.44685882;1.7198151;1.7357441;2.1547182;19.707361;8.582144;13.739944;40.0;19.291893748489898;99.72726;93.668655;91;0.2822544050076512;3;1350
0.8110423;0.49738225;0.2944602;1.2638346;1.4807508;2.177387;11.57391;3.5054297;46.828426;40.0;19.291893748489898;48.513206;37.35722;91;0.2822544050076512;3;1350
0.7826391;0.38952392;0.2118328;0.82003593;1.1777937;0.29644808;19.80987;3.8478563;34.589035;40.0;19.291893748489898;93.98732;29.020155;91;0.2822544050076512;3;1350
0.680713;0.29682198;0.18452293;0.6079832;1.2643057;2.2535977;13.005833;12.229128;99.0584;40.0;19.291893748489898;65.31143;76.094925;91;0.2822544050076512;3;1350
0.64678496;0.8988992;0.12645899;1.4780977;1.6159438;2.954095;7.58038;2.3210528;39.32399;40.0;19.291893748489898;94.82608;70.0988;91;0.2822544050076512;3;1350
0.7877628;0.2648873;0.46989238;1.7679155;1.8622233;0.80172235;16.264765;18.69058;56.74833;40.0;19.291893748489898;50.019035;38.432255;91;0.2822544050076512;3;1350
0.99940795;0.70306337;0.2310874;1.8877146;1.1081171;1.3751999;10.252242;7.2252007;96.583534;40.0;19.291893748489898;88.00913;90.63026;91;0.2822544050076512;3;1350
0.6628418;0.49381396;0.45926493;1.8119917;1.1884438;0.9587781;6.867352;7.0983152;89.21292;40.0;19.291893748489898;34.054787;45.91467;91;0.2822544050076512;3;1350
0.8469743;0.9966227;0.47801605;0.15144382;1.8631212;2.2410252;10.088372;3.6539342;90.36572;40.0;19.291893748489898;66.45864;93.652466;91;0.2822544050076512;3;1350
0.795419;0.60705864;0.27783245;1.2557914;1.7322615;2.1006954;17.56634;7.668103;79.42489;40.0;19.291893748489898;62.101295;88.49951;91;0.2822544050076512;3;1350
0.8846467;0.6390328;0.2688199;1.4648801;1.9269612;1.4851063;14.91384;14.131832;36.87241;40.0;19.291893748489898;49.19678;94.89363;91;0.2822544050076512;3;1350
0.9636199;0.93431103;0.22631967;0.51371026;1.1575137;1.1981039;4.3016076;19.18919;77.61641;40.0;19.291893748489898;50.64678;11.771896;91;0.2822544050076512;3;1350
0.35446656;0.9757095;0.3552147;0.68395835;1.6557524;2.451466;16.93336;4.6591606;60.25608;40.0;19.291893748489898;17.841991;27.438454;91;0.2822544050076512;3;1350
0.33236772;0.66690916;0.18554941;1.4730514;1.2319864;0.3969104;9.196953;4.3743386;36.93546;40.0;19.291893748489898;90.696686;37.737473;91;0.2822544050076512;3;1350
0.66908145;0.83694565;0.23517118;1.8753585;1.3025318;2.7221885;2.5745015;3.6412761;53.578625;40.0;19.291893748489898;45.96677;74.59792;91;0.2822544050076512;3;1350
0.559436;0.7078134;0.21778592;0.47256333;1.5388185;1.301795;3.79627;11.905852;86.58965;40.0;19.291893748489898;15.995446;30.075161;91;0.2822544050076512;3;1350
0.6565782;0.54192036;0.24976113;1.5171106;1.3825507;1.7594975;2.2571108;3.221728;7.494835;40.0;19.291893748489898;70.72852;21.494923;91;0.2822544050076512;3;1350
0.83843416;0.24585229;0.129782;0.90889746;1.5677472;1.8276718;13.855168;2.6743603;89.971954;40.0;19.291893748489898;72.988945;35.030838;91;0.2822544050076512;3;1350
0.94537157;0.7741951;0.31159315;0.69064337;1.3837179;2.43222;5.89373;15.134741;71.30138;40.0;19.291893748489898;5.466604;31.784203;91;0.2822544050076512;3;1350
0.5339327;0.7602102;0.13662966;0.659099;1.752549;0.4704757;2.830631;16.070429;33.361702;40.0;19.291893748489898;33.949203;81.64689;91;0.2822544050076512;3;1350
0.7743461;0.29336184;0.41344506;1.664527;1.2359706;0.6595799;7.9477234;6.9767103;40.843105;40.0;19.291893748489898;58.84181;98.99151;91;0.2822544050076512;3;1350
0.35743934;0.3840551;0.26810104;0.21030597;1.0723227;1.6146294;17.472357;12.047798;43.77776;40.0;19.291893748489898;82.33668;31.08233;91;0.2822544050076512;3;1350
0.62764156;0.7857025;0.3944235;1.5218625;1.7838207;2.0153213;12.945833;15.105126;43.876644;40.0;19.291893748489898;31.749912;6.1308136;91;0.2822544050076512;3;1350
0.21744382;0.3197696;0.15213285;0.5951453;1.8944991;0.5787908;10.238321;1.9301494;3.0402393;40.0;19.291893748489898;30.66584;72.4498;91;0.2822544050076512;3;1350
0.60300046;0.752748;0.3314843;0.70082617;1.8230047;0.8790098;14.930698;13.059316;18.919281;40.0;19.291893748489898;73.92023;48.5735;91;0.2822544050076512;3;1350
0.63626915;0.77438176;0.17650793;1.4533709;1.4473218;1.088061;2.4420056;6.4377522;44.145878;40.0;19.291893748489898;22.701237;43.943485;91;0.2822544050076512;3;1350
0.78835624;0.48267508;0.33187243;1.0313151;1.4439982;2.4202833;17.772663;8.773226;9.9871855;40.0;19.291893748489898;89.70387;35.768703;91;0.2822544050076512;3;1350
0.7195878;0.4065455;0.26904908;0.20965396;1.3087788;1.2116921;4.3769875;7.7683215;14.898086;40.0;19.291893748489898;79.25114;47.56768;91;0.2822544050076512;3;1350
0.48671737;0.49843153;0.35861078;1.6029292;1.4672282;2.805958;1.406251;14.648475;92.928764;40.0;19.291893748489898;89.412476;14.47729;91;0.2822544050076512;3;1350
0.20458472;0.4873573;0.13629198;0.96415496;1.0346727;1.0503616;7.8848476;9.906745;57.04039;40.0;19.291893748489898;36.020824;61.60362;91;0.2822544050076512;3;1350
0.2923887;0.68561584;0.4607189;0.846981;1.6701401;0.50498843;2.1104994;15.441289;90.51593;40.0;19.291893748489898;17.407858;93.05226;91;0.2822544050076512;3;1350
0.9784485;0.79507864;0.29292822;1.1521492;1.703322;0.39217976;4.174497;6.9850483;65.31471;40.0;19.291893748489898;58.920715;91.99894;91;0.2822544050076512;3;1350
0.9378665;0.8894021;0.36918244;1.3791114;1.8178308;2.1383293;15.040974;11.284233;36.244972;40.0;19.291893748489898;19.806927;74.07377;91;0.2822544050076512;3;1350
0.46007454;0.22399382;0.20266905;1.8994317;1.6459476;2.1041226;8.689929;18.23283;81.320244;40.0;19.291893748489898;27.345203;39.55216;91;0.2822544050076512;3;1350
0.40708235;0.78124124;0.3892653;0.22234797;1.1778073;2.1982641;1.1310779;9.323468;58.22062;40.0;19.291893748489898;40.656193;92.20004;91;0.2822544050076512;3;1350
0.54913306;0.4513488;0.47599268;1.381302;1.8584229;1.2312561;13.231387;11.949775;53.10609;40.0;19.291893748489898;46.81012;66.315994;91;0.2822544050076512;3;1350
0.75195205;0.8709136;0.4826501;0.3932033;1.3752537;1.1653842;14.435111;13.739592;10.095324;40.0;19.291893748489898;32.91892;50.86956;91;0.2822544050076512;3;1350
0.48546213;0.26057357;0.4189349;0.107417226;1.6397424;0.11835673;18.137306;18.33392;21.335348;40.0;19.291893748489898;29.187273;29.123724;91;0.2822544050076512;3;1350
0.25383508;0.6409396;0.26007825;1.6731999;1.2135117;1.1784072;3.9374497;13.086571;5.0134025;40.0;19.291893748489898;25.425968;75.7696;91;0.2822544050076512;3;1350
0.52223605;0.63893884;0.17341815;1.9107069;1.4098042;0.31381315;17.286148;12.635478;9.460817;40.0;19.291893748489898;69.323456;79.9383;91;0.2822544050076512;3;1350
0.4084712;0.46120918;0.20636137;0.6829826;1.6290399;1.8060533;14.465451;16.837;89.21594;40.0;19.291893748489898;31.281963;56.3384;91;0.2822544050076512;3;1350
0.459944;0.9762453;0.40093565;0.9746178;1.656154;0.32267386;11.708833;19.844759;79.3266;40.0;19.291893748489898;69.745384;29.320637;91;0.2822544050076512;3;1350
0.3303658;0.28553852;0.21324196;1.217858;1.3039067;2.6657078;5.9736295;18.079758;22.95191;40.0;19.291893748489898;74.54559;39.522015;91;0.2822544050076512;3;1350
0.72707206;0.3091178;0.21240753;1.2466437;1.5970743;1.6200618;9.699012;3.3726976;24.967596;40.0;19.291893748489898;71.708755;62.71583;91;0.2822544050076512;3;1350
0.62130475;0.71540767;0.20955522;1.6839149;1.0038995;2.4916863;4.7671404;13.852523;49.532257;40.0;19.291893748489898;91.5293;23.07648;91;0.2822544050076512;3;1350
0.4166905;0.6114394;0.22838031;0.7535363;1.5936356;1.7830919;14.636193;7.242948;33.70602;40.0;19.291893748489898;95.49408;47.624043;91;0.2822544050076512;3;1350
0.64309;0.4115737;0.31794983;1.2562418;1.9074491;1.8825487;14.368206;8.874885;55.926685;40.0;19.291893748489898;15.5392;5.175785;91;0.2822544050076512;3;1350
0.5941663;0.44341743;0.37838304;0.26587716;1.5312504;2.3009782;4.639068;13.261547;22.46587;40.0;19.291893748489898;32.738125;80.71728;91;0.2822544050076512;3;1350
0.8367799;0.32561865;0.25572515;1.6622558;1.4396976;0.40968132;5.7997174;3.757145;41.33242;40.0;19.291893748489898;78.979004;38.790157;91;0.2822544050076512;3;1350
0.9647874;0.8942113;0.2544445;1.3609213;1.4706607;0.5020228;18.121124;14.160898;91.68993;40.0;19.291893748489898;78.39851;45.074703;91;0.2822544050076512;3;1350
0.3045364;0.6556151;0.4323139;1.2398565;1.0866052;2.7346237;9.962012;6.57658;46.47567;40.0;19.291893748489898;8.023361;88.64802;91;0.2822544050076512;3;1350
0.9071308;0.39586768;0.17933202;0.20910555;1.4210063;0.5375811;11.471227;16.565432;87.65516;40.0;19.291893748489898;96.24167;40.229816;91;0.2822544050076512;3;1350
0.7638376;0.5147366;0.34429967;0.19504766;1.8290844;2.8004088;19.21388;8.06222;53.61435;40.0;19.291893748489898;85.76425;48.04116;91;0.2822544050076512;3;1350
0.75404286;0.92534804;0.3222146;0.26017696;1.9414371;0.41763768;4.9334526;1.9492822;43.259403;40.0;19.291893748489898;90.02121;30.247686;91;0.2822544050076512;3;1350
0.49944073;0.90947294;0.2839435;0.53967047;1.1797887;1.9330735;12.915474;12.376847;51.53398;40.0;19.291893748489898;21.234095;80.89815;91;0.2822544050076512;3;1350
0.47512656;0.25528535;0.46085766;0.9130662;1.6966791;2.4484491;15.7062845;15.245822;74.362625;40.0;19.291893748489898;50.591076;44.186504;91;0.2822544050076512;3;1350
0.20451158;0.72328013;0.104666255;0.93080693;1.5099024;2.2266285;7.0693536;12.717369;99.84955;40.0;19.291893748489898;44.613678;48.70946;91;0.2822544050076512;3;1350
0.9857639;0.32237694;0.42105377;0.3976856;1.940934;2.3684835;6.8675194;15.796876;3.9269197;40.0;19.291893748489898;36.66957;49.74376;91;0.2822544050076512;3;1350
0.6852047;0.3687067;0.26312715;0.94334954;1.4545108;1.151718;18.039566;16.278416;52.177612;40.0;19.291893748489898;23.50816;67.97288;91;0.2822544050076512;3;1350
0.5218629;0.89136606;0.42971045;1.0803477;1.2194214;2.779966;2.888713;1.8029147;67.53303;40.0;19.291893748489898;14.82105;54.59922;91;0.2822544050076512;3;1350
0.6350151;0.91615224;0.28087723;0.29014632;1.0450629;1.6521688;3.9897573;1.0351;41.0636;40.0;19.291893748489898;87.180336;44.042194;91;0.2822544050076512;3;1350
0.23242162;0.26615354;0.17268631;0.33604655;1.751281;0.68085456;8.808148;5.2618904;57.58936;40.0;19.291893748489898;53.51313;65.8253;91;0.2822544050076512;3;1350
0.33892077;0.8991387;0.32595494;1.5131971;1.7195045;2.7292163;16.169428;5.2695003;6.302253;40.0;19.291893748489898;60.481834;64.112274;91;0.2822544050076512;3;1350
0.6986879;0.78279483;0.48931623;1.9951308;1.9264227;2.5179589;9.64484;11.696025;28.75997;40.0;19.291893748489898;26.898516;71.337;91;0.2822544050076512;3;1350
0.61140937;0.82056826;0.14317796;0.4535711;1.0604497;1.8935598;6.140753;5.3528852;38.342842;40.0;19.291893748489898;93.57025;47.491573;91;0.2822544050076512;3;1350
0.8296599;0.8334523;0.45391852;0.98117065;1.9825753;1.3105628;8.985605;7.9321017;41.2192;40.0;19.291893748489898;93.70129;98.07835;91;0.2822544050076512;3;1350
0.72699416;0.6057866;0.34917238;0.45641306;1.1844428;2.5077753;9.463748;9.61955;68.47756;40.0;19.291893748489898;67.47356;57.968697;91;0.2822544050076512;3;1350
0.6811485;0.9575261;0.42882532;0.21274076;1.5610635;2.3659909;14.813479;12.4157095;90.3346;40.0;19.291893748489898;32.734745;80.00007;91;0.2822544050076512;3;1350
0.85221255;0.3602877;0.42991507;0.44246498;1.5652093;1.6213361;17.506252;19.938139;7.046035;40.0;19.291893748489898;24.051573;47.11551;91;0.2822544050076512;3;1350
0.25461048;0.6039721;0.14910895;0.7838082;1.0408736;0.8089217;7.1037703;14.081633;45.47573;40.0;19.291893748489898;59.93186;34.363113;91;0.2822544050076512;3;1350
0.75270945;0.45484206;0.25897425;1.1417689;1.6240333;2.2000613;14.462253;6.050037;40.381817;40.0;19.291893748489898;83.45503;52.912624;91;0.2822544050076512;3;1350
0.77247256;0.85794497;0.329149;1.0953164;1.3394283;2.509036;14.32638;7.6651683;96.513306;40.0;19.291893748489898;96.7314;58.147537;91;0.2822544050076512;3;1350
0.42013085;0.26616058;0.4270911;0.9557176;1.8353184;0.62744904;15.572003;1.8294754;70.89224;40.0;19.291893748489898;7.75085;31.559263;91;0.2822544050076512;3;1350
0.3565197;0.5469428;0.22004583;0.78287035;1.5325086;0.502448;11.929952;8.970958;95.53356;40.0;19.291893748489898;34.085453;75.67513;91;0.2822544050076512;3;1350
0.37108198;0.81878215;0.4855472;0.8275238;1.074364;2.3143835;1.2792715;12.193629;50.822773;40.0;19.291893748489898;39.72379;43.345623;91;0.2822544050076512;3;1350
0.3585127;0.44987273;0.11706906;0.10422643;1.5638787;2.5978744;13.461479;19.039217;63.14502;40.0;19.291893748489898;37.533512;66.39655;91;0.2822544050076512;3;1350
0.61902577;0.39238104;0.32874596;0.52432436;1.960151;0.9862103;12.633654;6.090935;85.58729;40.0;19.291893748489898;67.10984;29.521236;91;0.2822544050076512;3;1350
0.30850103;0.41003934;0.35961077;0.4308756;1.8176953;1.817123;12.61887;5.6265373;4.6276073;40.0;19.291893748489898;55.173443;48.9431;91;0.2822544050076512;3;1350
0.7274287;0.77087206;0.33026123;1.2071431;1.7468541;0.43760318;6.344673;1.3274442;92.60476;40.0;19.291893748489898;89.24604;35.89408;91;0.2822544050076512;3;1350
0.2840626;0.42942613;0.12389351;0.9490089;1.9032376;2.3585005;2.8598232;11.9185915;48.143326;40.0;19.291893748489898;23.03257;42.47082;91;0.2822544050076512;3;1350
0.2215117;0.5221468;0.281604;0.5159978;1.7032027;2.445459;4.597699;19.921534;96.17704;40.0;19.291893748489898;40.533848;67.918205;91;0.2822544050076512;3;1350
0.4554322;0.63653445;0.17699406;0.34999618;1.1648928;0.58713835;5.107897;8.0507555;1.9260609;40.0;19.291893748489898;54.574814;16.490738;91;0.2822544050076512;3;1350
0.3534878;0.95260805;0.31761828;1.3841071;1.3768773;2.270191;4.2985806;10.4591;10.30362;40.0;19.291893748489898;81.86288;25.298607;91;0.2822544050076512;3;1350
0.99092966;0.83547807;0.24635595;1.8103673;1.095699;1.2212658;5.6462016;2.1065;8.410168;40.0;19.291893748489898;82.500725;36.61759;91;0.2822544050076512;3;1350
0.44239703;0.34822533;0.43043754;0.5854639;1.4934508;1.6102352;2.305142;11.850648;6.543902;40.0;19.291893748489898;86.07785;28.040495;91;0.2822544050076512;3;1350
0.37765127;0.9064674;0.12555775;1.2676626;1.2528907;2.7342188;6.117191;4.9913507;14.237555;40.0;19.291893748489898;52.394337;18.273851;91;0.2822544050076512;3;1350
0.35741585;0.87581396;0.27075222;0.40650094;1.7120911;2.5971155;19.95982;1.2937062;33.985443;40.0;19.291893748489898;24.918343;81.87987;91;0.2822544050076512;3;1350
0.49908233;0.7961796;0.4435002;0.55908;1.0786772;1.3459617;10.716243;13.993051;14.276491;40.0;19.291893748489898;72.8993;17.074358;91;0.2822544050076512;3;1350
0.6846791;0.6135248;0.3621774;0.44841272;1.0765971;2.5300372;7.5440345;3.807067;15.367966;40.0;19.291893748489898;95.51268;64.5311;91;0.2822544050076512;3;1350
0.8255562;0.25585195;0.17043626;1.1299944;1.9512054;0.86098224;14.689258;2.9218755;45.549812;40.0;19.291893748489898;29.244667;45.67517;91;0.2822544050076512;3;1350
0.491661;0.7692042;0.4232026;0.18058877;1.850057;0.513273;9.919748;5.335282;63.03804;40.0;19.291893748489898;20.639767;17.182383;91;0.2822544050076512;3;1350
0.70077676;0.61467373;0.23422231;0.98369133;1.3532379;1.2062253;1.5604613;3.613212;5.45036;40.0;19.291893748489898;3.2251081;30.35314;91;0.2822544050076512;3;1350
0.58564794;0.44781995;0.30878937;1.8118892;1.0061762;1.5316291;11.400405;12.834424;57.87367;40.0;19.291893748489898;66.980316;11.83501;91;0.2822544050076512;3;1350
0.87719625;0.2079504;0.33462724;0.3655182;1.2852346;1.7063448;6.777265;6.074254;58.60969;40.0;19.291893748489898;54.956493;10.489053;91;0.2822544050076512;3;1350
0.65523344;0.38483918;0.14721018;1.2224518;1.2515652;0.6257081;11.852494;13.748836;32.769417;40.0;19.291893748489898;14.336722;36.532135;91;0.2822544050076512;3;1350
0.43191335;0.68455213;0.36458462;0.1792049;1.7438447;1.4760721;4.2911425;11.373459;19.662458;40.0;19.291893748489898;20.752056;75.7583;91;0.2822544050076512;3;1350
0.76286983;0.28984526;0.37360376;1.1458312;1.4723338;0.6397864;10.1684475;7.7190304;63.620804;40.0;19.291893748489898;66.560036;40.371357;91;0.2822544050076512;3;1350
0.85605156;0.72433496;0.3537478;1.6066265;1.5695549;1.1636206;4.679164;4.676056;78.34917;40.0;19.291893748489898;44.165733;57.323246;91;0.2822544050076512;3;1350
0.5723525;0.8557377;0.37069824;0.47011656;1.8905158;1.8091699;6.6774926;13.781996;29.122805;40.0;19.291893748489898;24.08986;13.685083;91;0.2822544050076512;3;1350
0.9897578;0.45454267;0.19613169;0.8277226;1.4162139;1.1448393;14.05613;10.964168;51.47463;40.0;19.291893748489898;60.976498;88.25739;91;0.2822544050076512;3;1350
0.9032775;0.26558843;0.19212526;0.89142793;1.0072439;0.12306438;5.3254023;14.696148;10.790588;40.0;19.291893748489898;6.2139115;33.7087;91;0.2822544050076512;3;1350
0.35756373;0.31175902;0.19949149;1.7387345;1.9537138;2.0669138;8.925611;10.6163845;78.40473;40.0;19.291893748489898;2.6040785;19.742088;91;0.2822544050076512;3;1350
0.8294047;0.48632714;0.20548879;0.18049164;1.5312032;1.558647;2.3896332;16.239267;66.6082;40.0;19.291893748489898;26.826897;36.0054;91;0.2822544050076512;3;1350
0.680761;0.8507474;0.24496518;0.7022218;1.1121072;0.49227116;14.056083;11.445075;43.408512;40.0;19.291893748489898;29.662355;96.99187;91;0.2822544050076512;3;1350
0.62784904;0.707423;0.20003974;0.2848653;1.8370888;0.3431666;11.239921;16.453503;60.919765;40.0;19.291893748489898;11.332474;63.36984;91;0.2822544050076512;3;1350
0.61115086;0.8943101;0.4868683;1.3522065;1.1922863;1.2201827;16.462019;11.444669;95.55216;40.0;19.291893748489898;12.371767;12.980585;91;0.2822544050076512;3;1350
0.88272893;0.9955417;0.13344544;1.0747449;1.7051172;2.824395;11.166433;19.273117;56.62972;40.0;19.291893748489898;17.6125;17.031599;91;0.2822544050076512;3;1350
0.68869823;0.36205298;0.439418;1.1133326;1.3374189;1.1627856;19.890062;17.210642;43.290012;40.0;19.291893748489898;72.73627;76.50784;91;0.2822544050076512;3;1350
0.6301648;0.75585717;0.24271101;0.43261856;1.936754;2.9363441;5.581506;5.828232;45.818848;40.0;19.291893748489898;80.81041;84.692345;91;0.2822544050076512;3;1350
0.23908792;0.57321334;0.34301716;0.8039424;1.5716006;2.1972814;15.100023;14.834717;19.009226;40.0;19.291893748489898;18.978891;9.161887;91;0.2822544050076512;3;1350
0.55864227;0.5947825;0.22674163;1.761238;1.2801768;2.9251966;9.214207;3.5077138;91.08811;40.0;19.291893748489898;66.02024;30.084778;91;0.2822544050076512;3;1350
0.92643327;0.46046513;0.46081707;1.2745645;1.3623105;2.5854769;8.143326;18.310774;55.5418;40.0;19.291893748489898;24.131598;5.6778064;91;0.2822544050076512;3;1350
0.7693894;0.47400978;0.12649551;1.7370218;1.4695255;2.4620256;14.899057;7.56537;40.103798;40.0;19.291893748489898;88.1258;13.303158;91;0.2822544050076512;3;1350
0.24076319;0.74102557;0.20571928;1.2977109;1.8938558;0.61033887;19.155584;10.071125;93.69201;40.0;19.291893748489898;27.62385;14.642883;91;0.2822544050076512;3;1350
0.90719384;0.69664234;0.4844001;1.1907729;1.4326128;1.0081295;15.35596;1.3908218;55.54761;40.0;19.291893748489898;13.84737;44.28194;91;0.2822544050076512;3;1350
0.8613338;0.45480287;0.24314316;1.8073094;1.5834122;2.0715632;7.272332;17.484877;15.474632;40.0;19.291893748489898;44.475452;2.253987;91;0.2822544050076512;3;1350
0.63734734;0.29486474;0.20059992;1.0516282;1.1834912;1.058257;10.687942;19.012266;69.64514;40.0;19.291893748489898;16.267075;71.61281;91;0.2822544050076512;3;1350
0.21792437;0.662593;0.21871322;1.4642044;1.1904428;1.7896293;5.1256595;9.939528;96.73573;40.0;19.291893748489898;20.638319;40.926216;91;0.2822544050076512;3;1350
0.6499437;0.7915171;0.14597212;0.32628155;1.1238471;0.37599733;12.784537;4.570194;82.85587;40.0;19.291893748489898;34.56722;40.72688;91;0.2822544050076512;3;1350
0.24367124;0.64689744;0.23586379;0.4510031;1.1803731;1.5234833;8.649155;14.182077;38.660027;40.0;19.291893748489898;66.41133;96.232025;91;0.2822544050076512;3;1350
0.45630318;0.20292054;0.22736286;0.9639893;1.3402652;2.2574441;5.3345284;6.64225;81.058136;40.0;19.291893748489898;12.568557;33.7803;91;0.2822544050076512;3;1350
0.7031277;0.42585242;0.21158424;0.7523936;1.3197536;2.333004;1.4007614;19.24011;48.64524;40.0;19.291893748489898;29.126793;5.0841665;91;0.2822544050076512;3;1350
0.93033046;0.82286346;0.13256119;0.5436141;1.7457747;1.2193575;18.581161;6.911961;41.062325;40.0;19.291893748489898;85.978096;41.08103;91;0.2822544050076512;3;1350
0.4862365;0.7940386;0.33779758;0.7268534;1.6391811;2.2055733;2.4975958;11.938742;55.999657;40.0;19.291893748489898;28.103167;47.2378;91;0.2822544050076512;3;1350
0.888019;0.2083282;0.3746782;1.3986256;1.2601306;1.7225411;7.256879;1.9394526;8.602361;40.0;19.291893748489898;17.676237;47.582417;91;0.2822544050076512;3;1350
0.9346888;0.57623696;0.38103625;1.3198724;1.2568896;1.091767;4.61862;19.80636;27.16048;40.0;19.291893748489898;53.828026;46.909523;91;0.2822544050076512;3;1350
0.21683511;0.5498545;0.16458;0.32219365;1.2825607;0.28477034;10.388418;11.947033;58.345318;40.0;19.291893748489898;4.298272;34.094215;91;0.2822544050076512;3;1350
0.39154226;0.7218251;0.3588909;1.9713514;1.3891528;0.25274473;4.703952;19.530975;12.61046;40.0;19.291893748489898;80.59116;55.073963;91;0.2822544050076512;3;1350
0.76788986;0.29998404;0.45567927;1.4288064;1.5218099;0.54724896;14.988009;6.7136593;41.614544;40.0;19.291893748489898;23.0237;87.19856;91;0.2822544050076512;3;1350
0.80547446;0.6971322;0.49121138;0.52447724;1.6866144;2.4057121;5.27157;11.0160475;82.92325;40.0;19.291893748489898;14.152943;36.47132;91;0.2822544050076512;3;1350
0.5139335;0.95753443;0.45762572;0.2654476;1.5755167;0.4181397;4.523677;1.349354;89.4903;40.0;19.291893748489898;81.01208;53.965923;91;0.2822544050076512;3;1350
0.72540367;0.49739963;0.15483026;1.7891644;1.3129354;1.463003;5.120819;15.64561;19.077251;40.0;19.291893748489898;84.43274;84.90714;91;0.2822544050076512;3;1350
0.6897269;0.46988514;0.48151752;0.7894127;1.5079396;0.38367194;6.6537027;4.163504;94.51785;40.0;19.291893748489898;73.73842;40.460857;91;0.2822544050076512;3;1350
0.79182;0.22261882;0.22962356;0.53733534;1.8721373;2.1414876;13.194797;9.081249;47.236454;40.0;19.291893748489898;24.22509;14.494654;91;0.2822544050076512;3;1350
0.7749267;0.24591605;0.11190902;0.63558435;1.5701869;0.323765;4.9829392;13.730684;16.054365;40.0;19.291893748489898;53.1719;43.814114;91;0.2822544050076512;3;1350
